col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Cindy Bass,Katherine J Gilmore,Nicole Allen White,Michelle W Singer,Malcolm Kenyatta,Mary Jo Daley,Blondell Reynolds Brown,Jerry T Jordan,Heather A Steinmiller,Ken Washington,Joe Foster,Mark Aronchick,Vincent Hughes,Yasmeen Kaboud,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Lou Agre,Margaret Lenzi,Hamdi Soysal,Waleed Shahid,William Leopold,Tonya Diane Bah,Pam Delissio,Sean Stevens,1
Cindy Bass,0,102,93,93,99,88,89,93,89,89,88,87,88,24,18,17,15,17,14,13,10,11,11,11,75,41,1
Katherine J Gilmore,,0,95,96,95,90,89,89,89,89,89,86,87,27,21,20,18,21,17,17,14,15,15,15,72,37,1
Nicole Allen White,,,0,95,89,88,91,85,90,88,89,87,89,21,17,16,14,15,11,14,9,11,10,11,68,32,1
Michelle W Singer,,,,0,88,89,88,83,89,88,89,86,89,22,15,15,13,15,11,14,9,9,12,11,68,32,1
Malcolm Kenyatta,,,,,0,85,86,92,88,87,87,85,87,15,8,8,7,7,4,4,1,2,3,2,63,36,1
Mary Jo Daley,,,,,,0,86,81,86,85,86,85,86,18,14,14,11,11,8,11,8,7,7,7,63,29,1
Blondell Reynolds Brown,,,,,,,0,82,87,86,87,85,88,15,12,12,9,10,5,10,5,7,6,6,62,30,1
Jerry T Jordan,,,,,,,,0,84,83,83,82,83,15,9,9,6,8,5,4,2,3,3,3,61,33,1
Heather A Steinmiller,,,,,,,,,0,87,89,85,89,15,10,10,7,9,5,8,3,4,5,5,61,30,1
Ken Washington,,,,,,,,,,0,88,88,87,13,7,8,5,8,3,5,1,3,2,2,58,31,1
Joe Foster,,,,,,,,,,,0,85,88,13,6,7,4,7,3,6,1,2,3,3,58,31,1
Mark Aronchick,,,,,,,,,,,,0,86,12,9,9,6,6,2,5,2,3,1,1,59,28,1
Vincent Hughes,,,,,,,,,,,,,0,11,7,7,4,5,1,5,0,1,1,1,59,30,1
Yasmeen Kaboud,,,,,,,,,,,,,,0,29,29,29,27,34,26,28,26,27,27,37,15,1
Ariana Flores Gordon,,,,,,,,,,,,,,,0,30,28,27,29,25,29,25,25,24,31,6,1
Sherrie Cohen,,,,,,,,,,,,,,,,0,29,26,28,25,30,26,26,25,30,6,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,1,25,27,25,28,27,26,26,28,7,1
Gwen Snyder,,,,,,,,,,,,,,,,,,0,27,24,26,23,25,24,27,6,1
Lou Agre,,,,,,,,,,,,,,,,,,,0,26,28,25,26,26,28,7,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,25,25,25,24,24,5,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,25,26,25,23,5,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,25,25,22,6,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,25,24,4,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,23,5,1
Pam Delissio,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1
Sean Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,118,113,103,102,101,95,94,94,93,92,91,91,91,52,40,38,37,35,35,31,30,29,29,28,104,55,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 194th District - Democrat,,7
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Vincent Hughes,Blondell Reynolds Brown,Yasmeen Kaboud,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Heather A Steinmiller,Lou Agre,Joe Foster,Michelle W Singer,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,William Leopold,Margaret Lenzi,Gwen Snyder,Pam Delissio,Sean Stevens,7
Cindy Bass,12,65,54,54,47,47,45,20,46,42,39,38,16,35,32,10,11,11,13,8,7,8,7,6,83,46,7
Malcolm Kenyatta,,1,55,56,49,49,45,19,45,42,39,36,18,39,35,11,9,10,10,6,7,8,7,7,38,37,7
Jerry T Jordan,,,0,47,42,40,40,13,41,39,35,31,11,35,32,6,6,7,5,3,3,4,2,3,31,26,7
Katherine J Gilmore,,,,0,39,37,35,15,38,35,33,32,13,33,29,7,5,7,6,3,4,5,3,4,28,28,7
Ken Washington,,,,,2,49,43,10,44,40,39,36,8,40,37,5,6,7,7,6,6,8,5,5,26,25,7
Vincent Hughes,,,,,,0,47,7,40,39,42,37,6,38,36,3,5,7,7,6,5,7,6,5,29,25,7
Blondell Reynolds Brown,,,,,,,0,4,38,41,40,37,4,38,35,3,4,5,6,5,4,7,5,4,22,24,7
Yasmeen Kaboud,,,,,,,,1,6,7,6,6,34,5,4,27,26,25,22,24,25,22,21,18,24,21,7
Mary Jo Daley,,,,,,,,,0,39,35,31,7,34,32,4,4,6,6,2,3,5,3,3,22,23,7
Mark Aronchick,,,,,,,,,,2,36,35,6,36,33,6,6,7,7,4,4,6,4,3,21,20,7
Nicole Allen White,,,,,,,,,,,0,33,6,36,34,3,6,6,9,8,6,7,7,4,21,20,7
Heather A Steinmiller,,,,,,,,,,,,0,3,33,34,4,6,6,6,7,7,6,4,3,19,19,7
Lou Agre,,,,,,,,,,,,,0,3,2,24,24,23,22,22,21,21,21,15,21,20,7
Joe Foster,,,,,,,,,,,,,,0,34,2,2,2,2,3,5,5,3,2,18,18,7
Michelle W Singer,,,,,,,,,,,,,,,0,2,3,4,3,4,4,5,3,3,16,17,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,27,25,23,23,24,21,21,18,15,16,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,27,23,26,22,21,21,18,16,15,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,23,24,22,21,20,17,17,14,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,22,21,20,22,16,16,13,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,22,22,22,15,15,12,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,23,22,16,15,12,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,24,15,14,13,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,15,14,11,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,12,8,7
Pam Delissio,,,,,,,,,,,,,,,,,,,,,,,,,6,0,7
Sean Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,17,7
Total,150,83,62,62,58,58,51,51,50,48,47,43,42,41,38,33,32,31,31,30,29,27,26,21,118,91,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 194th District - Democrat,,8
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Nicole Allen White,Michelle W Singer,Yasmeen Kaboud,Heather A Steinmiller,Joe Foster,Lou Agre,Carol Rose Fleischman,Hamdi Soysal,Sherrie Cohen,Tonya Diane Bah,Ariana Flores Gordon,William Leopold,Margaret Lenzi,Gwen Snyder,Waleed Shahid,Sean Stevens,Pam Delissio,8
Cindy Bass,4,64,59,59,42,41,38,39,36,38,35,17,34,34,19,6,7,7,6,8,6,6,6,7,41,61,8
Malcolm Kenyatta,,0,58,60,45,44,40,44,42,39,40,16,37,36,19,9,10,11,8,8,6,8,7,7,39,41,8
Katherine J Gilmore,,,1,57,39,38,41,35,37,35,33,19,33,33,15,7,7,8,6,7,6,4,7,7,30,38,8
Jerry T Jordan,,,,0,40,38,38,40,40,35,35,16,33,34,15,5,7,6,5,4,4,4,4,5,28,37,8
Vincent Hughes,,,,,1,43,35,43,34,36,36,10,31,35,9,7,9,6,10,5,7,7,4,5,24,27,8
Ken Washington,,,,,,0,36,40,34,38,37,9,32,34,8,5,8,5,6,5,5,6,4,5,22,25,8
Mary Jo Daley,,,,,,,0,33,37,35,34,6,32,30,5,3,5,6,5,5,5,4,5,6,18,26,8
Blondell Reynolds Brown,,,,,,,,0,35,37,38,5,33,35,5,2,6,5,6,3,3,5,2,4,19,25,8
Mark Aronchick,,,,,,,,,0,33,36,6,32,30,6,4,7,7,5,5,5,4,6,5,18,24,8
Nicole Allen White,,,,,,,,,,0,36,5,34,34,6,3,4,5,6,5,4,7,3,6,16,24,8
Michelle W Singer,,,,,,,,,,,0,4,32,32,6,2,5,7,6,4,3,5,3,4,18,22,8
Yasmeen Kaboud,,,,,,,,,,,,0,3,5,22,15,12,9,11,11,11,8,9,8,21,19,8
Heather A Steinmiller,,,,,,,,,,,,,0,31,2,2,3,4,3,4,1,2,3,4,14,22,8
Joe Foster,,,,,,,,,,,,,,0,4,2,2,2,3,4,1,3,2,5,16,20,8
Lou Agre,,,,,,,,,,,,,,,0,13,12,13,13,11,10,11,8,7,19,14,8
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,13,11,12,13,11,10,11,10,14,9,8
Hamdi Soysal,,,,,,,,,,,,,,,,,0,11,13,13,13,11,11,9,13,8,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,11,11,11,10,9,8,10,9,8
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,11,12,13,10,10,9,9,8
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,0,11,10,13,13,8,10,8
William Leopold,,,,,,,,,,,,,,,,,,,,,0,13,11,10,8,9,8
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,9,10,8,8,8
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,11,6,8,8
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,5,10,8
Sean Stevens,,,,,,,,,,,,,,,,,,,,,,,,,32,0,8
Pam Delissio,,,,,,,,,,,,,,,,,,,,,,,,,,7,8
Total,110,84,73,68,55,49,47,46,44,42,41,41,37,37,34,23,21,19,19,18,17,16,15,15,102,93,8
,Representative In The General Assembly 194th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,12
,Pam Delissio,Sean Stevens,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Margaret Lenzi,Gwen Snyder,Sherrie Cohen,Hamdi Soysal,William Leopold,Waleed Shahid,Carol Rose Fleischman,Cindy Bass,Malcolm Kenyatta,Tonya Diane Bah,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Heather A Steinmiller,Michelle W Singer,Blondell Reynolds Brown,Joe Foster,Nicole Allen White,12
Pam Delissio,6,0,33,29,27,28,27,27,26,25,25,25,29,28,22,26,26,26,24,25,20,23,21,20,21,20,12
Sean Stevens,,7,19,19,19,17,17,17,16,18,17,16,10,10,16,10,9,8,9,8,13,9,11,9,8,9,12
Yasmeen Kaboud,,,1,43,42,41,42,43,40,41,41,41,8,9,38,8,7,5,5,4,4,6,6,5,4,4,12
Ariana Flores Gordon,,,,0,40,41,42,40,38,40,40,37,5,5,36,4,4,6,4,3,4,3,5,3,4,5,12
Lou Agre,,,,,0,38,37,41,39,39,37,37,6,6,36,6,7,3,3,3,4,3,5,4,1,3,12
Margaret Lenzi,,,,,,0,41,40,38,41,40,37,4,7,38,5,4,5,5,5,4,3,5,3,4,5,12
Gwen Snyder,,,,,,,0,39,37,39,40,36,4,5,37,4,2,4,3,2,3,2,3,1,4,4,12
Sherrie Cohen,,,,,,,,0,41,41,39,40,5,7,38,6,6,5,5,3,4,4,5,4,4,4,12
Hamdi Soysal,,,,,,,,,1,39,37,37,4,6,36,6,6,5,5,4,4,4,4,3,4,5,12
William Leopold,,,,,,,,,,0,40,38,5,7,38,6,6,5,5,4,4,4,5,4,4,5,12
Waleed Shahid,,,,,,,,,,,0,37,2,4,38,3,3,4,2,2,2,2,4,3,3,4,12
Carol Rose Fleischman,,,,,,,,,,,,0,4,6,36,4,4,4,3,2,2,4,4,3,3,3,12
Cindy Bass,,,,,,,,,,,,,0,34,2,34,32,29,29,29,29,30,28,27,27,26,12
Malcolm Kenyatta,,,,,,,,,,,,,,0,4,34,32,28,28,29,27,29,27,25,26,25,12
Tonya Diane Bah,,,,,,,,,,,,,,,0,2,1,2,1,1,1,2,2,1,2,2,12
Katherine J Gilmore,,,,,,,,,,,,,,,,0,32,28,29,30,28,29,27,25,27,25,12
Jerry T Jordan,,,,,,,,,,,,,,,,,0,28,27,27,27,27,27,26,24,24,12
Ken Washington,,,,,,,,,,,,,,,,,,0,30,27,29,29,29,28,29,28,12
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,29,30,28,27,26,27,25,12
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,27,27,26,25,25,24,12
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,29,28,28,28,27,12
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,27,12
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,28,25,26,12
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,12
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,0,28,12
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,69,41,54,49,47,46,45,45,44,44,43,42,40,39,39,37,36,35,34,34,34,33,33,30,30,30,12
,Representative In The General Assembly 194th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,13
,Pam Delissio,Sean Stevens,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Mark Aronchick,Malcolm Kenyatta,Mary Jo Daley,Ken Washington,Michelle W Singer,Heather A Steinmiller,Nicole Allen White,Vincent Hughes,Joe Foster,Blondell Reynolds Brown,Lou Agre,Yasmeen Kaboud,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Margaret Lenzi,Hamdi Soysal,William Leopold,Tonya Diane Bah,Waleed Shahid,13
Pam Delissio,17,0,103,99,95,95,91,91,94,88,89,88,86,84,76,43,45,42,41,36,39,32,31,30,29,31,13
Sean Stevens,,10,39,36,33,31,32,30,25,29,26,28,31,27,21,35,32,32,30,31,28,31,31,29,28,26,13
Cindy Bass,,,2,136,126,120,121,123,117,116,116,115,115,106,98,20,17,19,18,15,18,12,10,9,8,8,13
Katherine J Gilmore,,,,0,127,121,124,122,118,116,117,114,113,108,99,15,14,18,14,12,14,11,8,6,6,4,13
Jerry T Jordan,,,,,0,119,122,112,113,113,112,105,114,108,96,15,13,15,13,12,16,12,8,11,8,5,13
Mark Aronchick,,,,,,0,117,116,115,112,115,106,112,108,101,16,14,18,17,13,14,13,11,11,8,6,13
Malcolm Kenyatta,,,,,,,0,111,111,107,109,106,106,104,96,17,15,16,15,12,16,12,11,11,9,8,13
Mary Jo Daley,,,,,,,,0,113,112,109,109,105,101,96,12,11,15,13,9,14,8,6,5,6,3,13
Ken Washington,,,,,,,,,0,111,112,112,107,110,101,14,13,16,13,10,12,10,7,9,6,5,13
Michelle W Singer,,,,,,,,,,0,115,108,111,105,100,7,3,7,5,3,7,7,2,5,3,3,13
Heather A Steinmiller,,,,,,,,,,,0,109,110,104,101,7,5,8,6,5,5,9,4,3,5,1,13
Nicole Allen White,,,,,,,,,,,,0,106,106,97,12,11,14,13,12,13,14,7,9,8,7,13
Vincent Hughes,,,,,,,,,,,,,0,107,99,10,6,11,9,7,10,11,4,9,5,4,13
Joe Foster,,,,,,,,,,,,,,0,97,12,11,14,12,10,12,14,7,12,6,8,13
Blondell Reynolds Brown,,,,,,,,,,,,,,,0,6,4,7,5,3,5,6,3,5,3,3,13
Lou Agre,,,,,,,,,,,,,,,,0,69,64,64,61,59,54,60,55,53,54,13
Yasmeen Kaboud,,,,,,,,,,,,,,,,,0,65,62,62,60,54,58,54,53,53,13
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,64,65,60,56,60,54,54,53,13
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,63,60,56,59,54,54,53,13
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,58,57,59,53,55,51,13
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,53,53,52,53,51,13
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,53,55,54,51,13
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,13
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,51,52,13
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,48,13
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,163,83,151,144,135,134,132,129,127,126,124,123,123,118,104,79,77,75,72,68,68,64,63,60,58,58,13
,Representative In The General Assembly 194th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,14
,Pam Delissio,Sean Stevens,Cindy Bass,Lou Agre,Yasmeen Kaboud,Carol Rose Fleischman,Ariana Flores Gordon,Gwen Snyder,William Leopold,Waleed Shahid,Hamdi Soysal,Margaret Lenzi,Mary Jo Daley,Sherrie Cohen,Malcolm Kenyatta,Tonya Diane Bah,Ken Washington,Katherine J Gilmore,Jerry T Jordan,Michelle W Singer,Joe Foster,Nicole Allen White,Vincent Hughes,Mark Aronchick,Blondell Reynolds Brown,Heather A Steinmiller,14
Pam Delissio,5,0,62,51,50,47,46,45,47,46,44,45,53,44,52,43,50,54,52,47,49,47,45,49,43,44,14
Sean Stevens,,11,35,36,35,34,31,32,32,32,32,32,30,32,28,31,31,25,24,28,24,27,27,23,26,24,14
Cindy Bass,,,0,16,18,17,15,13,13,13,14,13,78,11,79,11,74,80,73,72,67,73,68,73,67,68,14
Lou Agre,,,,0,88,83,82,81,81,79,81,77,12,82,15,79,15,10,16,11,12,7,11,10,8,7,14
Yasmeen Kaboud,,,,,0,85,81,82,81,81,82,77,11,79,17,81,15,13,15,9,12,8,9,9,7,7,14
Carol Rose Fleischman,,,,,,0,79,78,78,78,78,79,10,80,16,78,15,12,14,11,11,7,8,8,9,7,14
Ariana Flores Gordon,,,,,,,0,78,76,78,78,74,10,79,14,77,14,8,10,7,8,6,8,8,7,4,14
Gwen Snyder,,,,,,,,1,76,79,78,77,9,78,13,77,12,7,12,8,11,6,8,8,6,4,14
William Leopold,,,,,,,,,0,78,76,77,11,76,14,79,13,8,13,9,12,8,10,7,9,5,14
Waleed Shahid,,,,,,,,,,0,76,78,10,77,12,82,11,7,11,7,11,5,8,5,5,8,14
Hamdi Soysal,,,,,,,,,,,0,72,11,77,14,76,14,8,13,8,10,6,8,9,6,4,14
Margaret Lenzi,,,,,,,,,,,,0,7,76,11,77,11,8,12,9,10,7,8,6,7,8,14
Mary Jo Daley,,,,,,,,,,,,,1,9,67,8,71,71,63,68,67,70,67,70,62,65,14
Sherrie Cohen,,,,,,,,,,,,,,0,11,77,13,6,10,7,9,4,8,7,7,4,14
Malcolm Kenyatta,,,,,,,,,,,,,,,0,10,71,70,69,64,63,66,65,68,63,61,14
Tonya Diane Bah,,,,,,,,,,,,,,,,0,10,5,10,5,8,4,6,4,5,6,14
Ken Washington,,,,,,,,,,,,,,,,,0,69,61,68,70,72,66,70,67,65,14
Katherine J Gilmore,,,,,,,,,,,,,,,,,,0,66,66,63,67,62,67,60,64,14
Jerry T Jordan,,,,,,,,,,,,,,,,,,,0,58,57,58,59,63,54,57,14
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,64,68,65,64,64,65,14
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,66,66,65,62,63,14
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,64,67,65,64,14
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,1,66,62,63,14
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,14
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,0,59,14
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,,1,14
Total,115,84,103,100,99,92,89,89,89,88,87,86,86,86,85,85,84,83,80,77,76,76,76,75,71,71,14
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 194th District - Democrat,,15
,Yasmeen Kaboud,Lou Agre,Hamdi Soysal,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Gwen Snyder,Margaret Lenzi,William Leopold,Waleed Shahid,Tonya Diane Bah,Malcolm Kenyatta,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mark Aronchick,Michelle W Singer,Vincent Hughes,Mary Jo Daley,Joe Foster,Nicole Allen White,Heather A Steinmiller,Blondell Reynolds Brown,Sean Stevens,Pam Delissio,15
Yasmeen Kaboud,1,105,94,93,89,91,89,85,87,87,83,35,23,26,28,23,21,19,20,20,15,14,10,10,72,52,15
Lou Agre,,0,97,92,94,90,93,87,89,88,85,34,22,24,30,25,24,17,18,16,18,15,12,12,68,49,15
Hamdi Soysal,,,0,97,97,96,94,88,92,88,88,26,16,21,23,21,18,15,14,14,12,12,8,7,59,44,15
Ariana Flores Gordon,,,,0,97,94,93,87,89,86,89,23,12,16,17,14,13,11,12,10,9,9,4,5,58,44,15
Carol Rose Fleischman,,,,,0,92,93,88,90,84,87,24,13,17,19,21,18,13,15,10,13,14,8,9,59,43,15
Sherrie Cohen,,,,,,0,89,83,89,84,82,27,16,20,22,19,17,17,13,13,11,13,7,10,55,47,15
Gwen Snyder,,,,,,,0,87,88,87,84,21,13,16,19,16,15,12,11,7,13,12,3,8,56,41,15
Margaret Lenzi,,,,,,,,0,86,83,82,24,14,18,19,19,14,17,16,10,14,15,10,9,54,42,15
William Leopold,,,,,,,,,0,86,84,23,13,17,17,19,15,15,14,9,11,12,6,7,54,43,15
Waleed Shahid,,,,,,,,,,0,79,23,12,14,17,14,11,13,11,8,10,10,2,7,46,43,15
Tonya Diane Bah,,,,,,,,,,,0,18,8,11,13,13,10,8,13,6,9,6,6,3,50,38,15
Malcolm Kenyatta,,,,,,,,,,,,0,71,68,73,62,57,59,59,62,53,53,55,54,44,42,15
Cindy Bass,,,,,,,,,,,,,0,69,66,59,56,57,56,63,55,53,53,52,42,40,15
Katherine J Gilmore,,,,,,,,,,,,,,1,67,61,58,60,54,60,55,56,54,50,47,34,15
Jerry T Jordan,,,,,,,,,,,,,,,1,58,56,52,54,58,53,49,51,49,42,36,15
Ken Washington,,,,,,,,,,,,,,,,0,58,55,55,56,60,52,52,49,37,37,15
Mark Aronchick,,,,,,,,,,,,,,,,,0,51,52,56,54,46,50,48,39,30,15
Michelle W Singer,,,,,,,,,,,,,,,,,,0,51,55,52,54,52,52,37,33,15
Vincent Hughes,,,,,,,,,,,,,,,,,,,0,53,54,50,51,49,38,31,15
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,51,49,53,48,40,28,15
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,51,52,52,38,29,15
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,49,49,36,27,15
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,49,34,25,15
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,29,28,15
Sean Stevens,,,,,,,,,,,,,,,,,,,,,,,,,8,0,15
Pam Delissio,,,,,,,,,,,,,,,,,,,,,,,,,,3,15
Total,129,120,106,105,104,104,99,99,99,93,91,89,84,83,81,74,70,70,70,69,67,63,59,57,126,93,15
,Representative In The General Assembly 194th District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,16
