col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Democrat,,,United States Senator - Democrat,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Hillary Clinton,"42,865",0,0,"84,329","43,003","21,860","22,422",All
Bernie Sanders,,"18,471",0,"37,185","31,898","29,487","9,632",All
Roque Rocky De La Fuente,,,265,306,343,378,184,All
Katie Mcginty,,,,"1,387",0,0,0,All
Joe Sestak,,,,,"1,134",0,0,All
John Fetterman,,,,,,431,0,All
Joseph J Vodvarka,,,,,,,275,All
Total,"214,479","126,673","1,476","123,207","76,378","52,156","32,513",All
