col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Mike Stack,Michael J Rahming,Val Arkoosh,Mark B Cohen,Elaine Tomlin,Louis Farinella,Charles Quann,Henry Albert,Linda A Fields,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,148,"1,920","1,827",766,"1,806",759,"1,619","1,505","1,465",512,504,488,"1,281",392,"1,164","1,218",485,307,All
Betsy May Kilkenny,,13,"1,512",576,"1,675",490,"1,524","1,414","1,409",317,317,300,"1,230",227,772,892,261,161,All
Mike Stack,,,39,500,"1,399",605,"1,449","1,356","1,301",412,423,417,"1,215",335,849,911,212,82,All
Michael J Rahming,,,,48,553,"1,381",445,378,343,"1,281","1,176","1,179",247,"1,131",722,584,509,207,All
Val Arkoosh,,,,,10,434,"1,391","1,365","1,352",278,246,243,"1,188",192,713,800,238,150,All
Mark B Cohen,,,,,,6,477,393,345,"1,343","1,239","1,217",270,"1,146",725,575,374,100,All
Elaine Tomlin,,,,,,,0,"1,369","1,359",315,311,305,"1,194",232,668,792,172,72,All
Louis Farinella,,,,,,,,2,"1,318",247,208,210,"1,147",164,630,722,154,66,All
Charles Quann,,,,,,,,,1,219,190,190,"1,167",138,609,697,146,72,All
Henry Albert,,,,,,,,,,2,"1,227","1,206",188,"1,159",600,433,340,90,All
Linda A Fields,,,,,,,,,,,1,"1,243",172,"1,193",557,457,330,85,All
Melissa Robbins,,,,,,,,,,,,2,167,"1,195",546,456,321,80,All
W Gerard Oleksiak,,,,,,,,,,,,,0,125,532,623,119,64,All
Bev Hahn,,,,,,,,,,,,,,0,522,386,304,68,All
Joe Sestak,,,,,,,,,,,,,,,281,0,0,0,All
Katie Mcginty,,,,,,,,,,,,,,,,236,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,121,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,55,All
Total,"3,420","2,176","2,161","2,144","1,982","1,851","1,758","1,624","1,578","1,521","1,482","1,452","1,377","1,327","2,059","1,963","1,095",545,All
