col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,All
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Mark Aronchick,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,William Leopold,All
Rosita C Youngblood,163,792,598,577,544,458,423,434,426,408,401,399,393,363,340,281,208,208,186,178,181,166,165,164,160,All
Cindy Bass,,30,590,576,554,464,427,449,436,415,419,407,394,384,169,167,106,105,89,87,82,77,66,58,64,All
Malcolm Kenyatta,,,7,550,527,434,405,422,416,388,393,381,377,371,159,155,89,95,84,75,76,67,60,51,57,All
Katherine J Gilmore,,,,4,522,429,382,414,415,377,385,374,372,364,147,134,82,84,70,68,63,51,47,33,47,All
Jerry T Jordan,,,,,2,414,377,402,395,361,382,363,361,354,142,137,73,71,64,67,60,49,40,34,39,All
Ken Washington,,,,,,0,387,415,411,380,392,384,369,369,75,63,70,71,60,51,56,50,41,33,38,All
Vincent Hughes,,,,,,,11,366,361,389,375,377,366,356,50,45,47,51,40,34,35,55,34,34,40,All
Mary Jo Daley,,,,,,,,1,410,353,376,367,361,352,68,63,60,68,53,58,50,43,31,29,27,All
Mark Aronchick,,,,,,,,,2,353,372,359,356,356,62,63,63,67,52,52,50,41,32,29,32,All
Blondell Reynolds Brown,,,,,,,,,,0,364,365,363,353,45,36,39,48,35,31,29,43,34,31,39,All
Michelle W Singer,,,,,,,,,,,0,375,369,367,41,34,29,34,28,29,29,43,23,20,32,All
Nicole Allen White,,,,,,,,,,,,0,363,351,39,31,35,42,26,26,28,49,26,32,31,All
Joe Foster,,,,,,,,,,,,,0,351,39,36,38,42,29,32,34,50,31,36,34,All
Heather A Steinmiller,,,,,,,,,,,,,,0,26,20,22,21,18,20,12,31,14,13,18,All
Yasmeen Kaboud,,,,,,,,,,,,,,,11,239,176,172,164,161,163,131,149,145,139,All
Lou Agre,,,,,,,,,,,,,,,,3,164,165,158,153,158,125,141,127,137,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,181,172,166,164,129,148,131,138,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,174,161,162,133,145,134,145,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,162,161,128,149,132,145,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,153,126,135,127,134,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,1,128,137,134,136,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,128,130,133,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,135,142,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,1,126,All
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,264",889,665,633,598,500,474,473,460,443,437,434,422,403,379,307,229,226,205,197,195,181,180,180,176,All
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Blondell Reynolds Brown,Vincent Hughes,Mark Aronchick,Michelle W Singer,Heather A Steinmiller,Ken Washington,Mary Jo Daley,Nicole Allen White,Joe Foster,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Margaret Lenzi,Gwen Snyder,Hamdi Soysal,William Leopold,Waleed Shahid,Tonya Diane Bah,4
Rosita C Youngblood,6,46,38,36,34,29,28,25,26,24,24,23,24,23,21,18,18,16,14,16,15,13,14,13,12,4
Cindy Bass,,1,36,35,35,27,26,25,26,24,25,24,25,24,10,9,6,6,6,6,5,3,4,3,4,4
Malcolm Kenyatta,,,0,35,34,26,27,24,25,23,24,21,22,21,13,10,8,7,8,7,7,6,6,4,5,4
Jerry T Jordan,,,,0,33,24,25,24,24,24,23,23,22,23,8,7,4,3,4,5,5,4,3,2,1,4
Katherine J Gilmore,,,,,0,25,25,23,24,24,23,22,23,23,9,6,5,3,4,5,3,2,2,1,2,4
Blondell Reynolds Brown,,,,,,0,27,20,23,22,21,19,22,22,6,4,5,5,5,6,4,3,4,3,4,4
Vincent Hughes,,,,,,,0,20,24,23,21,19,23,22,6,5,5,4,5,6,5,4,4,3,3,4
Mark Aronchick,,,,,,,,1,22,19,23,24,21,21,4,3,6,5,4,6,4,3,3,3,3,4
Michelle W Singer,,,,,,,,,0,23,22,20,23,22,5,3,5,4,4,6,4,2,4,2,3,4
Heather A Steinmiller,,,,,,,,,,0,19,19,21,21,3,1,3,1,2,4,2,1,1,1,1,4
Ken Washington,,,,,,,,,,,0,21,20,19,5,2,3,4,4,4,3,2,2,1,2,4
Mary Jo Daley,,,,,,,,,,,,0,20,21,2,2,4,3,2,4,3,2,1,2,1,4
Nicole Allen White,,,,,,,,,,,,,0,23,2,1,3,2,1,4,2,0,1,2,2,4
Joe Foster,,,,,,,,,,,,,,0,1,1,2,1,0,4,2,0,1,2,1,4
Yasmeen Kaboud,,,,,,,,,,,,,,,0,18,17,15,15,13,14,14,14,12,12,4
Lou Agre,,,,,,,,,,,,,,,,1,14,14,13,12,14,14,13,12,11,4
Sherrie Cohen,,,,,,,,,,,,,,,,,0,16,15,14,14,14,14,13,13,4
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,15,12,13,14,13,12,13,4
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,12,13,14,13,10,12,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,12,11,14,11,12,4
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,13,13,12,11,4
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,12,11,10,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,11,12,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,11,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,66,50,40,38,36,29,29,28,27,25,25,25,25,24,23,21,20,18,17,17,16,15,15,14,13,4
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Yasmeen Kaboud,Blondell Reynolds Brown,Nicole Allen White,Mark Aronchick,Joe Foster,Heather A Steinmiller,Lou Agre,Carol Rose Fleischman,Sherrie Cohen,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Ariana Flores Gordon,Gwen Snyder,Margaret Lenzi,William Leopold,5
Rosita C Youngblood,10,54,45,45,44,33,33,33,30,30,28,29,29,27,25,20,20,19,17,17,17,16,16,16,15,5
Cindy Bass,,3,43,43,42,31,32,32,29,7,29,28,30,28,26,7,6,4,6,2,2,3,3,3,2,5
Malcolm Kenyatta,,,3,41,40,31,31,30,27,8,27,28,28,25,26,7,8,5,6,3,3,4,4,4,2,5
Katherine J Gilmore,,,,0,39,30,30,29,27,9,26,26,26,26,25,6,8,7,5,3,2,4,4,4,4,5
Jerry T Jordan,,,,,0,28,30,31,26,9,24,26,27,24,24,7,7,5,6,3,3,3,4,5,2,5
Ken Washington,,,,,,0,30,32,26,5,28,28,26,27,26,3,7,4,6,3,4,2,4,4,3,5
Mary Jo Daley,,,,,,,0,30,28,5,25,28,29,26,25,3,5,5,3,1,3,1,2,4,1,5
Michelle W Singer,,,,,,,,0,28,5,28,29,27,28,27,3,6,4,6,3,3,2,4,5,2,5
Vincent Hughes,,,,,,,,,0,4,27,27,26,27,25,2,3,4,3,1,1,2,2,4,2,5
Yasmeen Kaboud,,,,,,,,,,1,1,3,3,2,1,18,16,15,14,15,16,14,14,14,12,5
Blondell Reynolds Brown,,,,,,,,,,,0,25,24,27,24,0,3,2,4,1,0,1,1,1,2,5
Nicole Allen White,,,,,,,,,,,,0,25,25,24,2,4,5,3,1,2,0,2,4,1,5
Mark Aronchick,,,,,,,,,,,,,0,25,24,4,3,3,4,1,2,2,2,3,1,5
Joe Foster,,,,,,,,,,,,,,0,24,1,3,2,4,1,1,1,2,2,1,5
Heather A Steinmiller,,,,,,,,,,,,,,,0,1,3,1,3,1,0,1,0,1,1,5
Lou Agre,,,,,,,,,,,,,,,,1,13,13,14,12,13,12,12,12,11,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,14,15,14,14,13,14,13,13,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,12,12,12,12,12,13,13,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,13,13,13,13,12,12,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,15,13,13,12,13,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,12,13,13,11,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,14,12,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,11,5
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,1,5
Total,97,60,51,48,46,35,35,35,34,32,31,31,30,29,27,22,20,19,18,17,17,16,16,16,16,5
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mark Aronchick,Joe Foster,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,William Leopold,Margaret Lenzi,6
Rosita C Youngblood,10,70,48,46,42,35,35,35,35,32,31,31,30,29,24,20,14,14,12,12,11,11,11,11,9,6
Cindy Bass,,3,48,44,43,35,35,35,33,30,30,31,29,29,18,17,12,9,10,10,10,10,8,9,7,6
Malcolm Kenyatta,,,1,41,38,32,31,30,32,29,27,29,27,27,13,13,8,7,6,7,7,7,4,5,4,6
Katherine J Gilmore,,,,0,38,31,27,27,29,30,25,26,24,26,14,15,8,6,6,6,8,5,3,5,4,6
Jerry T Jordan,,,,,2,30,27,27,30,28,26,27,25,27,12,13,6,5,5,6,6,4,4,3,4,6
Mary Jo Daley,,,,,,0,28,27,32,29,26,27,26,26,7,8,8,5,5,5,7,4,3,4,3,6
Vincent Hughes,,,,,,,1,33,29,26,28,29,30,28,3,5,3,2,3,4,3,6,4,6,5,6
Blondell Reynolds Brown,,,,,,,,0,29,26,29,27,28,27,3,5,4,2,2,4,2,4,4,4,5,6
Ken Washington,,,,,,,,,0,30,28,28,27,28,6,7,6,5,4,6,5,6,4,5,4,6
Mark Aronchick,,,,,,,,,,0,27,26,24,27,5,7,5,4,5,4,5,2,3,5,4,6
Joe Foster,,,,,,,,,,,0,26,27,27,3,4,4,1,2,5,2,3,5,6,5,6
Michelle W Singer,,,,,,,,,,,,0,27,29,4,4,1,2,1,5,3,4,3,5,5,6
Nicole Allen White,,,,,,,,,,,,,0,27,2,3,2,1,0,4,2,3,4,4,4,6
Heather A Steinmiller,,,,,,,,,,,,,,0,3,4,1,0,1,4,2,3,3,5,5,6
Yasmeen Kaboud,,,,,,,,,,,,,,,1,16,11,10,10,8,11,8,6,6,6,6
Lou Agre,,,,,,,,,,,,,,,,0,11,9,9,6,8,7,4,6,5,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,11,11,8,10,7,6,5,3,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,9,8,9,6,6,4,3,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,7,9,7,6,6,4,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,6,6,7,6,4,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,6,4,4,4,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,5,8,5,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,6,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,98,77,52,48,46,37,37,36,36,33,32,32,31,30,27,21,15,14,13,12,12,11,11,11,9,6
,Representative In The General Assembly 198th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,9
,Rosita C Youngblood,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Blondell Reynolds Brown,Mark Aronchick,Ken Washington,Michelle W Singer,Joe Foster,Mary Jo Daley,Yasmeen Kaboud,Nicole Allen White,Lou Agre,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Gwen Snyder,Hamdi Soysal,Carol Rose Fleischman,Margaret Lenzi,Tonya Diane Bah,William Leopold,Waleed Shahid,9
Rosita C Youngblood,20,102,81,76,76,56,52,53,52,51,51,50,48,49,48,45,26,24,23,23,20,21,18,19,16,9
Cindy Bass,,6,79,75,76,52,50,52,50,50,45,48,24,48,30,45,10,9,9,8,7,8,5,5,2,9
Malcolm Kenyatta,,,3,73,75,51,50,52,52,51,48,50,23,49,28,47,10,9,10,9,9,8,7,6,3,9
Katherine J Gilmore,,,,2,73,48,49,52,50,50,47,47,24,47,25,47,10,8,8,8,7,7,4,5,1,9
Jerry T Jordan,,,,,0,50,49,53,51,51,48,47,22,48,27,46,9,9,8,7,6,6,3,3,1,9
Vincent Hughes,,,,,,0,51,47,46,49,45,40,6,45,8,45,8,5,7,6,6,10,5,6,5,9
Blondell Reynolds Brown,,,,,,,0,46,46,48,45,41,5,46,5,47,6,5,4,6,4,7,4,5,3,9
Mark Aronchick,,,,,,,,0,49,48,43,48,5,45,9,45,7,7,7,5,5,5,1,2,0,9
Ken Washington,,,,,,,,,0,46,41,44,7,43,7,43,7,7,7,6,6,7,2,4,2,9
Michelle W Singer,,,,,,,,,,0,47,41,2,46,4,46,3,3,4,2,2,5,1,1,0,9
Joe Foster,,,,,,,,,,,0,39,5,44,6,44,7,6,5,6,4,7,5,4,3,9
Mary Jo Daley,,,,,,,,,,,,0,8,42,11,40,7,8,8,8,6,6,4,5,1,9
Yasmeen Kaboud,,,,,,,,,,,,,1,2,36,1,20,21,20,23,20,16,16,19,17,9
Nicole Allen White,,,,,,,,,,,,,,0,4,44,3,3,3,3,0,7,2,2,0,9
Lou Agre,,,,,,,,,,,,,,,0,1,18,21,20,19,19,14,16,17,13,9
Heather A Steinmiller,,,,,,,,,,,,,,,,0,2,1,0,2,0,3,0,1,0,9
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,18,19,19,18,14,15,15,14,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,20,20,19,14,15,16,14,9
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,18,20,16,15,16,15,9
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,19,16,16,17,16,9
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,14,17,17,15,9
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,14,16,15,9
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,16,14,9
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,14,9
