col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Auditor General - Republican,President Of The United States - Republican,,,,,,All
,John Brown,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Jeb Bush,Ben Carson,All
John Brown,240,"14,828","6,257","5,674",433,227,177,All
Donald J Trump,,"10,439",0,0,0,0,0,All
John R Kasich,,,"3,092",0,0,0,0,All
Ted Cruz,,,,"2,320",0,0,0,All
Marco Rubio,,,,,213,0,0,All
Jeb Bush,,,,,,133,0,All
Ben Carson,,,,,,,127,All
Total,"27,836","25,267","9,349","7,994",646,360,304,All
