col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,All
,Brendan F Boyle,Joe Hohenstein,All
Brendan F Boyle,124,836,All
Joe Hohenstein,,39,All
Total,960,875,All
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,1
,Brendan F Boyle,Joe Hohenstein,1
Brendan F Boyle,6,47,1
Joe Hohenstein,,3,1
Total,53,50,1
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,3
,Brendan F Boyle,Joe Hohenstein,3
Brendan F Boyle,7,74,3
Joe Hohenstein,,3,3
Total,81,77,3
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,4
,Brendan F Boyle,Joe Hohenstein,4
Brendan F Boyle,19,124,4
Joe Hohenstein,,7,4
Total,143,131,4
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,8
,Brendan F Boyle,Joe Hohenstein,8
Brendan F Boyle,19,148,8
Joe Hohenstein,,3,8
Total,167,151,8
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,9
,Brendan F Boyle,Joe Hohenstein,9
Brendan F Boyle,30,137,9
Joe Hohenstein,,13,9
Total,167,150,9
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,13
,Brendan F Boyle,Joe Hohenstein,13
Brendan F Boyle,29,183,13
Joe Hohenstein,,9,13
Total,212,192,13
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 177th District - Democrat,14
,Brendan F Boyle,Joe Hohenstein,14
Brendan F Boyle,14,123,14
Joe Hohenstein,,1,14
Total,137,124,14
