col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,All
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Donna Bullock,296,0,0,0,705,290,283,181,All
Jimmie Moore,,64,0,0,349,53,27,12,All
Jamar Izzo Izzard,,,20,0,65,54,54,35,All
Donnell L Jones,,,,0,2,0,0,0,All
Katie Mcginty,,,,,61,0,0,0,All
Joe Sestak,,,,,,38,0,0,All
John Fetterman,,,,,,,30,0,All
Joseph J Vodvarka,,,,,,,,14,All
Total,"1,755",505,228,2,"1,182",435,394,242,All
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,1
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Donna Bullock,3,0,0,0,47,19,18,4,1
Jimmie Moore,,2,0,0,10,3,1,0,1
Jamar Izzo Izzard,,,0,0,6,0,3,2,1
Donnell L Jones,,,,0,0,0,0,0,1
Katie Mcginty,,,,,4,0,0,0,1
Joe Sestak,,,,,,2,0,0,1
John Fetterman,,,,,,,1,0,1
Joseph J Vodvarka,,,,,,,,2,1
Total,91,16,11,0,67,24,23,8,1
,Representative In The General Assembly 195th District - Democrat,,,,United States Senator - Democrat,,,,2
,Donna Bullock,Jimmie Moore,Jamar Izzo Izzard,Donnell L Jones,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,2
Donna Bullock,4,0,0,0,9,15,8,8,2
Jimmie Moore,,1,0,0,14,0,3,1,2
Jamar Izzo Izzard,,,0,0,1,1,2,1,2
Donnell L Jones,,,,0,0,0,0,0,2
Katie Mcginty,,,,,2,0,0,0,2
Joseph J Vodvarka,,,,,,2,0,0,2
Joe Sestak,,,,,,,1,0,2
