col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 152nd District,,Auditor General,,,,All
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,All
Thomas P Murt,78,0,"1,260",217,22,12,All
Albert J Dermovsesian,,16,26,908,18,6,All
John Brown,,,48,0,0,0,All
Eugene A Depasquale,,,,47,0,0,All
John J Sweeney,,,,,5,0,All
Roy A Minet,,,,,,3,All
Total,"1,589",974,"1,334","1,172",45,21,All
,Representative In The General Assembly 152nd District,,Auditor General,,,,16
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,16
Thomas P Murt,7,0,166,25,4,2,16
Albert J Dermovsesian,,3,6,115,8,2,16
John Brown,,,7,0,0,0,16
Eugene A Depasquale,,,,6,0,0,16
John J Sweeney,,,,,0,0,16
Roy A Minet,,,,,,1,16
Total,204,134,179,146,12,5,16
,Representative In The General Assembly 152nd District,,Auditor General,,,,17
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,17
Thomas P Murt,13,0,199,20,5,3,17
Albert J Dermovsesian,,1,6,66,0,0,17
John Brown,,,15,0,0,0,17
Eugene A Depasquale,,,,1,0,0,17
John J Sweeney,,,,,0,0,17
Roy A Minet,,,,,,0,17
Total,240,73,220,87,5,3,17
,Representative In The General Assembly 152nd District,,Auditor General,,,,18
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,18
Thomas P Murt,17,0,208,37,3,2,18
Albert J Dermovsesian,,0,4,141,3,0,18
John Brown,,,6,0,0,0,18
Eugene A Depasquale,,,,11,0,0,18
John J Sweeney,,,,,1,0,18
Roy A Minet,,,,,,0,18
Total,267,148,218,189,7,2,18
,Representative In The General Assembly 152nd District,,Auditor General,,,,19
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,19
Thomas P Murt,11,0,214,37,3,0,19
Albert J Dermovsesian,,3,1,129,2,0,19
John Brown,,,5,0,0,0,19
Eugene A Depasquale,,,,16,0,0,19
John J Sweeney,,,,,2,0,19
Roy A Minet,,,,,,0,19
Total,265,135,220,182,7,0,19
,Representative In The General Assembly 152nd District,,Auditor General,,,,20
,Thomas P Murt,Albert J Dermovsesian,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,20
Thomas P Murt,13,0,190,38,2,0,20
Albert J Dermovsesian,,2,2,148,3,1,20
John Brown,,,8,0,0,0,20
Eugene A Depasquale,,,,3,0,0,20
John J Sweeney,,,,,2,0,20
Roy A Minet,,,,,,1,20
Total,243,156,200,189,7,2,20
,Auditor General,,,,Representative In The General Assembly 152nd District,,21
,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,Thomas P Murt,Albert J Dermovsesian,21
Eugene A Depasquale,3,0,0,0,35,169,21
John Brown,,4,0,0,139,3,21
Roy A Minet,,,1,0,1,1,21
John J Sweeney,,,,0,1,1,21
Thomas P Murt,,,,,10,0,21
Albert J Dermovsesian,,,,,,5,21
Total,207,146,3,2,186,179,21
,Representative In The General Assembly 152nd District,,Auditor General,,,,24
,Thomas P Murt,Albert J Dermovsesian,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,24
Thomas P Murt,7,0,25,144,4,4,24
Albert J Dermovsesian,,2,140,4,2,1,24
Eugene A Depasquale,,,7,0,0,0,24
John Brown,,,,3,0,0,24
Roy A Minet,,,,,0,0,24
John J Sweeney,,,,,,0,24
Total,184,149,172,151,6,5,24
