col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District,,Attorney General,,All
,John Sabatina,Ross Feinberg,Josh Shapiro,John Rafferty,All
John Sabatina,260,0,"9,555","1,588",All
Ross Feinberg,,67,592,"6,887",All
Josh Shapiro,,,322,0,All
John Rafferty,,,,286,All
Total,"11,403","7,546","10,469","8,761",All
,Senator In The General Assembly 5th District,,Attorney General,,1
,John Sabatina,Ross Feinberg,Josh Shapiro,John Rafferty,1
John Sabatina,14,0,358,37,1
Ross Feinberg,,2,25,173,1
Josh Shapiro,,,11,0,1
John Rafferty,,,,11,1
Total,409,200,394,221,1
,Attorney General,,Senator In The General Assembly 5th District,,2
,John Rafferty,Josh Shapiro,John Sabatina,Ross Feinberg,2
John Rafferty,5,0,24,121,2
Josh Shapiro,,4,123,5,2
John Sabatina,,,1,0,2
Ross Feinberg,,,,1,2
Total,150,132,148,127,2
,Senator In The General Assembly 5th District,,Attorney General,,3
,John Sabatina,Ross Feinberg,John Rafferty,Josh Shapiro,3
John Sabatina,4,0,33,137,3
Ross Feinberg,,6,118,7,3
John Rafferty,,,5,0,3
Josh Shapiro,,,,7,3
Total,174,131,156,151,3
,Senator In The General Assembly 5th District,,Attorney General,,4
,John Sabatina,Ross Feinberg,Josh Shapiro,John Rafferty,4
John Sabatina,2,0,146,25,4
Ross Feinberg,,3,8,113,4
Josh Shapiro,,,7,0,4
John Rafferty,,,,10,4
Total,173,124,161,148,4
,Senator In The General Assembly 5th District,,Attorney General,,5
,John Sabatina,Ross Feinberg,Josh Shapiro,John Rafferty,5
John Sabatina,7,0,199,21,5
Ross Feinberg,,0,9,115,5
Josh Shapiro,,,1,0,5
John Rafferty,,,,3,5
Total,227,124,209,139,5
,Attorney General,,Senator In The General Assembly 5th District,,6
,Josh Shapiro,John Rafferty,John Sabatina,Ross Feinberg,6
Josh Shapiro,9,0,176,24,6
John Rafferty,,10,24,124,6
John Sabatina,,,4,0,6
Ross Feinberg,,,,0,6
Total,209,158,204,148,6
,Senator In The General Assembly 5th District,,Attorney General,,7
,John Sabatina,Ross Feinberg,John Rafferty,Josh Shapiro,7
John Sabatina,2,0,22,134,7
Ross Feinberg,,1,128,8,7
John Rafferty,,,6,0,7
Josh Shapiro,,,,5,7
Total,158,137,156,147,7
,Senator In The General Assembly 5th District,,Attorney General,,8
,John Sabatina,Ross Feinberg,Josh Shapiro,John Rafferty,8
John Sabatina,11,0,576,31,8
