col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,All
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Joe Hohenstein,John J Taylor,All
Hillary Clinton,24,0,0,0,0,293,35,All
Donald J Trump,,6,0,0,0,8,115,All
Gary Johnson,,,1,0,0,0,6,All
Jill Stein,,,,0,0,2,1,All
Darrell L Castle,,,,,0,0,1,All
Joe Hohenstein,,,,,,5,0,All
John J Taylor,,,,,,,4,All
Total,352,129,7,3,1,308,162,All
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,5
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Joe Hohenstein,John J Taylor,5
Hillary Clinton,9,0,0,0,0,132,18,5
Donald J Trump,,4,0,0,0,4,45,5
Gary Johnson,,,0,0,0,0,3,5
Darrell L Castle,,,,0,0,0,1,5
Jill Stein,,,,,0,1,0,5
Joe Hohenstein,,,,,,3,0,5
John J Taylor,,,,,,,1,5
Total,159,53,3,1,1,140,68,5
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,7
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Joe Hohenstein,John J Taylor,7
Hillary Clinton,15,0,0,0,0,161,17,7
Donald J Trump,,2,0,0,0,4,70,7
Gary Johnson,,,1,0,0,0,3,7
Jill Stein,,,,0,0,1,1,7
Darrell L Castle,,,,,0,0,0,7
Joe Hohenstein,,,,,,2,0,7
John J Taylor,,,,,,,3,7
Total,193,76,4,2,0,168,94,7
