col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 186th District,State Treasurer,,,,All
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
Jordan A Harris,220,"10,512",328,226,66,All
Joe Torsella,,336,0,0,0,All
Otto Voit,,,448,0,0,All
Kristin Combs,,,,27,0,All
James Babb,,,,,35,All
Total,"11,352","10,848",776,253,101,All
,Representative In The General Assembly 186th District,State Treasurer,,,,1
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
Jordan A Harris,9,307,19,6,1,1
Joe Torsella,,8,0,0,0,1
Otto Voit,,,8,0,0,1
Kristin Combs,,,,0,0,1
James Babb,,,,,2,1
Total,342,315,27,6,3,1
,Representative In The General Assembly 186th District,State Treasurer,,,,2
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
Jordan A Harris,5,273,20,11,7,2
Joe Torsella,,8,0,0,0,2
Otto Voit,,,5,0,0,2
Kristin Combs,,,,0,0,2
James Babb,,,,,2,2
Total,316,281,25,11,9,2
,Representative In The General Assembly 186th District,State Treasurer,,,,3
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Jordan A Harris,5,289,12,5,3,3
Joe Torsella,,8,0,0,0,3
Otto Voit,,,7,0,0,3
Kristin Combs,,,,0,0,3
James Babb,,,,,1,3
Total,314,297,19,5,4,3
,Representative In The General Assembly 186th District,State Treasurer,,,,4
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Jordan A Harris,8,218,1,5,1,4
Joe Torsella,,2,0,0,0,4
Otto Voit,,,5,0,0,4
Kristin Combs,,,,0,0,4
James Babb,,,,,1,4
Total,233,220,6,5,2,4
,Representative In The General Assembly 186th District,State Treasurer,,,,5
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,5
Jordan A Harris,6,323,12,5,3,5
Joe Torsella,,8,0,0,0,5
Otto Voit,,,11,0,0,5
Kristin Combs,,,,1,0,5
James Babb,,,,,1,5
Total,349,331,23,6,4,5
,Representative In The General Assembly 186th District,State Treasurer,,,,6
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,6
Jordan A Harris,4,362,11,6,1,6
Joe Torsella,,8,0,0,0,6
Otto Voit,,,5,0,0,6
Kristin Combs,,,,0,0,6
James Babb,,,,,2,6
Total,384,370,16,6,3,6
,Representative In The General Assembly 186th District,State Treasurer,,,,7
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,7
Jordan A Harris,3,299,10,13,7,7
Joe Torsella,,12,0,0,0,7
Otto Voit,,,14,0,0,7
Kristin Combs,,,,2,0,7
James Babb,,,,,0,7
Total,332,311,24,15,7,7
,Representative In The General Assembly 186th District,State Treasurer,,,,8
,Jordan A Harris,Joe Torsella,Kristin Combs,Otto Voit,James Babb,8
Jordan A Harris,5,282,11,6,1,8
Joe Torsella,,7,0,0,0,8
Kristin Combs,,,1,0,0,8
Otto Voit,,,,6,0,8
James Babb,,,,,0,8
Total,305,289,12,12,1,8
,Representative In The General Assembly 186th District,State Treasurer,,,,9
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
Jordan A Harris,6,312,14,11,0,9
Joe Torsella,,13,0,0,0,9
Otto Voit,,,5,0,0,9
Kristin Combs,,,,1,0,9
James Babb,,,,,0,9
Total,343,325,19,12,0,9
,Representative In The General Assembly 186th District,State Treasurer,,,,14
,Jordan A Harris,Joe Torsella,Otto Voit,Kristin Combs,James Babb,14
Jordan A Harris,5,213,19,5,0,14
Joe Torsella,,10,0,0,0,14
Otto Voit,,,33,0,0,14
Kristin Combs,,,,0,0,14
James Babb,,,,,2,14
Total,242,223,52,5,2,14
