col_1,col_2,division
,Representative In The General Assembly 186th District,All
,Jordan A Harris,All
Jordan A Harris,"3,032",All
Total,"3,032",All
,Representative In The General Assembly 186th District,3
,Jordan A Harris,3
Jordan A Harris,301,3
Total,301,3
,Representative In The General Assembly 186th District,7
,Jordan A Harris,7
Jordan A Harris,275,7
Total,275,7
,Representative In The General Assembly 186th District,8
,Jordan A Harris,8
Jordan A Harris,299,8
Total,299,8
,Representative In The General Assembly 186th District,9
,Jordan A Harris,9
Jordan A Harris,294,9
Total,294,9
,Representative In The General Assembly 186th District,10
,Jordan A Harris,10
Jordan A Harris,254,10
Total,254,10
,Representative In The General Assembly 186th District,11
,Jordan A Harris,11
Jordan A Harris,276,11
Total,276,11
,Representative In The General Assembly 186th District,12
,Jordan A Harris,12
Jordan A Harris,369,12
Total,369,12
,Representative In The General Assembly 186th District,21
,Jordan A Harris,21
Jordan A Harris,254,21
Total,254,21
,Representative In The General Assembly 186th District,22
,Jordan A Harris,22
Jordan A Harris,337,22
Total,337,22
,Representative In The General Assembly 186th District,24
,Jordan A Harris,24
Jordan A Harris,373,24
Total,373,24
