col_1,col_2,division
,Senator In The General Assembly 7th District,All
,Vincent Hughes,All
Vincent Hughes,"6,442",All
Total,"6,442",All
,Senator In The General Assembly 7th District,1
,Vincent Hughes,1
Vincent Hughes,334,1
Total,334,1
,Senator In The General Assembly 7th District,2
,Vincent Hughes,2
Vincent Hughes,335,2
Total,335,2
,Senator In The General Assembly 7th District,3
,Vincent Hughes,3
Vincent Hughes,398,3
Total,398,3
,Senator In The General Assembly 7th District,4
,Vincent Hughes,4
Vincent Hughes,336,4
Total,336,4
,Senator In The General Assembly 7th District,5
,Vincent Hughes,5
Vincent Hughes,388,5
Total,388,5
,Senator In The General Assembly 7th District,6
,Vincent Hughes,6
Vincent Hughes,710,6
Total,710,6
,Senator In The General Assembly 7th District,7
,Vincent Hughes,7
Vincent Hughes,352,7
Total,352,7
,Senator In The General Assembly 7th District,8
,Vincent Hughes,8
Vincent Hughes,493,8
Total,493,8
,Senator In The General Assembly 7th District,9
,Vincent Hughes,9
Vincent Hughes,269,9
Total,269,9
,Senator In The General Assembly 7th District,10
,Vincent Hughes,10
Vincent Hughes,310,10
Total,310,10
,Senator In The General Assembly 7th District,11
,Vincent Hughes,11
Vincent Hughes,285,11
Total,285,11
,Senator In The General Assembly 7th District,12
,Vincent Hughes,12
Vincent Hughes,316,12
Total,316,12
,Senator In The General Assembly 7th District,13
,Vincent Hughes,13
Vincent Hughes,262,13
Total,262,13
,Senator In The General Assembly 7th District,14
,Vincent Hughes,14
Vincent Hughes,300,14
Total,300,14
,Senator In The General Assembly 7th District,15
,Vincent Hughes,15
Vincent Hughes,217,15
Total,217,15
,Senator In The General Assembly 7th District,16
,Vincent Hughes,16
Vincent Hughes,178,16
Total,178,16
,Senator In The General Assembly 7th District,17
,Vincent Hughes,17
Vincent Hughes,186,17
Total,186,17
,Senator In The General Assembly 7th District,18
,Vincent Hughes,18
Vincent Hughes,430,18
Total,430,18
,Senator In The General Assembly 7th District,19
,Vincent Hughes,19
Vincent Hughes,343,19
Total,343,19
