col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Dwight Evans,James A Jones,All
Hillary Clinton,"11,074",0,0,0,0,"277,925","5,436",All
Donald J Trump,,"1,263",0,0,0,"2,768","15,045",All
Jill Stein,,,471,0,0,"2,322",282,All
Gary Johnson,,,,343,0,"1,001","1,351",All
Darrell L Castle,,,,,40,164,137,All
Dwight Evans,,,,,,"2,798",0,All
James A Jones,,,,,,,787,All
Total,"294,435","19,076","3,075","2,695",341,"286,978","23,038",All
