col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 182nd District,State Treasurer,,,,All
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
Brian Sims,186,"14,687","1,845",243,157,All
Joe Torsella,,354,0,0,0,All
Otto Voit,,,"1,790",0,0,All
Kristin Combs,,,,38,0,All
James Babb,,,,,57,All
Total,"17,118","15,041","3,635",281,214,All
,Representative In The General Assembly 182nd District,State Treasurer,,,,1
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
Brian Sims,6,447,34,10,2,1
Joe Torsella,,10,0,0,0,1
Otto Voit,,,38,0,0,1
Kristin Combs,,,,0,0,1
James Babb,,,,,1,1
Total,499,457,72,10,3,1
,Representative In The General Assembly 182nd District,State Treasurer,,,,2
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
Brian Sims,3,412,42,9,6,2
Joe Torsella,,11,0,0,0,2
Otto Voit,,,50,0,0,2
Kristin Combs,,,,0,0,2
James Babb,,,,,2,2
Total,472,423,92,9,8,2
,Representative In The General Assembly 182nd District,State Treasurer,,,,3
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Brian Sims,5,552,77,8,5,3
Joe Torsella,,16,0,0,0,3
Otto Voit,,,61,0,0,3
Kristin Combs,,,,4,0,3
James Babb,,,,,1,3
Total,647,568,138,12,6,3
,Representative In The General Assembly 182nd District,State Treasurer,,,,4
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Brian Sims,10,674,90,18,11,4
Joe Torsella,,13,0,0,0,4
Otto Voit,,,67,0,0,4
Kristin Combs,,,,0,0,4
James Babb,,,,,2,4
Total,803,687,157,18,13,4
,Representative In The General Assembly 182nd District,State Treasurer,,,,5
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,5
Brian Sims,8,763,151,14,7,5
Joe Torsella,,12,0,0,0,5
Otto Voit,,,99,0,0,5
Kristin Combs,,,,0,0,5
James Babb,,,,,3,5
Total,943,775,250,14,10,5
,Representative In The General Assembly 182nd District,State Treasurer,,,,6
,Brian Sims,Joe Torsella,Otto Voit,James Babb,Kristin Combs,6
Brian Sims,5,419,41,3,2,6
Joe Torsella,,10,0,0,0,6
Otto Voit,,,61,0,0,6
James Babb,,,,1,0,6
Kristin Combs,,,,,1,6
Total,470,429,102,4,3,6
,Representative In The General Assembly 182nd District,State Treasurer,,,,7
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,7
Brian Sims,10,473,47,6,3,7
Joe Torsella,,16,0,0,0,7
Otto Voit,,,49,0,0,7
Kristin Combs,,,,3,0,7
James Babb,,,,,0,7
Total,539,489,96,9,3,7
,Representative In The General Assembly 182nd District,State Treasurer,,,,8
,Brian Sims,Joe Torsella,Otto Voit,James Babb,Kristin Combs,8
Brian Sims,7,496,65,6,4,8
Joe Torsella,,11,0,0,0,8
Otto Voit,,,74,0,0,8
James Babb,,,,2,0,8
Kristin Combs,,,,,0,8
Total,578,507,139,8,4,8
,Representative In The General Assembly 182nd District,State Treasurer,,,,9
,Brian Sims,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
Brian Sims,8,528,66,15,4,9
Joe Torsella,,16,0,0,0,9
Otto Voit,,,46,0,0,9
Kristin Combs,,,,4,0,9
James Babb,,,,,3,9
Total,621,544,112,19,7,9
,Representative In The General Assembly 182nd District,State Treasurer,,,,10
,Brian Sims,Joe Torsella,Otto Voit,James Babb,Kristin Combs,10
