col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 181st District,Auditor General,,,,All
,W Curtis Thomas,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
W Curtis Thomas,20,"1,199",114,55,19,All
Eugene A Depasquale,,31,0,0,0,All
John Brown,,,78,0,0,All
John J Sweeney,,,,9,0,All
Roy A Minet,,,,,4,All
Total,"1,407","1,230",192,64,23,All
,Representative In The General Assembly 181st District,Auditor General,,,,15
,W Curtis Thomas,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,15
W Curtis Thomas,4,337,37,18,8,15
Eugene A Depasquale,,8,0,0,0,15
John Brown,,,18,0,0,15
John J Sweeney,,,,3,0,15
Roy A Minet,,,,,0,15
Total,404,345,55,21,8,15
,Representative In The General Assembly 181st District,Auditor General,,,,20
,W Curtis Thomas,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,20
W Curtis Thomas,5,263,23,18,2,20
Eugene A Depasquale,,7,0,0,0,20
John Brown,,,21,0,0,20
John J Sweeney,,,,2,0,20
Roy A Minet,,,,,2,20
Total,311,270,44,20,4,20
,Representative In The General Assembly 181st District,Auditor General,,,,23
,W Curtis Thomas,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,23
W Curtis Thomas,11,599,54,19,9,23
Eugene A Depasquale,,16,0,0,0,23
John Brown,,,39,0,0,23
John J Sweeney,,,,4,0,23
Roy A Minet,,,,,2,23
Total,692,615,93,23,11,23
