col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,President And Vice President Of The United States,,,,,United States Senator,,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Hillary Clinton,219,0,0,0,0,"4,882",252,66,All
Donald J Trump,,102,0,0,0,186,"1,238",31,All
Jill Stein,,,16,0,0,119,16,19,All
Gary Johnson,,,,7,0,29,56,47,All
Darrell L Castle,,,,,7,5,5,2,All
Katie Mcginty,,,,,,58,0,0,All
Pat Toomey,,,,,,,37,0,All
Edward T Clifford Iii,,,,,,,,5,All
Total,"5,419","1,557",170,139,19,"5,279","1,604",170,All
,President And Vice President Of The United States,,,,,United States Senator,,,1
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
Hillary Clinton,11,0,0,0,0,377,14,6,1
Donald J Trump,,1,0,0,0,3,40,0,1
Jill Stein,,,2,0,0,11,2,1,1
Gary Johnson,,,,2,0,1,2,1,1
Darrell L Castle,,,,,1,0,0,0,1
Katie Mcginty,,,,,,1,0,0,1
Pat Toomey,,,,,,,1,0,1
Edward T Clifford Iii,,,,,,,,1,1
Total,408,44,16,6,1,393,59,9,1
,President And Vice President Of The United States,,,,,United States Senator,,,2
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Hillary Clinton,12,0,0,0,0,174,3,0,2
Donald J Trump,,2,0,0,0,3,20,0,2
Jill Stein,,,1,0,0,2,0,0,2
Darrell L Castle,,,,0,0,0,0,0,2
Gary Johnson,,,,,0,0,0,0,2
Katie Mcginty,,,,,,1,0,0,2
Pat Toomey,,,,,,,0,0,2
Edward T Clifford Iii,,,,,,,,0,2
Total,189,25,3,0,0,180,23,0,2
,President And Vice President Of The United States,,,,,United States Senator,,,3
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
Hillary Clinton,10,0,0,0,0,304,17,2,3
Donald J Trump,,5,0,0,0,11,37,3,3
Jill Stein,,,1,0,0,7,2,1,3
Gary Johnson,,,,0,0,0,4,3,3
Darrell L Castle,,,,,0,0,0,0,3
Katie Mcginty,,,,,,2,0,0,3
Pat Toomey,,,,,,,2,0,3
Edward T Clifford Iii,,,,,,,,1,3
Total,333,56,11,7,0,324,62,10,3
,President And Vice President Of The United States,,,,,United States Senator,,,4
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Hillary Clinton,8,0,0,0,0,282,16,7,4
Donald J Trump,,4,0,0,0,15,106,5,4
Gary Johnson,,,0,0,0,3,6,3,4
Jill Stein,,,,0,0,7,0,3,4
Darrell L Castle,,,,,0,0,0,0,4
Katie Mcginty,,,,,,2,0,0,4
Pat Toomey,,,,,,,5,0,4
Edward T Clifford Iii,,,,,,,,0,4
Total,313,130,12,10,0,309,133,18,4
,President And Vice President Of The United States,,,,,United States Senator,,,5
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Hillary Clinton,3,0,0,0,0,279,21,4,5
Donald J Trump,,9,0,0,0,8,59,3,5
Gary Johnson,,,1,0,0,2,4,3,5
Jill Stein,,,,0,0,5,1,0,5
Darrell L Castle,,,,,0,0,0,0,5
Katie Mcginty,,,,,,4,0,0,5
Pat Toomey,,,,,,,2,0,5
Edward T Clifford Iii,,,,,,,,0,5
Total,307,79,10,6,0,298,87,10,5
,President And Vice President Of The United States,,,,,United States Senator,,,6
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Hillary Clinton,6,0,0,0,0,235,17,4,6
Donald J Trump,,5,0,0,0,9,59,0,6
