col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 7th District,Attorney General,,All
,Vincent Hughes,Josh Shapiro,John Rafferty,All
Vincent Hughes,55,"5,085",33,All
Josh Shapiro,,45,0,All
John Rafferty,,,29,All
Total,"5,173","5,130",62,All
,Senator In The General Assembly 7th District,Attorney General,,1
,Vincent Hughes,Josh Shapiro,John Rafferty,1
Vincent Hughes,3,236,1,1
Josh Shapiro,,0,0,1
John Rafferty,,,1,1
Total,240,236,2,1
,Attorney General,,Senator In The General Assembly 7th District,2
,Josh Shapiro,John Rafferty,Vincent Hughes,2
Josh Shapiro,3,0,250,2
John Rafferty,,1,1,2
Vincent Hughes,,,1,2
Total,253,2,252,2
,Attorney General,,Senator In The General Assembly 7th District,3
,Josh Shapiro,John Rafferty,Vincent Hughes,3
Josh Shapiro,4,0,299,3
John Rafferty,,2,0,3
Vincent Hughes,,,1,3
Total,303,2,300,3
,Senator In The General Assembly 7th District,Attorney General,,4
,Vincent Hughes,Josh Shapiro,John Rafferty,4
Vincent Hughes,4,271,3,4
Josh Shapiro,,3,0,4
John Rafferty,,,3,4
Total,278,274,6,4
,Senator In The General Assembly 7th District,Attorney General,,5
,Vincent Hughes,Josh Shapiro,John Rafferty,5
Vincent Hughes,3,346,2,5
Josh Shapiro,,2,0,5
John Rafferty,,,1,5
Total,351,348,3,5
,Senator In The General Assembly 7th District,Attorney General,,6
,Vincent Hughes,Josh Shapiro,John Rafferty,6
Vincent Hughes,6,332,2,6
Josh Shapiro,,2,0,6
John Rafferty,,,1,6
Total,340,334,3,6
,Senator In The General Assembly 7th District,Attorney General,,7
,Vincent Hughes,Josh Shapiro,John Rafferty,7
Vincent Hughes,3,224,2,7
Josh Shapiro,,1,0,7
John Rafferty,,,1,7
Total,229,225,3,7
,Senator In The General Assembly 7th District,Attorney General,,8
,Vincent Hughes,Josh Shapiro,John Rafferty,8
Vincent Hughes,6,392,0,8
Josh Shapiro,,4,0,8
John Rafferty,,,5,8
Total,398,396,5,8
,Attorney General,,Senator In The General Assembly 7th District,9
,Josh Shapiro,John Rafferty,Vincent Hughes,9
Josh Shapiro,9,0,376,9
John Rafferty,,2,2,9
Vincent Hughes,,,4,9
Total,385,4,382,9
,Senator In The General Assembly 7th District,Attorney General,,10
,Vincent Hughes,Josh Shapiro,John Rafferty,10
Vincent Hughes,5,277,3,10
Josh Shapiro,,2,0,10
John Rafferty,,,2,10
Total,285,279,5,10
,Senator In The General Assembly 7th District,Attorney General,,11
,Vincent Hughes,Josh Shapiro,John Rafferty,11
Vincent Hughes,5,226,1,11
Josh Shapiro,,0,0,11
John Rafferty,,,0,11
Total,232,226,1,11
,Senator In The General Assembly 7th District,Attorney General,,12
,Vincent Hughes,Josh Shapiro,John Rafferty,12
Vincent Hughes,1,285,3,12
Josh Shapiro,,3,0,12
John Rafferty,,,0,12
Total,289,288,3,12
,Senator In The General Assembly 7th District,Attorney General,,13
,Vincent Hughes,Josh Shapiro,John Rafferty,13
Vincent Hughes,2,306,1,13
Josh Shapiro,,2,0,13
John Rafferty,,,2,13
Total,309,308,3,13
,Senator In The General Assembly 7th District,Attorney General,,14
,Vincent Hughes,Josh Shapiro,John Rafferty,14
Vincent Hughes,3,255,3,14
Josh Shapiro,,1,0,14
John Rafferty,,,0,14
Total,261,256,3,14
,Attorney General,,Senator In The General Assembly 7th District,15
,Josh Shapiro,John Rafferty,Vincent Hughes,15
Josh Shapiro,3,0,273,15
John Rafferty,,1,0,15
Vincent Hughes,,,3,15
Total,276,1,276,15
,Senator In The General Assembly 7th District,Attorney General,,16
,Vincent Hughes,Josh Shapiro,John Rafferty,16
Vincent Hughes,1,227,4,16
Josh Shapiro,,1,0,16
John Rafferty,,,2,16
Total,232,228,6,16
,Senator In The General Assembly 7th District,Attorney General,,17
,Vincent Hughes,Josh Shapiro,John Rafferty,17
Vincent Hughes,1,225,3,17
Josh Shapiro,,3,0,17
John Rafferty,,,3,17
Total,229,228,6,17
,Senator In The General Assembly 7th District,Attorney General,,18
,Vincent Hughes,Josh Shapiro,John Rafferty,18
Vincent Hughes,3,285,2,18
Josh Shapiro,,2,0,18
John Rafferty,,,2,18
Total,290,287,4,18
