col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,All
,W Curtis Thomas,Dwight Evans,James A Jones,All
W Curtis Thomas,21,"3,976",39,All
Dwight Evans,,54,0,All
James A Jones,,,44,All
Total,"4,036","4,030",83,All
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,1
,Dwight Evans,James A Jones,W Curtis Thomas,1
Dwight Evans,1,0,114,1
James A Jones,,7,0,1
W Curtis Thomas,,,0,1
Total,115,7,114,1
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,2
,W Curtis Thomas,Dwight Evans,James A Jones,2
W Curtis Thomas,1,265,10,2
Dwight Evans,,9,0,2
James A Jones,,,1,2
Total,276,274,11,2
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,3
,W Curtis Thomas,Dwight Evans,James A Jones,3
W Curtis Thomas,2,206,1,3
Dwight Evans,,1,0,3
James A Jones,,,2,3
Total,209,207,3,3
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,4
,Dwight Evans,James A Jones,W Curtis Thomas,4
Dwight Evans,5,0,246,4
James A Jones,,5,2,4
W Curtis Thomas,,,0,4
Total,251,7,248,4
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,5
,Dwight Evans,James A Jones,W Curtis Thomas,5
Dwight Evans,4,0,299,5
James A Jones,,2,2,5
W Curtis Thomas,,,2,5
Total,303,4,303,5
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,6
,W Curtis Thomas,Dwight Evans,James A Jones,6
W Curtis Thomas,2,182,1,6
Dwight Evans,,1,0,6
James A Jones,,,2,6
Total,185,183,3,6
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,7
,W Curtis Thomas,Dwight Evans,James A Jones,7
W Curtis Thomas,0,274,5,7
Dwight Evans,,3,0,7
James A Jones,,,3,7
Total,279,277,8,7
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,8
,W Curtis Thomas,Dwight Evans,James A Jones,8
W Curtis Thomas,2,266,2,8
Dwight Evans,,2,0,8
James A Jones,,,2,8
Total,270,268,4,8
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,9
,Dwight Evans,James A Jones,W Curtis Thomas,9
Dwight Evans,2,0,254,9
James A Jones,,2,1,9
W Curtis Thomas,,,0,9
Total,256,3,255,9
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,10
,Dwight Evans,James A Jones,W Curtis Thomas,10
Dwight Evans,3,0,311,10
James A Jones,,5,1,10
W Curtis Thomas,,,2,10
Total,314,6,314,10
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,11
,W Curtis Thomas,Dwight Evans,James A Jones,11
W Curtis Thomas,4,276,2,11
Dwight Evans,,3,0,11
James A Jones,,,1,11
Total,282,279,3,11
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,12
,Dwight Evans,James A Jones,W Curtis Thomas,12
Dwight Evans,6,0,247,12
James A Jones,,0,3,12
W Curtis Thomas,,,1,12
Total,253,3,251,12
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,13
,Dwight Evans,James A Jones,W Curtis Thomas,13
Dwight Evans,7,0,251,13
James A Jones,,5,2,13
W Curtis Thomas,,,1,13
Total,258,7,254,13
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,14
,Dwight Evans,James A Jones,W Curtis Thomas,14
Dwight Evans,5,0,372,14
James A Jones,,1,1,14
W Curtis Thomas,,,2,14
Total,377,2,375,14
,Representative In The General Assembly 181st District,Representative In Congress 2nd District,,21
,W Curtis Thomas,Dwight Evans,James A Jones,21
W Curtis Thomas,2,413,6,21
Dwight Evans,,2,0,21
James A Jones,,,6,21
Total,421,415,12,21
