col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Sharif Street,All
Hillary Clinton,290,0,0,0,0,"3,736",All
Donald J Trump,,51,0,0,0,55,All
Jill Stein,,,13,0,0,34,All
Gary Johnson,,,,9,0,16,All
Darrell L Castle,,,,,0,2,All
Sharif Street,,,,,,55,All
Total,"4,026",106,47,25,2,"3,898",All
,Senator In The General Assembly 3rd District,President And Vice President Of The United States,,,,,1
,Sharif Street,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,1
Sharif Street,2,211,8,4,1,0,1
Hillary Clinton,,14,0,0,0,0,1
Donald J Trump,,,11,0,0,0,1
Gary Johnson,,,,1,0,0,1
Jill Stein,,,,,1,0,1
Darrell L Castle,,,,,,0,1
Total,226,225,19,5,2,0,1
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,2
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Sharif Street,2
Hillary Clinton,14,0,0,0,0,142,2
Donald J Trump,,1,0,0,0,0,2
Gary Johnson,,,0,0,0,1,2
Jill Stein,,,,0,0,1,2
Darrell L Castle,,,,,0,0,2
Sharif Street,,,,,,5,2
Total,156,1,1,1,0,149,2
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,3
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Sharif Street,3
Hillary Clinton,48,0,0,0,0,401,3
Donald J Trump,,7,0,0,0,10,3
Jill Stein,,,3,0,0,10,3
Gary Johnson,,,,3,0,4,3
Darrell L Castle,,,,,0,0,3
Sharif Street,,,,,,5,3
Total,449,17,13,7,0,430,3
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,4
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Sharif Street,4
Hillary Clinton,9,0,0,0,0,155,4
Donald J Trump,,6,0,0,0,2,4
Gary Johnson,,,1,0,0,0,4
Darrell L Castle,,,,0,0,0,4
Jill Stein,,,,,0,0,4
Sharif Street,,,,,,4,4
Total,164,8,1,0,0,161,4
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,5
,Hillary Clinton,Donald J Trump,Darrell L Castle,Gary Johnson,Jill Stein,Sharif Street,5
Hillary Clinton,13,0,0,0,0,162,5
Donald J Trump,,1,0,0,0,2,5
Darrell L Castle,,,0,0,0,0,5
Gary Johnson,,,,0,0,0,5
Jill Stein,,,,,0,0,5
Sharif Street,,,,,,2,5
Total,175,3,0,0,0,166,5
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,6
,Hillary Clinton,Donald J Trump,Darrell L Castle,Gary Johnson,Jill Stein,Sharif Street,6
Hillary Clinton,9,0,0,0,0,159,6
Donald J Trump,,1,0,0,0,2,6
Darrell L Castle,,,0,0,0,0,6
Gary Johnson,,,,0,0,0,6
Jill Stein,,,,,0,0,6
Sharif Street,,,,,,5,6
Total,168,3,0,0,0,166,6
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,7
,Hillary Clinton,Darrell L Castle,Donald J Trump,Gary Johnson,Jill Stein,Sharif Street,7
Hillary Clinton,0,0,0,0,0,18,7
Darrell L Castle,,0,0,0,0,0,7
Donald J Trump,,,0,0,0,0,7
Gary Johnson,,,,0,0,0,7
Jill Stein,,,,,0,0,7
Sharif Street,,,,,,0,7
Total,18,0,0,0,0,18,7
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,8
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Sharif Street,8
Hillary Clinton,11,0,0,0,0,184,8
Donald J Trump,,3,0,0,0,2,8
Jill Stein,,,0,0,0,1,8
Darrell L Castle,,,,0,0,0,8
Gary Johnson,,,,,0,0,8
Sharif Street,,,,,,5,8
Total,195,5,1,0,0,192,8
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,9
,Hillary Clinton,Donald J Trump,Darrell L Castle,Gary Johnson,Jill Stein,Sharif Street,9
Hillary Clinton,9,0,0,0,0,172,9
Donald J Trump,,1,0,0,0,3,9
Darrell L Castle,,,0,0,0,0,9
Gary Johnson,,,,0,0,0,9
Jill Stein,,,,,0,0,9
Sharif Street,,,,,,1,9
Total,181,4,0,0,0,176,9
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,11
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Sharif Street,11
Hillary Clinton,39,0,0,0,0,293,11
Donald J Trump,,8,0,0,0,7,11
Jill Stein,,,2,0,0,4,11
Gary Johnson,,,,0,0,3,11
Darrell L Castle,,,,,0,0,11
Sharif Street,,,,,,2,11
Total,332,15,6,3,0,309,11
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,12
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Sharif Street,12
Hillary Clinton,22,0,0,0,0,318,12
Donald J Trump,,3,0,0,0,7,12
Gary Johnson,,,2,0,0,3,12
Jill Stein,,,,2,0,3,12
Darrell L Castle,,,,,0,0,12
Sharif Street,,,,,,4,12
Total,340,10,5,5,0,335,12
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,13
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Sharif Street,13
Hillary Clinton,14,0,0,0,0,325,13
Donald J Trump,,2,0,0,0,3,13
Jill Stein,,,2,0,0,3,13
Darrell L Castle,,,,0,0,1,13
Gary Johnson,,,,,1,0,13
Sharif Street,,,,,,3,13
Total,339,5,5,1,1,335,13
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,14
,Hillary Clinton,Donald J Trump,Darrell L Castle,Gary Johnson,Jill Stein,Sharif Street,14
Hillary Clinton,10,0,0,0,0,185,14
Donald J Trump,,1,0,0,0,1,14
Darrell L Castle,,,0,0,0,0,14
Gary Johnson,,,,0,0,0,14
Jill Stein,,,,,0,0,14
Sharif Street,,,,,,2,14
Total,195,2,0,0,0,188,14
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,15
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Sharif Street,15
Hillary Clinton,28,0,0,0,0,252,15
Donald J Trump,,2,0,0,0,4,15
Gary Johnson,,,1,0,0,1,15
Darrell L Castle,,,,0,0,1,15
Jill Stein,,,,,0,0,15
Sharif Street,,,,,,4,15
Total,280,6,2,1,0,262,15
,President And Vice President Of The United States,,,,,Senator In The General Assembly 3rd District,16
,Hillary Clinton,Darrell L Castle,Donald J Trump,Gary Johnson,Jill Stein,Sharif Street,16
Hillary Clinton,10,0,0,0,0,288,16
Darrell L Castle,,0,0,0,0,0,16
Donald J Trump,,,0,0,0,0,16
Gary Johnson,,,,0,0,0,16
