col_1,col_2,division
,Representative In The General Assembly 191st District,All
,Joanna Mcclinton,All
Joanna Mcclinton,"1,302",All
Total,"1,302",All
,Representative In The General Assembly 191st District,1
,Joanna Mcclinton,1
Joanna Mcclinton,326,1
Total,326,1
,Representative In The General Assembly 191st District,23
,Joanna Mcclinton,23
Joanna Mcclinton,294,23
Total,294,23
,Representative In The General Assembly 191st District,25
,Joanna Mcclinton,25
Joanna Mcclinton,397,25
Total,397,25
,Representative In The General Assembly 191st District,27
,Joanna Mcclinton,27
Joanna Mcclinton,285,27
Total,285,27
