col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,All
,Sharif Street,Dwight Evans,James A Jones,All
Sharif Street,36,"5,648",822,All
Dwight Evans,,607,0,All
James A Jones,,,"1,867",All
Total,"6,506","6,255","2,689",All
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,3
,Sharif Street,Dwight Evans,James A Jones,3
Sharif Street,1,296,18,3
Dwight Evans,,13,0,3
James A Jones,,,31,3
Total,315,309,49,3
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,23
,Sharif Street,Dwight Evans,James A Jones,23
Sharif Street,4,579,59,23
Dwight Evans,,45,0,23
James A Jones,,,51,23
Total,642,624,110,23
,Representative In Congress 2nd District,,Senator In The General Assembly 3rd District,24
,Dwight Evans,James A Jones,Sharif Street,24
Dwight Evans,53,0,605,24
James A Jones,,46,13,24
Sharif Street,,,5,24
Total,658,59,623,24
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,25
,Sharif Street,Dwight Evans,James A Jones,25
Sharif Street,3,293,50,25
Dwight Evans,,32,0,25
James A Jones,,,108,25
Total,346,325,158,25
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,26
,Sharif Street,Dwight Evans,James A Jones,26
Sharif Street,1,233,50,26
Dwight Evans,,26,0,26
James A Jones,,,93,26
Total,284,259,143,26
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,27
,Sharif Street,Dwight Evans,James A Jones,27
Sharif Street,1,320,57,27
Dwight Evans,,33,0,27
James A Jones,,,74,27
Total,378,353,131,27
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,28
,Sharif Street,Dwight Evans,James A Jones,28
Sharif Street,1,242,42,28
Dwight Evans,,34,0,28
James A Jones,,,113,28
Total,285,276,155,28
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,30
,Sharif Street,Dwight Evans,James A Jones,30
Sharif Street,2,401,48,30
Dwight Evans,,39,0,30
James A Jones,,,136,30
Total,451,440,184,30
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,31
,Sharif Street,Dwight Evans,James A Jones,31
Sharif Street,1,238,56,31
Dwight Evans,,35,0,31
James A Jones,,,114,31
Total,295,273,170,31
,Representative In Congress 2nd District,,Senator In The General Assembly 3rd District,32
,Dwight Evans,James A Jones,Sharif Street,32
Dwight Evans,30,0,219,32
James A Jones,,102,24,32
Sharif Street,,,4,32
Total,249,126,247,32
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,37
,Sharif Street,Dwight Evans,James A Jones,37
Sharif Street,0,246,45,37
Dwight Evans,,26,0,37
James A Jones,,,85,37
Total,291,272,130,37
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,38
,Sharif Street,Dwight Evans,James A Jones,38
Sharif Street,1,248,57,38
Dwight Evans,,33,0,38
James A Jones,,,119,38
Total,306,281,176,38
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,39
,Sharif Street,Dwight Evans,James A Jones,39
Sharif Street,0,423,104,39
Dwight Evans,,38,0,39
James A Jones,,,125,39
Total,527,461,229,39
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,40
,Sharif Street,Dwight Evans,James A Jones,40
Sharif Street,3,370,44,40
Dwight Evans,,36,0,40
James A Jones,,,134,40
Total,417,406,178,40
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,41
,Sharif Street,Dwight Evans,James A Jones,41
Sharif Street,3,331,41,41
Dwight Evans,,40,0,41
James A Jones,,,154,41
Total,375,371,195,41
,Representative In Congress 2nd District,,Senator In The General Assembly 3rd District,42
,Dwight Evans,James A Jones,Sharif Street,42
Dwight Evans,33,0,203,42
James A Jones,,127,29,42
Sharif Street,,,3,42
Total,236,156,235,42
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,43
,Sharif Street,Dwight Evans,James A Jones,43
Sharif Street,0,210,31,43
Dwight Evans,,22,0,43
James A Jones,,,87,43
Total,241,232,118,43
,Senator In The General Assembly 3rd District,Representative In Congress 2nd District,,44
,Sharif Street,Dwight Evans,James A Jones,44
Sharif Street,3,191,54,44
Dwight Evans,,39,0,44
James A Jones,,,168,44
Total,248,230,222,44
