col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 152nd District,,President And Vice President Of The United States,,,,,All
,Thomas P Murt,Albert J Dermovsesian,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,All
Thomas P Murt,26,0,"1,266",256,26,13,2,All
Albert J Dermovsesian,,11,51,898,7,5,2,All
Donald J Trump,,,112,0,0,0,0,All
Hillary Clinton,,,,101,0,0,0,All
Gary Johnson,,,,,6,0,0,All
Jill Stein,,,,,,2,0,All
Darrell L Castle,,,,,,,1,All
Total,"1,589",974,"1,429","1,255",39,20,5,All
