col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 179th District,Auditor General,,,,All
,Jason T Dawkins,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Jason T Dawkins,21,"1,565",40,18,3,All
Eugene A Depasquale,,12,0,0,0,All
John Brown,,,71,0,0,All
John J Sweeney,,,,2,0,All
Roy A Minet,,,,,1,All
Total,"1,647","1,577",111,20,4,All
,Representative In The General Assembly 179th District,Auditor General,,,,1
,Jason T Dawkins,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,1
Jason T Dawkins,5,353,11,5,0,1
Eugene A Depasquale,,2,0,0,0,1
John Brown,,,23,0,0,1
John J Sweeney,,,,0,0,1
Roy A Minet,,,,,0,1
Total,374,355,34,5,0,1
,Representative In The General Assembly 179th District,Auditor General,,,,2
,Jason T Dawkins,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,2
Jason T Dawkins,9,367,13,2,0,2
Eugene A Depasquale,,2,0,0,0,2
John Brown,,,12,0,0,2
John J Sweeney,,,,0,0,2
Roy A Minet,,,,,0,2
Total,391,369,25,2,0,2
,Representative In The General Assembly 179th District,Auditor General,,,,3
,Jason T Dawkins,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,3
Jason T Dawkins,6,374,6,4,1,3
Eugene A Depasquale,,4,0,0,0,3
John Brown,,,18,0,0,3
John J Sweeney,,,,0,0,3
Roy A Minet,,,,,1,3
Total,391,378,24,4,2,3
,Representative In The General Assembly 179th District,Auditor General,,,,7
,Jason T Dawkins,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,7
Jason T Dawkins,1,471,10,7,2,7
Eugene A Depasquale,,4,0,0,0,7
John Brown,,,18,0,0,7
John J Sweeney,,,,2,0,7
Roy A Minet,,,,,0,7
Total,491,475,28,9,2,7
