col_1,col_2,col_3,division
,Representative In The General Assembly 174th District,Representative In Congress 13th District,All
,Ed Neilson,Brendan F Boyle,All
Ed Neilson,372,"7,463",All
Brendan F Boyle,,178,All
Total,"7,835","7,641",All
,Representative In The General Assembly 174th District,Representative In Congress 13th District,1
,Ed Neilson,Brendan F Boyle,1
Ed Neilson,23,276,1
Brendan F Boyle,,5,1
Total,299,281,1
,Representative In Congress 13th District,Representative In The General Assembly 174th District,2
,Brendan F Boyle,Ed Neilson,2
Brendan F Boyle,13,379,2
Ed Neilson,,10,2
Total,392,389,2
,Representative In The General Assembly 174th District,Representative In Congress 13th District,3
,Ed Neilson,Brendan F Boyle,3
Ed Neilson,19,288,3
Brendan F Boyle,,16,3
Total,307,304,3
,Representative In The General Assembly 174th District,Representative In Congress 13th District,4
,Ed Neilson,Brendan F Boyle,4
Ed Neilson,12,244,4
Brendan F Boyle,,5,4
Total,256,249,4
,Representative In Congress 13th District,Representative In The General Assembly 174th District,5
,Brendan F Boyle,Ed Neilson,5
Brendan F Boyle,7,245,5
Ed Neilson,,4,5
Total,252,249,5
,Representative In Congress 13th District,Representative In The General Assembly 174th District,6
,Brendan F Boyle,Ed Neilson,6
Brendan F Boyle,12,514,6
Ed Neilson,,10,6
Total,526,524,6
,Representative In Congress 13th District,Representative In The General Assembly 174th District,7
,Brendan F Boyle,Ed Neilson,7
Brendan F Boyle,3,352,7
Ed Neilson,,3,7
Total,355,355,7
,Representative In The General Assembly 174th District,Representative In Congress 13th District,8
,Ed Neilson,Brendan F Boyle,8
Ed Neilson,15,380,8
Brendan F Boyle,,5,8
Total,395,385,8
,Representative In The General Assembly 174th District,Representative In Congress 13th District,9
,Ed Neilson,Brendan F Boyle,9
Ed Neilson,10,222,9
Brendan F Boyle,,4,9
Total,232,226,9
,Representative In The General Assembly 174th District,Representative In Congress 13th District,10
,Ed Neilson,Brendan F Boyle,10
Ed Neilson,18,409,10
Brendan F Boyle,,5,10
Total,427,414,10
,Representative In The General Assembly 174th District,Representative In Congress 13th District,11
,Ed Neilson,Brendan F Boyle,11
Ed Neilson,31,292,11
Brendan F Boyle,,9,11
Total,323,301,11
,Representative In The General Assembly 174th District,Representative In Congress 13th District,12
,Ed Neilson,Brendan F Boyle,12
Ed Neilson,14,306,12
Brendan F Boyle,,8,12
Total,320,314,12
,Representative In The General Assembly 174th District,Representative In Congress 13th District,15
,Ed Neilson,Brendan F Boyle,15
Ed Neilson,22,297,15
Brendan F Boyle,,11,15
Total,319,308,15
,Representative In Congress 13th District,Representative In The General Assembly 174th District,16
,Brendan F Boyle,Ed Neilson,16
Brendan F Boyle,13,232,16
Ed Neilson,,13,16
Total,245,245,16
,Representative In The General Assembly 174th District,Representative In Congress 13th District,17
,Ed Neilson,Brendan F Boyle,17
Ed Neilson,34,286,17
Brendan F Boyle,,8,17
Total,320,294,17
,Representative In The General Assembly 174th District,Representative In Congress 13th District,19
,Ed Neilson,Brendan F Boyle,19
Ed Neilson,16,223,19
Brendan F Boyle,,8,19
Total,239,231,19
,Representative In The General Assembly 174th District,Representative In Congress 13th District,20
,Ed Neilson,Brendan F Boyle,20
Ed Neilson,10,230,20
Brendan F Boyle,,2,20
Total,240,232,20
,Representative In The General Assembly 174th District,Representative In Congress 13th District,21
,Ed Neilson,Brendan F Boyle,21
Ed Neilson,11,236,21
Brendan F Boyle,,3,21
Total,247,239,21
,Representative In The General Assembly 174th District,Representative In Congress 13th District,22
,Ed Neilson,Brendan F Boyle,22
Ed Neilson,15,214,22
Brendan F Boyle,,2,22
Total,229,216,22
,Representative In The General Assembly 174th District,Representative In Congress 13th District,23
,Ed Neilson,Brendan F Boyle,23
Ed Neilson,18,336,23
Brendan F Boyle,,8,23
Total,354,344,23
,Representative In The General Assembly 174th District,Representative In Congress 13th District,24
,Ed Neilson,Brendan F Boyle,24
Ed Neilson,11,227,24
Brendan F Boyle,,4,24
Total,238,231,24
,Representative In The General Assembly 174th District,Representative In Congress 13th District,25
,Ed Neilson,Brendan F Boyle,25
Ed Neilson,6,262,25
Brendan F Boyle,,5,25
Total,268,267,25
,Representative In The General Assembly 174th District,Representative In Congress 13th District,26
,Ed Neilson,Brendan F Boyle,26
Ed Neilson,17,324,26
Brendan F Boyle,,9,26
Total,341,333,26
,Representative In The General Assembly 174th District,Representative In Congress 13th District,27
,Ed Neilson,Brendan F Boyle,27
Ed Neilson,5,475,27
Brendan F Boyle,,4,27
Total,480,479,27
,Representative In The General Assembly 174th District,Representative In Congress 13th District,28
,Ed Neilson,Brendan F Boyle,28
Ed Neilson,25,214,28
Brendan F Boyle,,9,28
Total,239,223,28
