col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 5th District,,United States Senator,,,All
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
John Sabatina,124,0,"4,987",977,92,All
Ross Feinberg,,31,153,"2,458",52,All
Katie Mcginty,,,158,0,0,All
Pat Toomey,,,,198,0,All
Edward T Clifford Iii,,,,,17,All
Total,"6,180","2,694","5,298","3,633",161,All
,United States Senator,,,Senator In The General Assembly 5th District,,1
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,John Sabatina,Ross Feinberg,1
Pat Toomey,16,0,0,85,242,1
Katie Mcginty,,13,0,194,12,1
Edward T Clifford Iii,,,1,6,1,1
John Sabatina,,,,4,0,1
Ross Feinberg,,,,,1,1
Total,343,219,8,289,256,1
,Senator In The General Assembly 5th District,,United States Senator,,,2
,John Sabatina,Ross Feinberg,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,2
John Sabatina,7,0,79,206,4,2
Ross Feinberg,,0,182,9,4,2
Pat Toomey,,,22,0,0,2
Katie Mcginty,,,,9,0,2
Edward T Clifford Iii,,,,,2,2
Total,296,195,283,224,10,2
,Senator In The General Assembly 5th District,,United States Senator,,,3
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
John Sabatina,6,0,199,21,2,3
Ross Feinberg,,1,6,70,1,3
Katie Mcginty,,,7,0,0,3
Pat Toomey,,,,3,0,3
Edward T Clifford Iii,,,,,0,3
Total,228,78,212,94,3,3
,Senator In The General Assembly 5th District,,United States Senator,,,4
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
John Sabatina,15,0,317,51,2,4
Ross Feinberg,,4,14,142,3,4
Katie Mcginty,,,5,0,0,4
Pat Toomey,,,,9,0,4
Edward T Clifford Iii,,,,,0,4
Total,385,163,336,202,5,4
,Senator In The General Assembly 5th District,,United States Senator,,,5
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
John Sabatina,3,0,185,18,4,5
Ross Feinberg,,0,2,73,2,5
Katie Mcginty,,,3,0,0,5
Pat Toomey,,,,4,0,5
Edward T Clifford Iii,,,,,0,5
Total,210,77,190,95,6,5
,Senator In The General Assembly 5th District,,United States Senator,,,6
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
John Sabatina,2,0,141,21,3,6
Ross Feinberg,,1,0,35,0,6
Katie Mcginty,,,0,0,0,6
Pat Toomey,,,,2,0,6
Edward T Clifford Iii,,,,,0,6
Total,167,36,141,58,3,6
,Senator In The General Assembly 5th District,,United States Senator,,,7
,John Sabatina,Ross Feinberg,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,7
John Sabatina,17,0,122,249,7,7
Ross Feinberg,,3,247,8,6,7
Pat Toomey,,,21,0,0,7
Katie Mcginty,,,,8,0,7
Edward T Clifford Iii,,,,,3,7
Total,395,264,390,265,16,7
,Senator In The General Assembly 5th District,,United States Senator,,,8
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
John Sabatina,3,0,181,23,0,8
Ross Feinberg,,0,8,103,2,8
Katie Mcginty,,,10,0,0,8
Pat Toomey,,,,7,0,8
Edward T Clifford Iii,,,,,0,8
Total,207,113,199,133,2,8
,Senator In The General Assembly 5th District,,United States Senator,,,9
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
John Sabatina,1,0,245,59,5,9
Ross Feinberg,,1,8,139,1,9
Katie Mcginty,,,8,0,0,9
Pat Toomey,,,,8,0,9
Edward T Clifford Iii,,,,,0,9
Total,310,149,261,206,6,9
,Senator In The General Assembly 5th District,,United States Senator,,,10
,John Sabatina,Ross Feinberg,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,10
John Sabatina,7,0,88,248,1,10
Ross Feinberg,,1,225,11,4,10
Pat Toomey,,,22,0,0,10
Katie Mcginty,,,,10,0,10
Edward T Clifford Iii,,,,,2,10
Total,344,241,335,269,7,10
,Senator In The General Assembly 5th District,,United States Senator,,,11
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,11
John Sabatina,6,0,259,41,6,11
Ross Feinberg,,1,6,91,2,11
Katie Mcginty,,,6,0,0,11
Pat Toomey,,,,7,0,11
Edward T Clifford Iii,,,,,1,11
Total,312,100,271,139,9,11
,Senator In The General Assembly 5th District,,United States Senator,,,12
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,12
John Sabatina,2,0,140,7,1,12
Ross Feinberg,,0,2,19,1,12
Katie Mcginty,,,4,0,0,12
Pat Toomey,,,,9,0,12
Edward T Clifford Iii,,,,,1,12
Total,150,22,146,35,3,12
,Senator In The General Assembly 5th District,,United States Senator,,,13
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,13
John Sabatina,1,0,90,21,2,13
Ross Feinberg,,0,1,35,0,13
Katie Mcginty,,,2,0,0,13
Pat Toomey,,,,4,0,13
Edward T Clifford Iii,,,,,1,13
Total,114,36,93,60,3,13
,Senator In The General Assembly 5th District,,United States Senator,,,14
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,14
John Sabatina,4,0,188,14,3,14
Ross Feinberg,,1,2,23,2,14
Katie Mcginty,,,4,0,0,14
Pat Toomey,,,,3,0,14
Edward T Clifford Iii,,,,,0,14
Total,209,28,194,40,5,14
,Senator In The General Assembly 5th District,,United States Senator,,,15
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,15
John Sabatina,1,0,226,16,8,15
Ross Feinberg,,1,2,29,2,15
Katie Mcginty,,,3,0,0,15
Pat Toomey,,,,2,0,15
Edward T Clifford Iii,,,,,1,15
Total,251,34,231,47,11,15
,Senator In The General Assembly 5th District,,United States Senator,,,16
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,16
John Sabatina,6,0,168,31,5,16
Ross Feinberg,,1,4,71,0,16
Katie Mcginty,,,2,0,0,16
Pat Toomey,,,,0,0,16
Edward T Clifford Iii,,,,,0,16
Total,210,76,174,102,5,16
,Senator In The General Assembly 5th District,,United States Senator,,,17
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,17
John Sabatina,2,0,300,42,5,17
Ross Feinberg,,2,10,76,1,17
Katie Mcginty,,,10,0,0,17
Pat Toomey,,,,3,0,17
Edward T Clifford Iii,,,,,3,17
Total,349,89,320,121,9,17
,Senator In The General Assembly 5th District,,United States Senator,,,18
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,18
John Sabatina,4,0,275,12,2,18
Ross Feinberg,,0,1,50,3,18
Katie Mcginty,,,4,0,0,18
Pat Toomey,,,,6,0,18
Edward T Clifford Iii,,,,,1,18
Total,293,54,280,68,6,18
,Senator In The General Assembly 5th District,,United States Senator,,,19
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,19
John Sabatina,4,0,189,28,2,19
Ross Feinberg,,1,6,98,4,19
Katie Mcginty,,,2,0,0,19
Pat Toomey,,,,7,0,19
Edward T Clifford Iii,,,,,0,19
Total,223,109,197,133,6,19
,Senator In The General Assembly 5th District,,United States Senator,,,20
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,20
John Sabatina,19,0,463,93,3,20
Ross Feinberg,,7,16,211,1,20
Katie Mcginty,,,17,0,0,20
Pat Toomey,,,,18,0,20
Edward T Clifford Iii,,,,,1,20
Total,578,235,496,322,5,20
,Senator In The General Assembly 5th District,,United States Senator,,,21
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,21
John Sabatina,4,0,153,31,8,21
Ross Feinberg,,3,7,71,3,21
Katie Mcginty,,,7,0,0,21
Pat Toomey,,,,7,0,21
Edward T Clifford Iii,,,,,0,21
Total,196,84,167,109,11,21
,Senator In The General Assembly 5th District,,United States Senator,,,22
,John Sabatina,Ross Feinberg,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,22
John Sabatina,1,0,196,21,10,22
Ross Feinberg,,1,9,63,3,22
Katie Mcginty,,,13,0,0,22
Pat Toomey,,,,10,0,22
Edward T Clifford Iii,,,,,0,22
Total,228,76,218,94,13,22
,Senator In The General Assembly 5th District,,United States Senator,,,23
,John Sabatina,Ross Feinberg,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,23
John Sabatina,5,0,53,175,3,23
Ross Feinberg,,1,163,9,6,23
Pat Toomey,,,8,0,0,23
Katie Mcginty,,,,11,0,23
Edward T Clifford Iii,,,,,0,23
Total,236,179,224,195,9,23
