col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 173rd District,Attorney General,,All
,Mike Driscoll,Josh Shapiro,John Rafferty,All
Mike Driscoll,37,"1,437",282,All
Josh Shapiro,,68,0,All
John Rafferty,,,326,All
Total,"1,756","1,505",608,All
,Representative In The General Assembly 173rd District,Attorney General,,4
,Mike Driscoll,Josh Shapiro,John Rafferty,4
Mike Driscoll,6,254,52,4
Josh Shapiro,,11,0,4
John Rafferty,,,69,4
Total,312,265,121,4
,Representative In The General Assembly 173rd District,Attorney General,,5
,Mike Driscoll,Josh Shapiro,John Rafferty,5
Mike Driscoll,10,427,64,5
Josh Shapiro,,10,0,5
John Rafferty,,,78,5
Total,501,437,142,5
,Representative In The General Assembly 173rd District,Attorney General,,7
,Mike Driscoll,Josh Shapiro,John Rafferty,7
Mike Driscoll,6,304,59,7
Josh Shapiro,,19,0,7
John Rafferty,,,70,7
Total,369,323,129,7
,Representative In The General Assembly 173rd District,Attorney General,,26
,Mike Driscoll,Josh Shapiro,John Rafferty,26
Mike Driscoll,3,275,62,26
Josh Shapiro,,14,0,26
John Rafferty,,,44,26
Total,340,289,106,26
,Representative In The General Assembly 173rd District,Attorney General,,28
,Mike Driscoll,Josh Shapiro,John Rafferty,28
Mike Driscoll,12,177,45,28
Josh Shapiro,,14,0,28
John Rafferty,,,65,28
Total,234,191,110,28
