col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Representative In Congress 1st District,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Robert A Brady,Deborah Williams,All
Hillary Clinton,841,0,0,0,0,"16,521",154,All
Donald J Trump,,75,0,0,0,227,727,All
Jill Stein,,,20,0,0,64,11,All
Gary Johnson,,,,14,0,30,14,All
Darrell L Castle,,,,,4,8,6,All
Robert A Brady,,,,,,189,0,All
Deborah Williams,,,,,,,24,All
Total,"17,516","1,029",95,58,18,"17,039",936,All
,President And Vice President Of The United States,,,,,Representative In Congress 1st District,,1
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Robert A Brady,Deborah Williams,1
Hillary Clinton,15,0,0,0,0,226,1,1
Donald J Trump,,1,0,0,0,6,24,1
Gary Johnson,,,1,0,0,0,2,1
Darrell L Castle,,,,0,0,0,1,1
Jill Stein,,,,,0,0,0,1
Robert A Brady,,,,,,5,0,1
Deborah Williams,,,,,,,0,1
Total,242,31,3,1,0,237,28,1
,President And Vice President Of The United States,,,,,Representative In Congress 1st District,,2
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Robert A Brady,Deborah Williams,2
Hillary Clinton,12,0,0,0,0,317,4,2
Donald J Trump,,0,0,0,0,0,4,2
Gary Johnson,,,0,0,0,1,0,2
Jill Stein,,,,0,0,1,0,2
Darrell L Castle,,,,,0,0,0,2
Robert A Brady,,,,,,2,0,2
Deborah Williams,,,,,,,0,2
Total,333,4,1,1,0,321,8,2
,President And Vice President Of The United States,,,,,Representative In Congress 1st District,,3
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Robert A Brady,Deborah Williams,3
Hillary Clinton,15,0,0,0,0,499,3,3
Donald J Trump,,1,0,0,0,1,4,3
Gary Johnson,,,0,0,0,2,0,3
Darrell L Castle,,,,1,0,0,0,3
Jill Stein,,,,,0,0,0,3
Robert A Brady,,,,,,1,0,3
Deborah Williams,,,,,,,0,3
Total,517,6,2,1,0,503,7,3
,President And Vice President Of The United States,,,,,Representative In Congress 1st District,,4
