col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,State Treasurer,,,,Auditor General,,,,All
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Joe Torsella,123,0,0,0,"10,752",106,32,5,All
Otto Voit,,6,0,0,50,616,8,1,All
Kristin Combs,,,2,0,26,10,82,6,All
James Babb,,,,1,5,5,7,37,All
Eugene A Depasquale,,,,,125,0,0,0,All
John Brown,,,,,,17,0,0,All
John J Sweeney,,,,,,,8,0,All
Roy A Minet,,,,,,,,0,All
Total,"11,018",681,126,55,"10,958",754,137,49,All
,Auditor General,,,,State Treasurer,,,,1
,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,Joe Torsella,Otto Voit,James Babb,Kristin Combs,1
Eugene A Depasquale,1,0,0,0,273,0,0,1,1
John Brown,,1,0,0,0,2,0,0,1
John J Sweeney,,,0,0,0,0,1,0,1
Roy A Minet,,,,0,0,0,0,0,1
Joe Torsella,,,,,1,0,0,0,1
Otto Voit,,,,,,0,0,0,1
James Babb,,,,,,,0,0,1
Kristin Combs,,,,,,,,0,1
Total,275,3,1,0,274,2,1,1,1
,State Treasurer,,,,Auditor General,,,,2
,Joe Torsella,Otto Voit,James Babb,Kristin Combs,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,2
Joe Torsella,4,0,0,0,335,6,0,1,2
Otto Voit,,0,0,0,1,32,0,0,2
James Babb,,,0,0,0,0,5,1,2
Kristin Combs,,,,0,1,2,0,0,2
Eugene A Depasquale,,,,,4,0,0,0,2
John Brown,,,,,,0,0,0,2
Roy A Minet,,,,,,,0,0,2
John J Sweeney,,,,,,,,0,2
Total,346,33,6,3,341,40,5,2,2
,Auditor General,,,,State Treasurer,,,,3
,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Eugene A Depasquale,0,0,0,0,87,2,1,0,3
John Brown,,0,0,0,0,22,0,0,3
John J Sweeney,,,0,0,0,0,2,0,3
Roy A Minet,,,,0,0,0,0,2,3
Joe Torsella,,,,,0,0,0,0,3
Otto Voit,,,,,,0,0,0,3
Kristin Combs,,,,,,,0,0,3
James Babb,,,,,,,,0,3
Total,90,22,2,2,87,24,3,2,3
,State Treasurer,,,,Auditor General,,,,4
