col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,All
,Vincent Hughes,Dwight Evans,James Jones,All
Vincent Hughes,"1,870","7,288","1,330",All
Dwight Evans,,241,0,All
James Jones,,,"1,745",All
Total,"10,488","7,529","3,075",All
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,1
,Vincent Hughes,Dwight Evans,James Jones,1
Vincent Hughes,57,295,53,1
Dwight Evans,,4,0,1
James Jones,,,61,1
Total,405,299,114,1
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,2
,Vincent Hughes,Dwight Evans,James Jones,2
Vincent Hughes,70,285,64,2
Dwight Evans,,8,0,2
James Jones,,,67,2
Total,419,293,131,2
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,4
,Vincent Hughes,Dwight Evans,James Jones,4
Vincent Hughes,56,186,40,4
Dwight Evans,,10,0,4
James Jones,,,34,4
Total,282,196,74,4
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,5
,Vincent Hughes,Dwight Evans,James Jones,5
Vincent Hughes,101,350,75,5
Dwight Evans,,16,0,5
James Jones,,,117,5
Total,526,366,192,5
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,6
,Vincent Hughes,Dwight Evans,James Jones,6
Vincent Hughes,59,268,54,6
Dwight Evans,,11,0,6
James Jones,,,39,6
Total,381,279,93,6
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,7
,Vincent Hughes,Dwight Evans,James Jones,7
Vincent Hughes,57,287,69,7
Dwight Evans,,7,0,7
James Jones,,,42,7
Total,413,294,111,7
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,8
,Vincent Hughes,Dwight Evans,James Jones,8
Vincent Hughes,43,234,41,8
Dwight Evans,,4,0,8
James Jones,,,30,8
Total,318,238,71,8
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,9
,Vincent Hughes,Dwight Evans,James Jones,9
Vincent Hughes,65,283,66,9
Dwight Evans,,6,0,9
James Jones,,,72,9
Total,414,289,138,9
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,10
,Vincent Hughes,Dwight Evans,James Jones,10
Vincent Hughes,46,202,36,10
Dwight Evans,,4,0,10
James Jones,,,47,10
Total,284,206,83,10
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,11
,Vincent Hughes,Dwight Evans,James Jones,11
Vincent Hughes,57,262,44,11
Dwight Evans,,9,0,11
James Jones,,,34,11
Total,363,271,78,11
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,12
,Vincent Hughes,Dwight Evans,James Jones,12
Vincent Hughes,38,233,46,12
Dwight Evans,,6,0,12
James Jones,,,34,12
Total,317,239,80,12
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,13
,Vincent Hughes,Dwight Evans,James Jones,13
Vincent Hughes,51,233,41,13
Dwight Evans,,7,0,13
James Jones,,,53,13
Total,325,240,94,13
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,14
,Vincent Hughes,Dwight Evans,James Jones,14
Vincent Hughes,88,332,32,14
Dwight Evans,,8,0,14
James Jones,,,41,14
Total,452,340,73,14
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,15
,Vincent Hughes,Dwight Evans,James Jones,15
Vincent Hughes,73,288,37,15
Dwight Evans,,10,0,15
James Jones,,,49,15
Total,398,298,86,15
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,16
,Vincent Hughes,Dwight Evans,James Jones,16
Vincent Hughes,41,172,38,16
Dwight Evans,,10,0,16
James Jones,,,59,16
Total,251,182,97,16
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,17
,Vincent Hughes,Dwight Evans,James Jones,17
Vincent Hughes,63,272,49,17
Dwight Evans,,11,0,17
James Jones,,,67,17
Total,384,283,116,17
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,18
,Vincent Hughes,Dwight Evans,James Jones,18
Vincent Hughes,65,215,43,18
Dwight Evans,,2,0,18
James Jones,,,41,18
Total,323,217,84,18
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,19
,Vincent Hughes,Dwight Evans,James Jones,19
Vincent Hughes,86,201,33,19
Dwight Evans,,7,0,19
James Jones,,,32,19
Total,320,208,65,19
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,20
,Vincent Hughes,Dwight Evans,James Jones,20
Vincent Hughes,45,226,31,20
Dwight Evans,,2,0,20
James Jones,,,42,20
Total,302,228,73,20
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,21
,Vincent Hughes,Dwight Evans,James Jones,21
Vincent Hughes,90,218,31,21
Dwight Evans,,7,0,21
James Jones,,,66,21
Total,339,225,97,21
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,22
,Vincent Hughes,Dwight Evans,James Jones,22
Vincent Hughes,104,367,79,22
Dwight Evans,,11,0,22
James Jones,,,112,22
Total,550,378,191,22
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,29
,Vincent Hughes,Dwight Evans,James Jones,29
Vincent Hughes,91,363,69,29
Dwight Evans,,18,0,29
James Jones,,,129,29
Total,523,381,198,29
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,33
,Vincent Hughes,Dwight Evans,James Jones,33
Vincent Hughes,122,356,54,33
Dwight Evans,,20,0,33
James Jones,,,163,33
Total,532,376,217,33
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,34
,Vincent Hughes,Dwight Evans,James Jones,34
Vincent Hughes,117,381,66,34
Dwight Evans,,14,0,34
James Jones,,,155,34
Total,564,395,221,34
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,35
,Vincent Hughes,Dwight Evans,James Jones,35
Vincent Hughes,88,318,73,35
Dwight Evans,,12,0,35
James Jones,,,53,35
Total,479,330,126,35
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,36
,Vincent Hughes,Dwight Evans,James Jones,36
Vincent Hughes,30,212,42,36
Dwight Evans,,4,0,36
James Jones,,,42,36
Total,284,216,84,36
,Senator In The General Assembly 7th District,Special Election Representative In Congress 2nd District,,45
,Vincent Hughes,Dwight Evans,James Jones,45
Vincent Hughes,67,249,24,45
Dwight Evans,,13,0,45
James Jones,,,64,45
Total,340,262,88,45
