col_1,col_2,division
,Representative In The General Assembly 201st District,All
,Stephen Kinsey,All
Stephen Kinsey,"9,576",All
Total,"9,576",All
,Representative In The General Assembly 201st District,1
,Stephen Kinsey,1
Stephen Kinsey,345,1
Total,345,1
,Representative In The General Assembly 201st District,2
,Stephen Kinsey,2
Stephen Kinsey,419,2
Total,419,2
,Representative In The General Assembly 201st District,3
,Stephen Kinsey,3
Stephen Kinsey,386,3
Total,386,3
,Representative In The General Assembly 201st District,4
,Stephen Kinsey,4
Stephen Kinsey,534,4
Total,534,4
,Representative In The General Assembly 201st District,5
,Stephen Kinsey,5
Stephen Kinsey,495,5
Total,495,5
,Representative In The General Assembly 201st District,6
,Stephen Kinsey,6
Stephen Kinsey,310,6
Total,310,6
,Representative In The General Assembly 201st District,7
,Stephen Kinsey,7
Stephen Kinsey,338,7
Total,338,7
,Representative In The General Assembly 201st District,8
,Stephen Kinsey,8
Stephen Kinsey,356,8
Total,356,8
,Representative In The General Assembly 201st District,9
,Stephen Kinsey,9
Stephen Kinsey,311,9
Total,311,9
,Representative In The General Assembly 201st District,10
,Stephen Kinsey,10
Stephen Kinsey,608,10
Total,608,10
,Representative In The General Assembly 201st District,11
,Stephen Kinsey,11
Stephen Kinsey,310,11
Total,310,11
,Representative In The General Assembly 201st District,12
,Stephen Kinsey,12
Stephen Kinsey,366,12
Total,366,12
,Representative In The General Assembly 201st District,13
,Stephen Kinsey,13
Stephen Kinsey,409,13
Total,409,13
,Representative In The General Assembly 201st District,14
,Stephen Kinsey,14
Stephen Kinsey,254,14
Total,254,14
,Representative In The General Assembly 201st District,15
,Stephen Kinsey,15
Stephen Kinsey,303,15
Total,303,15
,Representative In The General Assembly 201st District,16
,Stephen Kinsey,16
Stephen Kinsey,347,16
Total,347,16
,Representative In The General Assembly 201st District,17
,Stephen Kinsey,17
Stephen Kinsey,560,17
Total,560,17
,Representative In The General Assembly 201st District,18
,Stephen Kinsey,18
Stephen Kinsey,329,18
Total,329,18
,Representative In The General Assembly 201st District,19
,Stephen Kinsey,19
Stephen Kinsey,497,19
Total,497,19
,Representative In The General Assembly 201st District,20
,Stephen Kinsey,20
Stephen Kinsey,251,20
Total,251,20
,Representative In The General Assembly 201st District,21
,Stephen Kinsey,21
Stephen Kinsey,422,21
Total,422,21
,Representative In The General Assembly 201st District,22
,Stephen Kinsey,22
Stephen Kinsey,406,22
Total,406,22
,Representative In The General Assembly 201st District,23
,Stephen Kinsey,23
Stephen Kinsey,323,23
Total,323,23
,Representative In The General Assembly 201st District,24
,Stephen Kinsey,24
Stephen Kinsey,302,24
Total,302,24
,Representative In The General Assembly 201st District,25
,Stephen Kinsey,25
Stephen Kinsey,395,25
Total,395,25
