col_1,col_2,division
,Senator In The General Assembly 3rd District,All
,Sharif Street,All
Sharif Street,"8,699",All
Total,"8,699",All
,Senator In The General Assembly 3rd District,1
,Sharif Street,1
Sharif Street,150,1
Total,150,1
,Senator In The General Assembly 3rd District,2
,Sharif Street,2
Sharif Street,306,2
Total,306,2
,Senator In The General Assembly 3rd District,3
,Sharif Street,3
Sharif Street,247,3
Total,247,3
,Senator In The General Assembly 3rd District,4
,Sharif Street,4
Sharif Street,254,4
Total,254,4
,Senator In The General Assembly 3rd District,5
,Sharif Street,5
Sharif Street,209,5
Total,209,5
,Senator In The General Assembly 3rd District,6
,Sharif Street,6
Sharif Street,264,6
Total,264,6
,Senator In The General Assembly 3rd District,7
,Sharif Street,7
Sharif Street,568,7
Total,568,7
,Senator In The General Assembly 3rd District,8
,Sharif Street,8
Sharif Street,327,8
Total,327,8
,Senator In The General Assembly 3rd District,9
,Sharif Street,9
Sharif Street,400,9
Total,400,9
,Senator In The General Assembly 3rd District,10
,Sharif Street,10
Sharif Street,318,10
Total,318,10
,Senator In The General Assembly 3rd District,11
,Sharif Street,11
Sharif Street,388,11
Total,388,11
,Senator In The General Assembly 3rd District,12
,Sharif Street,12
Sharif Street,323,12
Total,323,12
,Senator In The General Assembly 3rd District,13
,Sharif Street,13
Sharif Street,177,13
Total,177,13
,Senator In The General Assembly 3rd District,14
,Sharif Street,14
Sharif Street,125,14
Total,125,14
,Senator In The General Assembly 3rd District,15
,Sharif Street,15
Sharif Street,239,15
Total,239,15
,Senator In The General Assembly 3rd District,16
,Sharif Street,16
Sharif Street,247,16
Total,247,16
,Senator In The General Assembly 3rd District,17
,Sharif Street,17
Sharif Street,206,17
Total,206,17
,Senator In The General Assembly 3rd District,18
,Sharif Street,18
Sharif Street,292,18
Total,292,18
,Senator In The General Assembly 3rd District,19
,Sharif Street,19
Sharif Street,283,19
Total,283,19
,Senator In The General Assembly 3rd District,20
,Sharif Street,20
Sharif Street,245,20
Total,245,20
,Senator In The General Assembly 3rd District,21
,Sharif Street,21
Sharif Street,302,21
Total,302,21
,Senator In The General Assembly 3rd District,22
,Sharif Street,22
Sharif Street,244,22
Total,244,22
,Senator In The General Assembly 3rd District,23
,Sharif Street,23
Sharif Street,275,23
Total,275,23
,Senator In The General Assembly 3rd District,24
,Sharif Street,24
Sharif Street,265,24
Total,265,24
,Senator In The General Assembly 3rd District,25
,Sharif Street,25
Sharif Street,296,25
Total,296,25
,Senator In The General Assembly 3rd District,26
,Sharif Street,26
Sharif Street,273,26
Total,273,26
,Senator In The General Assembly 3rd District,27
,Sharif Street,27
Sharif Street,180,27
Total,180,27
,Senator In The General Assembly 3rd District,28
,Sharif Street,28
Sharif Street,461,28
Total,461,28
,Senator In The General Assembly 3rd District,29
,Sharif Street,29
Sharif Street,273,29
Total,273,29
,Senator In The General Assembly 3rd District,30
,Sharif Street,30
Sharif Street,287,30
Total,287,30
,Senator In The General Assembly 3rd District,31
,Sharif Street,31
Sharif Street,275,31
Total,275,31
