col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District,,Attorney General,,All
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,All
Kevin J Boyle,73,0,"1,494",282,All
Jim Pio,,34,186,"1,158",All
Josh Shapiro,,,53,0,All
John Rafferty,,,,19,All
Total,"1,849","1,378","1,733","1,459",All
,Representative In The General Assembly 172nd District,,Attorney General,,9
,Kevin J Boyle,Jim Pio,John Rafferty,Josh Shapiro,9
Kevin J Boyle,13,0,52,187,9
Jim Pio,,4,178,25,9
John Rafferty,,,0,0,9
Josh Shapiro,,,,3,9
Total,252,207,230,215,9
,Attorney General,,Representative In The General Assembly 172nd District,,10
,Josh Shapiro,John Rafferty,Kevin J Boyle,Jim Pio,10
Josh Shapiro,12,0,221,22,10
John Rafferty,,3,24,161,10
Kevin J Boyle,,,9,0,10
Jim Pio,,,,6,10
Total,255,188,254,189,10
,Attorney General,,Representative In The General Assembly 172nd District,,13
,Josh Shapiro,John Rafferty,Kevin J Boyle,Jim Pio,13
Josh Shapiro,9,0,159,20,13
John Rafferty,,0,21,105,13
Kevin J Boyle,,,8,0,13
Jim Pio,,,,4,13
Total,188,126,188,129,13
,Attorney General,,Representative In The General Assembly 172nd District,,16
,John Rafferty,Josh Shapiro,Kevin J Boyle,Jim Pio,16
John Rafferty,2,0,54,180,16
Josh Shapiro,,8,162,21,16
Kevin J Boyle,,,14,0,16
Jim Pio,,,,6,16
Total,236,191,230,207,16
,Representative In The General Assembly 172nd District,,Attorney General,,17
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,17
Kevin J Boyle,6,0,251,39,17
Jim Pio,,4,28,187,17
Josh Shapiro,,,2,0,17
John Rafferty,,,,2,17
Total,296,219,281,228,17
,Representative In The General Assembly 172nd District,,Attorney General,,19
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,19
Kevin J Boyle,11,0,289,42,19
Jim Pio,,6,37,232,19
Josh Shapiro,,,9,0,19
John Rafferty,,,,9,19
Total,342,275,335,283,19
,Representative In The General Assembly 172nd District,,Attorney General,,26
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,26
Kevin J Boyle,12,0,225,50,26
Jim Pio,,4,33,115,26
Josh Shapiro,,,10,0,26
John Rafferty,,,,3,26
Total,287,152,268,168,26
