col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 1st District,Auditor General,,,,All
,Lawrence M Farnese Jr,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Lawrence M Farnese Jr,3,530,21,17,8,All
Eugene A Depasquale,,3,0,0,0,All
John Brown,,,23,0,0,All
John J Sweeney,,,,3,0,All
Roy A Minet,,,,,1,All
Total,579,533,44,20,9,All
,Senator In The General Assembly 1st District,Auditor General,,,,10
,Lawrence M Farnese Jr,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,10
Lawrence M Farnese Jr,3,530,21,17,8,10
Eugene A Depasquale,,3,0,0,0,10
John Brown,,,23,0,0,10
John J Sweeney,,,,3,0,10
Roy A Minet,,,,,1,10
Total,579,533,44,20,9,10
