col_1,col_2,division
,Representative In The General Assembly 191st District,All
,Joanna Mcclinton,All
Joanna Mcclinton,"7,398",All
Total,"7,398",All
,Representative In The General Assembly 191st District,2
,Joanna Mcclinton,2
Joanna Mcclinton,324,2
Total,324,2
,Representative In The General Assembly 191st District,3
,Joanna Mcclinton,3
Joanna Mcclinton,501,3
Total,501,3
,Representative In The General Assembly 191st District,4
,Joanna Mcclinton,4
Joanna Mcclinton,409,4
Total,409,4
,Representative In The General Assembly 191st District,5
,Joanna Mcclinton,5
Joanna Mcclinton,460,5
Total,460,5
,Representative In The General Assembly 191st District,6
,Joanna Mcclinton,6
Joanna Mcclinton,289,6
Total,289,6
,Representative In The General Assembly 191st District,7
,Joanna Mcclinton,7
Joanna Mcclinton,411,7
Total,411,7
,Representative In The General Assembly 191st District,8
,Joanna Mcclinton,8
Joanna Mcclinton,262,8
Total,262,8
,Representative In The General Assembly 191st District,9
,Joanna Mcclinton,9
Joanna Mcclinton,364,9
Total,364,9
,Representative In The General Assembly 191st District,10
,Joanna Mcclinton,10
Joanna Mcclinton,243,10
Total,243,10
,Representative In The General Assembly 191st District,11
,Joanna Mcclinton,11
Joanna Mcclinton,320,11
Total,320,11
,Representative In The General Assembly 191st District,12
,Joanna Mcclinton,12
Joanna Mcclinton,311,12
Total,311,12
,Representative In The General Assembly 191st District,13
,Joanna Mcclinton,13
Joanna Mcclinton,390,13
Total,390,13
,Representative In The General Assembly 191st District,14
,Joanna Mcclinton,14
Joanna Mcclinton,416,14
Total,416,14
,Representative In The General Assembly 191st District,19
,Joanna Mcclinton,19
Joanna Mcclinton,279,19
Total,279,19
,Representative In The General Assembly 191st District,20
,Joanna Mcclinton,20
Joanna Mcclinton,224,20
Total,224,20
,Representative In The General Assembly 191st District,21
,Joanna Mcclinton,21
Joanna Mcclinton,252,21
Total,252,21
,Representative In The General Assembly 191st District,23
,Joanna Mcclinton,23
Joanna Mcclinton,304,23
Total,304,23
,Representative In The General Assembly 191st District,24
,Joanna Mcclinton,24
Joanna Mcclinton,452,24
Total,452,24
,Representative In The General Assembly 191st District,25
,Joanna Mcclinton,25
Joanna Mcclinton,364,25
Total,364,25
,Representative In The General Assembly 191st District,26
,Joanna Mcclinton,26
Joanna Mcclinton,263,26
Total,263,26
,Representative In The General Assembly 191st District,33
,Joanna Mcclinton,33
Joanna Mcclinton,246,33
Total,246,33
,Representative In The General Assembly 191st District,34
,Joanna Mcclinton,34
Joanna Mcclinton,187,34
Total,187,34
,Representative In The General Assembly 191st District,47
,Joanna Mcclinton,47
Joanna Mcclinton,127,47
Total,127,47
