col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,All
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
Kevin J Boyle,190,0,"12,272","2,491",169,142,23,All
Jim Pio,,140,995,"7,423",180,63,30,All
Hillary Clinton,,,821,0,0,0,0,All
Donald J Trump,,,,680,0,0,0,All
Gary Johnson,,,,,49,0,0,All
Jill Stein,,,,,,29,0,All
Darrell L Castle,,,,,,,8,All
Total,"15,287","8,831","14,088","10,594",398,234,61,All
