col_1,col_2,col_3,division
,Representative In The General Assembly 194th District,,All
,Pam Delissio,Bill Pounds,All
Pam Delissio,"3,209",0,All
Bill Pounds,,546,All
Total,"3,209",546,All
,Representative In The General Assembly 194th District,,1
,Pam Delissio,Bill Pounds,1
Pam Delissio,289,0,1
Bill Pounds,,3,1
Total,289,3,1
,Representative In The General Assembly 194th District,,7
,Pam Delissio,Bill Pounds,7
Pam Delissio,421,0,7
Bill Pounds,,8,7
Total,421,8,7
,Representative In The General Assembly 194th District,,8
,Pam Delissio,Bill Pounds,8
Pam Delissio,358,0,8
Bill Pounds,,3,8
Total,358,3,8
,Representative In The General Assembly 194th District,,12
,Pam Delissio,Bill Pounds,12
Pam Delissio,317,0,12
Bill Pounds,,72,12
Total,317,72,12
,Representative In The General Assembly 194th District,,13
,Pam Delissio,Bill Pounds,13
Pam Delissio,343,0,13
Bill Pounds,,87,13
Total,343,87,13
,Representative In The General Assembly 194th District,,14
,Pam Delissio,Bill Pounds,14
Pam Delissio,320,0,14
Bill Pounds,,84,14
Total,320,84,14
,Representative In The General Assembly 194th District,,15
,Pam Delissio,Bill Pounds,15
Pam Delissio,379,0,15
Bill Pounds,,69,15
Total,379,69,15
,Representative In The General Assembly 194th District,,16
,Pam Delissio,Bill Pounds,16
Pam Delissio,305,0,16
Bill Pounds,,102,16
Total,305,102,16
,Representative In The General Assembly 194th District,,19
,Pam Delissio,Bill Pounds,19
Pam Delissio,248,0,19
Bill Pounds,,22,19
Total,248,22,19
,Representative In The General Assembly 194th District,,20
,Pam Delissio,Bill Pounds,20
Pam Delissio,229,0,20
Bill Pounds,,96,20
Total,229,96,20
