col_1,col_2,col_3,col_4,division
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,All
,Brendan F Boyle,John Sabatina,Ross Feinberg,All
Brendan F Boyle,29,"3,086",150,All
John Sabatina,,76,0,All
Ross Feinberg,,,322,All
Total,"3,265","3,162",472,All
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,4
,Brendan F Boyle,John Sabatina,Ross Feinberg,4
Brendan F Boyle,3,289,7,4
John Sabatina,,7,0,4
Ross Feinberg,,,22,4
Total,299,296,29,4
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,5
,Brendan F Boyle,John Sabatina,Ross Feinberg,5
Brendan F Boyle,1,254,13,5
John Sabatina,,1,0,5
Ross Feinberg,,,26,5
Total,268,255,39,5
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,6
,Brendan F Boyle,John Sabatina,Ross Feinberg,6
Brendan F Boyle,5,245,10,6
John Sabatina,,9,0,6
Ross Feinberg,,,21,6
Total,260,254,31,6
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,7
,Brendan F Boyle,John Sabatina,Ross Feinberg,7
Brendan F Boyle,2,236,13,7
John Sabatina,,5,0,7
Ross Feinberg,,,24,7
Total,251,241,37,7
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,8
,Brendan F Boyle,John Sabatina,Ross Feinberg,8
Brendan F Boyle,3,209,6,8
John Sabatina,,7,0,8
Ross Feinberg,,,35,8
Total,218,216,41,8
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,9
,Brendan F Boyle,John Sabatina,Ross Feinberg,9
Brendan F Boyle,5,304,13,9
John Sabatina,,13,0,9
Ross Feinberg,,,25,9
Total,322,317,38,9
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,10
,Brendan F Boyle,John Sabatina,Ross Feinberg,10
Brendan F Boyle,2,184,12,10
John Sabatina,,4,0,10
Ross Feinberg,,,40,10
Total,198,188,52,10
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,11
,Brendan F Boyle,John Sabatina,Ross Feinberg,11
Brendan F Boyle,1,200,9,11
John Sabatina,,2,0,11
Ross Feinberg,,,22,11
Total,210,202,31,11
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,12
,Brendan F Boyle,John Sabatina,Ross Feinberg,12
Brendan F Boyle,2,266,16,12
John Sabatina,,4,0,12
Ross Feinberg,,,18,12
Total,284,270,34,12
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,13
,Brendan F Boyle,John Sabatina,Ross Feinberg,13
Brendan F Boyle,0,227,14,13
John Sabatina,,5,0,13
Ross Feinberg,,,28,13
Total,241,232,42,13
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,17
,Brendan F Boyle,John Sabatina,Ross Feinberg,17
Brendan F Boyle,2,225,12,17
John Sabatina,,6,0,17
Ross Feinberg,,,16,17
Total,239,231,28,17
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,18
,Brendan F Boyle,John Sabatina,Ross Feinberg,18
Brendan F Boyle,0,245,13,18
John Sabatina,,9,0,18
Ross Feinberg,,,28,18
Total,258,254,41,18
,Representative In Congress 13th District,Senator In The General Assembly 5th District,,22
,Brendan F Boyle,John Sabatina,Ross Feinberg,22
Brendan F Boyle,3,202,12,22
John Sabatina,,4,0,22
Ross Feinberg,,,17,22
Total,217,206,29,22
