col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,All
,Vincent Hughes,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,All
Vincent Hughes,110,"11,199",238,89,48,6,All
Hillary Clinton,,403,0,0,0,0,All
Donald J Trump,,,389,0,0,0,All
Jill Stein,,,,21,0,0,All
Gary Johnson,,,,,23,0,All
Darrell L Castle,,,,,,3,All
Total,"11,690","11,602",627,110,71,9,All
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,1
,Vincent Hughes,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,1
Vincent Hughes,1,271,5,3,1,0,1
Hillary Clinton,,3,0,0,0,0,1
Donald J Trump,,,1,0,0,0,1
Jill Stein,,,,0,0,0,1
Darrell L Castle,,,,,0,0,1
Gary Johnson,,,,,,0,1
Total,281,274,6,3,1,0,1
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,2
,Vincent Hughes,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,2
Vincent Hughes,3,347,10,6,2,0,2
Hillary Clinton,,10,0,0,0,0,2
Donald J Trump,,,22,0,0,0,2
Gary Johnson,,,,0,0,0,2
Jill Stein,,,,,1,0,2
Darrell L Castle,,,,,,0,2
Total,368,357,32,6,3,0,2
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,3
,Vincent Hughes,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,3
Vincent Hughes,0,94,7,3,1,0,3
Hillary Clinton,,8,0,0,0,0,3
Donald J Trump,,,11,0,0,0,3
Gary Johnson,,,,0,0,0,3
Jill Stein,,,,,1,0,3
Darrell L Castle,,,,,,0,3
Total,105,102,18,3,2,0,3
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,4
,Vincent Hughes,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,4
Vincent Hughes,3,207,7,1,1,0,4
Hillary Clinton,,8,0,0,0,0,4
Donald J Trump,,,4,0,0,0,4
Gary Johnson,,,,0,0,0,4
Jill Stein,,,,,0,0,4
Darrell L Castle,,,,,,0,4
Total,219,215,11,1,1,0,4
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,5
,Vincent Hughes,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,5
Vincent Hughes,8,440,59,7,4,0,5
Hillary Clinton,,19,0,0,0,0,5
Donald J Trump,,,79,0,0,0,5
Jill Stein,,,,2,0,0,5
Gary Johnson,,,,,4,0,5
Darrell L Castle,,,,,,1,5
Total,518,459,138,9,8,1,5
,President And Vice President Of The United States,,,,,Senator In The General Assembly 7th District,6
,Hillary Clinton,Donald J Trump,Darrell L Castle,Gary Johnson,Jill Stein,Vincent Hughes,6
Hillary Clinton,10,0,0,0,0,356,6
Donald J Trump,,8,0,0,0,5,6
Darrell L Castle,,,0,0,0,1,6
Gary Johnson,,,,0,0,1,6
Jill Stein,,,,,0,0,6
Vincent Hughes,,,,,,1,6
Total,366,13,1,1,0,364,6
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,7
,Vincent Hughes,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,7
Vincent Hughes,7,356,14,2,1,0,7
Hillary Clinton,,21,0,0,0,0,7
Donald J Trump,,,17,0,0,0,7
Jill Stein,,,,1,0,0,7
Gary Johnson,,,,,0,0,7
Darrell L Castle,,,,,,0,7
Total,380,377,31,3,1,0,7
,President And Vice President Of The United States,,,,,Senator In The General Assembly 7th District,8
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Vincent Hughes,8
Hillary Clinton,19,0,0,0,0,381,8
Donald J Trump,,23,0,0,0,3,8
Jill Stein,,,2,0,0,3,8
Darrell L Castle,,,,0,0,0,8
Gary Johnson,,,,,0,0,8
Vincent Hughes,,,,,,7,8
Total,400,26,5,0,0,394,8
,President And Vice President Of The United States,,,,,Senator In The General Assembly 7th District,9
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Vincent Hughes,9
Hillary Clinton,19,0,0,0,0,431,9
Donald J Trump,,15,0,0,0,5,9
Gary Johnson,,,2,0,0,2,9
Jill Stein,,,,1,0,2,9
Darrell L Castle,,,,,0,0,9
Vincent Hughes,,,,,,2,9
Total,450,20,4,3,0,442,9
,Senator In The General Assembly 7th District,President And Vice President Of The United States,,,,,10
,Vincent Hughes,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,10
Vincent Hughes,1,348,11,1,0,0,10
Hillary Clinton,,8,0,0,0,0,10
Donald J Trump,,,11,0,0,0,10
Gary Johnson,,,,3,0,0,10
Darrell L Castle,,,,,0,0,10
Jill Stein,,,,,,0,10
Total,361,356,22,4,0,0,10
,President And Vice President Of The United States,,,,,Senator In The General Assembly 7th District,11
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Vincent Hughes,11
Hillary Clinton,11,0,0,0,0,399,11
Donald J Trump,,21,0,0,0,3,11
Jill Stein,,,3,0,0,3,11
Gary Johnson,,,,4,0,1,11
Darrell L Castle,,,,,0,0,11
Vincent Hughes,,,,,,1,11
Total,410,24,6,5,0,407,11
