col_1,col_2,division
,Senator In The General Assembly 7th District,All
,Vincent Hughes,All
Vincent Hughes,"6,008",All
Total,"6,008",All
,Senator In The General Assembly 7th District,1
,Vincent Hughes,1
Vincent Hughes,343,1
Total,343,1
,Senator In The General Assembly 7th District,2
,Vincent Hughes,2
Vincent Hughes,377,2
Total,377,2
,Senator In The General Assembly 7th District,3
,Vincent Hughes,3
Vincent Hughes,263,3
Total,263,3
,Senator In The General Assembly 7th District,4
,Vincent Hughes,4
Vincent Hughes,312,4
Total,312,4
,Senator In The General Assembly 7th District,5
,Vincent Hughes,5
Vincent Hughes,241,5
Total,241,5
,Senator In The General Assembly 7th District,6
,Vincent Hughes,6
Vincent Hughes,410,6
Total,410,6
,Senator In The General Assembly 7th District,7
,Vincent Hughes,7
Vincent Hughes,410,7
Total,410,7
,Senator In The General Assembly 7th District,8
,Vincent Hughes,8
Vincent Hughes,255,8
Total,255,8
,Senator In The General Assembly 7th District,9
,Vincent Hughes,9
Vincent Hughes,306,9
Total,306,9
,Senator In The General Assembly 7th District,10
,Vincent Hughes,10
Vincent Hughes,290,10
Total,290,10
,Senator In The General Assembly 7th District,11
,Vincent Hughes,11
Vincent Hughes,408,11
Total,408,11
,Senator In The General Assembly 7th District,12
,Vincent Hughes,12
Vincent Hughes,202,12
Total,202,12
,Senator In The General Assembly 7th District,13
,Vincent Hughes,13
Vincent Hughes,309,13
Total,309,13
,Senator In The General Assembly 7th District,14
,Vincent Hughes,14
Vincent Hughes,364,14
Total,364,14
,Senator In The General Assembly 7th District,15
,Vincent Hughes,15
Vincent Hughes,359,15
Total,359,15
,Senator In The General Assembly 7th District,16
,Vincent Hughes,16
Vincent Hughes,302,16
Total,302,16
,Senator In The General Assembly 7th District,17
,Vincent Hughes,17
Vincent Hughes,243,17
Total,243,17
,Senator In The General Assembly 7th District,18
,Vincent Hughes,18
Vincent Hughes,261,18
Total,261,18
,Senator In The General Assembly 7th District,19
,Vincent Hughes,19
Vincent Hughes,353,19
Total,353,19
