col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator,,,Representative In Congress 1st District,,All
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Robert A Brady,Deborah Williams,All
Katie Mcginty,196,0,0,"7,445",266,All
Pat Toomey,,66,0,333,"1,215",All
Edward T Clifford Iii,,,10,63,51,All
Robert A Brady,,,,57,0,All
Deborah Williams,,,,,14,All
Total,"7,907","1,614",124,"7,898","1,546",All
,United States Senator,,,Representative In Congress 1st District,,1
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Robert A Brady,Deborah Williams,1
Katie Mcginty,13,0,0,469,21,1
Pat Toomey,,4,0,24,94,1
Edward T Clifford Iii,,,1,3,1,1
Robert A Brady,,,,2,0,1
Deborah Williams,,,,,2,1
Total,503,122,5,498,118,1
,Representative In Congress 1st District,,United States Senator,,,2
,Robert A Brady,Deborah Williams,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Robert A Brady,5,0,463,27,4,2
Deborah Williams,,1,9,75,4,2
Katie Mcginty,,,8,0,0,2
Pat Toomey,,,,6,0,2
Edward T Clifford Iii,,,,,0,2
Total,499,89,480,108,8,2
,United States Senator,,,Representative In Congress 1st District,,3
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Robert A Brady,Deborah Williams,3
Katie Mcginty,22,0,0,545,20,3
Pat Toomey,,2,0,23,78,3
Edward T Clifford Iii,,,0,4,3,3
Robert A Brady,,,,5,0,3
Deborah Williams,,,,,0,3
Total,587,103,7,577,101,3
,Representative In Congress 1st District,,United States Senator,,,4
,Robert A Brady,Deborah Williams,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Robert A Brady,1,0,283,17,1,4
Deborah Williams,,1,7,55,1,4
Katie Mcginty,,,4,0,0,4
Pat Toomey,,,,3,0,4
Edward T Clifford Iii,,,,,1,4
Total,302,64,294,75,3,4
,United States Senator,,,Representative In Congress 1st District,,5
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Robert A Brady,Deborah Williams,5
Katie Mcginty,13,0,0,328,13,5
Pat Toomey,,5,0,16,62,5
Edward T Clifford Iii,,,2,1,5,5
