col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer,,,,United States Senator,,,All
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Joe Torsella,67,0,0,0,"3,031",587,39,All
Otto Voit,,35,0,0,137,"2,312",17,All
Kristin Combs,,,8,0,51,23,19,All
James Babb,,,,0,9,11,27,All
Katie Mcginty,,,,,137,0,0,All
Pat Toomey,,,,,,218,0,All
Edward T Clifford Iii,,,,,,,3,All
Total,"3,724","2,501",101,47,"3,365","3,151",105,All
,State Treasurer,,,,United States Senator,,,1
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
Joe Torsella,0,0,0,0,205,27,0,1
Otto Voit,,3,0,0,7,114,0,1
Kristin Combs,,,1,0,2,0,0,1
James Babb,,,,0,0,1,1,1
Katie Mcginty,,,,,4,0,0,1
Pat Toomey,,,,,,9,0,1
Edward T Clifford Iii,,,,,,,1,1
Total,232,124,3,2,218,151,2,1
,State Treasurer,,,,United States Senator,,,2
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Joe Torsella,5,0,0,0,219,35,3,2
Otto Voit,,2,0,0,15,193,1,2
Kristin Combs,,,0,0,6,2,1,2
James Babb,,,,0,1,0,3,2
Katie Mcginty,,,,,7,0,0,2
Pat Toomey,,,,,,17,0,2
Edward T Clifford Iii,,,,,,,0,2
Total,262,211,9,4,248,247,8,2
,State Treasurer,,,,United States Senator,,,3
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
Joe Torsella,6,0,0,0,181,33,2,3
Otto Voit,,0,0,0,2,116,0,3
Kristin Combs,,,1,0,5,1,3,3
James Babb,,,,0,1,1,1,3
Katie Mcginty,,,,,10,0,0,3
Pat Toomey,,,,,,13,0,3
Edward T Clifford Iii,,,,,,,0,3
Total,222,118,10,3,199,164,6,3
,United States Senator,,,State Treasurer,,,,4
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Pat Toomey,11,0,0,48,148,4,1,4
Katie Mcginty,,10,0,147,11,5,1,4
Edward T Clifford Iii,,,0,1,1,0,3,4
Joe Torsella,,,,8,0,0,0,4
Otto Voit,,,,,2,0,0,4
Kristin Combs,,,,,,0,0,4
James Babb,,,,,,,0,4
Total,212,174,5,204,162,9,5,4
,State Treasurer,,,,United States Senator,,,5
,Joe Torsella,Otto Voit,James Babb,Kristin Combs,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Joe Torsella,5,0,0,0,220,64,3,5
Otto Voit,,1,0,0,15,162,1,5
James Babb,,,0,0,0,2,4,5
Kristin Combs,,,,0,4,1,1,5
Katie Mcginty,,,,,8,0,0,5
Pat Toomey,,,,,,16,0,5
Edward T Clifford Iii,,,,,,,0,5
Total,292,179,6,6,247,245,9,5
,State Treasurer,,,,United States Senator,,,6
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,6
Joe Torsella,3,0,0,0,40,159,1,6
Otto Voit,,1,0,0,140,6,3,6
Kristin Combs,,,0,0,1,4,1,6
James Babb,,,,0,0,0,2,6
Pat Toomey,,,,,19,0,0,6
Katie Mcginty,,,,,,2,0,6
Edward T Clifford Iii,,,,,,,0,6
Total,203,150,6,2,200,171,7,6
,State Treasurer,,,,United States Senator,,,7
,Joe Torsella,Otto Voit,James Babb,Kristin Combs,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,7
Joe Torsella,2,0,0,0,46,155,2,7
Otto Voit,,5,0,0,124,5,1,7
James Babb,,,0,0,0,1,2,7
Kristin Combs,,,,0,0,1,0,7
Pat Toomey,,,,,15,0,0,7
Katie Mcginty,,,,,,9,0,7
Edward T Clifford Iii,,,,,,,1,7
Total,205,135,3,1,185,171,6,7
,United States Senator,,,State Treasurer,,,,8
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,Joe Torsella,Otto Voit,Kristin Combs,James Babb,8
Pat Toomey,13,0,0,39,136,1,1,8
Katie Mcginty,,6,0,133,13,4,0,8
Edward T Clifford Iii,,,0,4,0,0,2,8
Joe Torsella,,,,2,0,0,0,8
Otto Voit,,,,,1,0,0,8
Kristin Combs,,,,,,2,0,8
James Babb,,,,,,,0,8
Total,190,156,6,178,150,7,3,8
,State Treasurer,,,,United States Senator,,,9
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
Joe Torsella,1,0,0,0,166,15,3,9
Otto Voit,,1,0,0,3,71,1,9
Kristin Combs,,,2,0,1,3,2,9
James Babb,,,,0,0,1,0,9
Katie Mcginty,,,,,6,0,0,9
Pat Toomey,,,,,,10,0,9
Edward T Clifford Iii,,,,,,,0,9
Total,185,76,8,1,176,100,6,9
,State Treasurer,,,,United States Senator,,,10
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,10
Joe Torsella,3,0,0,0,147,39,1,10
Otto Voit,,0,0,0,2,100,2,10
