col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,All
,Jordan A Harris,Dwight Evans,James A Jones,All
Jordan A Harris,77,"8,201",772,All
Dwight Evans,,211,0,All
James A Jones,,,542,All
Total,"9,050","8,412","1,314",All
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,1
,Jordan A Harris,Dwight Evans,James A Jones,1
Jordan A Harris,9,646,54,1
Dwight Evans,,19,0,1
James A Jones,,,44,1
Total,709,665,98,1
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,2
,Jordan A Harris,Dwight Evans,James A Jones,2
Jordan A Harris,5,375,42,2
Dwight Evans,,10,0,2
James A Jones,,,24,2
Total,422,385,66,2
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,3
,Jordan A Harris,Dwight Evans,James A Jones,3
Jordan A Harris,3,393,37,3
Dwight Evans,,10,0,3
James A Jones,,,31,3
Total,433,403,68,3
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,4
,Jordan A Harris,Dwight Evans,James A Jones,4
Jordan A Harris,1,246,21,4
Dwight Evans,,9,0,4
James A Jones,,,9,4
Total,268,255,30,4
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,5
,Jordan A Harris,Dwight Evans,James A Jones,5
Jordan A Harris,6,373,40,5
Dwight Evans,,9,0,5
James A Jones,,,22,5
Total,419,382,62,5
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,6
,Jordan A Harris,Dwight Evans,James A Jones,6
Jordan A Harris,5,495,37,6
Dwight Evans,,13,0,6
James A Jones,,,34,6
Total,537,508,71,6
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,7
,Jordan A Harris,Dwight Evans,James A Jones,7
Jordan A Harris,3,725,57,7
Dwight Evans,,16,0,7
James A Jones,,,45,7
Total,785,741,102,7
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,8
,Jordan A Harris,Dwight Evans,James A Jones,8
Jordan A Harris,5,465,50,8
Dwight Evans,,11,0,8
James A Jones,,,26,8
Total,520,476,76,8
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,9
,Jordan A Harris,Dwight Evans,James A Jones,9
Jordan A Harris,4,534,52,9
Dwight Evans,,11,0,9
James A Jones,,,35,9
Total,590,545,87,9
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,10
,Jordan A Harris,Dwight Evans,James A Jones,10
Jordan A Harris,1,356,34,10
Dwight Evans,,8,0,10
James A Jones,,,27,10
Total,391,364,61,10
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,11
,Jordan A Harris,Dwight Evans,James A Jones,11
Jordan A Harris,3,407,45,11
Dwight Evans,,12,0,11
James A Jones,,,22,11
Total,455,419,67,11
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,12
,Jordan A Harris,Dwight Evans,James A Jones,12
Jordan A Harris,6,398,41,12
Dwight Evans,,12,0,12
James A Jones,,,23,12
Total,445,410,64,12
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,13
,Jordan A Harris,Dwight Evans,James A Jones,13
Jordan A Harris,6,512,41,13
Dwight Evans,,7,0,13
James A Jones,,,16,13
Total,559,519,57,13
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,14
,Jordan A Harris,Dwight Evans,James A Jones,14
Jordan A Harris,5,385,30,14
Dwight Evans,,11,0,14
James A Jones,,,18,14
Total,420,396,48,14
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,15
,Jordan A Harris,Dwight Evans,James A Jones,15
Jordan A Harris,5,505,28,15
Dwight Evans,,15,0,15
James A Jones,,,18,15
Total,538,520,46,15
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,16
,Jordan A Harris,Dwight Evans,James A Jones,16
Jordan A Harris,5,510,55,16
Dwight Evans,,14,0,16
James A Jones,,,59,16
Total,570,524,114,16
,Representative In The General Assembly 186th District,Representative In Congress 2nd District,,17
,Jordan A Harris,Dwight Evans,James A Jones,17
Jordan A Harris,5,876,108,17
Dwight Evans,,24,0,17
James A Jones,,,89,17
Total,989,900,197,17
