col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 188th District,Attorney General,,All
,James R Roebuck,Josh Shapiro,John Rafferty,All
James R Roebuck,112,"9,804",223,All
Josh Shapiro,,283,0,All
John Rafferty,,,148,All
Total,"10,139","10,087",371,All
,Representative In The General Assembly 188th District,Attorney General,,1
,James R Roebuck,Josh Shapiro,John Rafferty,1
James R Roebuck,6,506,16,1
Josh Shapiro,,13,0,1
John Rafferty,,,17,1
Total,528,519,33,1
,Representative In The General Assembly 188th District,Attorney General,,2
,James R Roebuck,Josh Shapiro,John Rafferty,2
James R Roebuck,6,417,12,2
Josh Shapiro,,18,0,2
John Rafferty,,,9,2
Total,435,435,21,2
,Representative In The General Assembly 188th District,Attorney General,,3
,James R Roebuck,Josh Shapiro,John Rafferty,3
James R Roebuck,9,438,10,3
Josh Shapiro,,14,0,3
John Rafferty,,,5,3
Total,457,452,15,3
,Attorney General,,Representative In The General Assembly 188th District,4
,Josh Shapiro,John Rafferty,James R Roebuck,4
Josh Shapiro,10,0,283,4
John Rafferty,,0,1,4
James R Roebuck,,,5,4
Total,293,1,289,4
,Attorney General,,Representative In The General Assembly 188th District,5
,Josh Shapiro,John Rafferty,James R Roebuck,5
Josh Shapiro,14,0,340,5
John Rafferty,,2,1,5
James R Roebuck,,,4,5
Total,354,3,345,5
,Attorney General,,Representative In The General Assembly 188th District,6
,Josh Shapiro,John Rafferty,James R Roebuck,6
Josh Shapiro,13,0,464,6
John Rafferty,,1,2,6
James R Roebuck,,,4,6
Total,477,3,470,6
,Representative In The General Assembly 188th District,Attorney General,,7
,James R Roebuck,Josh Shapiro,John Rafferty,7
James R Roebuck,2,368,14,7
Josh Shapiro,,8,0,7
John Rafferty,,,2,7
Total,384,376,16,7
,Representative In The General Assembly 188th District,Attorney General,,8
,James R Roebuck,Josh Shapiro,John Rafferty,8
James R Roebuck,6,567,14,8
Josh Shapiro,,11,0,8
John Rafferty,,,13,8
Total,587,578,27,8
,Representative In The General Assembly 188th District,Attorney General,,9
,James R Roebuck,Josh Shapiro,John Rafferty,9
James R Roebuck,4,458,9,9
Josh Shapiro,,7,0,9
John Rafferty,,,5,9
Total,471,465,14,9
,Representative In The General Assembly 188th District,Attorney General,,10
,James R Roebuck,Josh Shapiro,John Rafferty,10
James R Roebuck,4,357,5,10
Josh Shapiro,,5,0,10
John Rafferty,,,3,10
Total,366,362,8,10
,Representative In The General Assembly 188th District,Attorney General,,11
,James R Roebuck,Josh Shapiro,John Rafferty,11
James R Roebuck,2,416,6,11
Josh Shapiro,,7,0,11
John Rafferty,,,5,11
Total,424,423,11,11
,Attorney General,,Representative In The General Assembly 188th District,12
,Josh Shapiro,John Rafferty,James R Roebuck,12
Josh Shapiro,9,0,384,12
John Rafferty,,3,3,12
James R Roebuck,,,5,12
Total,393,6,392,12
,Representative In The General Assembly 188th District,Attorney General,,13
,James R Roebuck,Josh Shapiro,John Rafferty,13
James R Roebuck,5,364,2,13
Josh Shapiro,,6,0,13
John Rafferty,,,1,13
Total,371,370,3,13
,Attorney General,,Representative In The General Assembly 188th District,14
,Josh Shapiro,John Rafferty,James R Roebuck,14
Josh Shapiro,13,0,268,14
John Rafferty,,1,3,14
James R Roebuck,,,3,14
Total,281,4,274,14
,Representative In The General Assembly 188th District,Attorney General,,15
,James R Roebuck,Josh Shapiro,John Rafferty,15
James R Roebuck,7,367,3,15
Josh Shapiro,,3,0,15
John Rafferty,,,4,15
Total,377,370,7,15
,Representative In The General Assembly 188th District,Attorney General,,16
,James R Roebuck,Josh Shapiro,John Rafferty,16
James R Roebuck,8,510,22,16
Josh Shapiro,,21,0,16
John Rafferty,,,15,16
Total,540,531,37,16
,Representative In The General Assembly 188th District,Attorney General,,17
,James R Roebuck,Josh Shapiro,John Rafferty,17
James R Roebuck,7,636,26,17
Josh Shapiro,,24,0,17
John Rafferty,,,11,17
Total,669,660,37,17
,Representative In The General Assembly 188th District,Attorney General,,18
,James R Roebuck,Josh Shapiro,John Rafferty,18
James R Roebuck,3,372,14,18
Josh Shapiro,,10,0,18
John Rafferty,,,10,18
Total,389,382,24,18
,Representative In The General Assembly 188th District,Attorney General,,19
,James R Roebuck,Josh Shapiro,John Rafferty,19
James R Roebuck,8,595,18,19
Josh Shapiro,,12,0,19
John Rafferty,,,15,19
Total,621,607,33,19
,Attorney General,,Representative In The General Assembly 188th District,20
,Josh Shapiro,John Rafferty,James R Roebuck,20
Josh Shapiro,15,0,355,20
John Rafferty,,6,5,20
James R Roebuck,,,1,20
Total,370,11,361,20
,Attorney General,,Representative In The General Assembly 188th District,21
,Josh Shapiro,John Rafferty,James R Roebuck,21
Josh Shapiro,10,0,305,21
John Rafferty,,2,1,21
James R Roebuck,,,3,21
Total,315,3,309,21
,Representative In The General Assembly 188th District,Attorney General,,22
,James R Roebuck,Josh Shapiro,John Rafferty,22
James R Roebuck,7,524,18,22
Josh Shapiro,,23,0,22
John Rafferty,,,12,22
Total,549,547,30,22
,Representative In The General Assembly 188th District,Attorney General,,23
,James R Roebuck,Josh Shapiro,John Rafferty,23
James R Roebuck,3,510,18,23
Josh Shapiro,,17,0,23
John Rafferty,,,6,23
Total,531,527,24,23
