col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,All
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,All
Chris Rabb,"2,098",0,"11,231",57,All
Latryse Mcdowell,,88,137,151,All
Dwight Evans,,,477,0,All
James Jones,,,,12,All
Total,"13,386",376,"11,845",220,All
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,1
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,1
Chris Rabb,54,0,303,0,1
Latryse Mcdowell,,1,3,9,1
Dwight Evans,,,17,0,1
James Jones,,,,0,1
Total,357,13,323,9,1
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,2
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,2
Chris Rabb,82,0,400,2,2
Latryse Mcdowell,,3,2,7,2
Dwight Evans,,,10,0,2
James Jones,,,,2,2
Total,484,12,412,11,2
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,3
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,3
Chris Rabb,74,0,399,2,3
Latryse Mcdowell,,4,9,9,3
Dwight Evans,,,20,0,3
James Jones,,,,0,3
Total,475,22,428,11,3
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,4
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,4
Chris Rabb,66,0,421,1,4
Latryse Mcdowell,,4,3,6,4
Dwight Evans,,,19,0,4
James Jones,,,,0,4
Total,488,13,443,7,4
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,5
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,5
Chris Rabb,68,0,393,1,5
Latryse Mcdowell,,3,5,5,5
Dwight Evans,,,17,0,5
James Jones,,,,0,5
Total,462,13,415,6,5
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,6
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,6
Chris Rabb,51,0,317,0,6
Latryse Mcdowell,,4,7,7,6
Dwight Evans,,,21,0,6
James Jones,,,,0,6
Total,368,18,345,7,6
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,7
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,7
Chris Rabb,62,0,447,3,7
Latryse Mcdowell,,1,5,4,7
Dwight Evans,,,10,0,7
James Jones,,,,0,7
Total,512,10,462,7,7
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,8
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,8
Chris Rabb,73,0,425,2,8
Latryse Mcdowell,,0,1,6,8
Dwight Evans,,,15,0,8
James Jones,,,,1,8
Total,500,7,441,9,8
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,9
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,9
Chris Rabb,85,0,385,3,9
Latryse Mcdowell,,3,6,7,9
Dwight Evans,,,11,0,9
James Jones,,,,0,9
Total,473,16,402,10,9
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,10
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,10
Chris Rabb,67,0,309,3,10
Latryse Mcdowell,,4,5,7,10
Dwight Evans,,,23,0,10
James Jones,,,,0,10
Total,379,16,337,10,10
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,11
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,11
Chris Rabb,53,0,280,1,11
Latryse Mcdowell,,3,3,9,11
Dwight Evans,,,6,0,11
James Jones,,,,0,11
Total,334,15,289,10,11
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,12
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,12
Chris Rabb,73,0,376,2,12
Latryse Mcdowell,,7,6,4,12
Dwight Evans,,,15,0,12
James Jones,,,,2,12
Total,451,17,397,8,12
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,13
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,13
Chris Rabb,68,0,324,0,13
Latryse Mcdowell,,5,7,2,13
Dwight Evans,,,22,0,13
James Jones,,,,0,13
Total,392,14,353,2,13
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,14
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,14
Chris Rabb,47,0,307,1,14
Latryse Mcdowell,,5,3,3,14
Dwight Evans,,,8,0,14
James Jones,,,,0,14
Total,355,11,318,4,14
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,15
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,15
Chris Rabb,75,0,322,2,15
Latryse Mcdowell,,3,8,8,15
Dwight Evans,,,21,0,15
James Jones,,,,1,15
Total,399,19,351,11,15
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,16
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,16
Chris Rabb,107,0,439,2,16
Latryse Mcdowell,,5,1,1,16
Dwight Evans,,,16,0,16
James Jones,,,,2,16
Total,548,7,456,5,16
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,17
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,17
Chris Rabb,79,0,350,1,17
Latryse Mcdowell,,1,6,2,17
Dwight Evans,,,15,0,17
James Jones,,,,0,17
Total,430,9,371,3,17
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,18
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,18
Chris Rabb,73,0,346,3,18
Latryse Mcdowell,,3,7,1,18
Dwight Evans,,,18,0,18
James Jones,,,,0,18
Total,422,11,371,4,18
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,19
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,19
Chris Rabb,72,0,469,3,19
Latryse Mcdowell,,3,4,6,19
Dwight Evans,,,17,0,19
James Jones,,,,0,19
Total,544,13,490,9,19
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,20
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,20
Chris Rabb,65,0,385,0,20
Latryse Mcdowell,,3,5,8,20
Dwight Evans,,,15,0,20
James Jones,,,,1,20
Total,450,16,405,9,20
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,21
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,21
Chris Rabb,89,0,447,8,21
Latryse Mcdowell,,3,5,6,21
Dwight Evans,,,19,0,21
James Jones,,,,0,21
Total,544,14,471,14,21
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,22
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,22
Chris Rabb,76,0,428,2,22
Latryse Mcdowell,,1,7,5,22
Dwight Evans,,,16,0,22
James Jones,,,,1,22
Total,506,13,451,8,22
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,23
,Chris Rabb,Latryse Mcdowell,Dwight Evans,James Jones,23
Chris Rabb,93,0,291,0,23
Latryse Mcdowell,,2,4,3,23
Dwight Evans,,,11,0,23
James Jones,,,,0,23
Total,384,9,306,3,23
,Representative In The General Assembly 200th District,,Special Election Representative In Congress 2nd District,,24
