col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 1st District,United States Senator,,,All
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Lawrence M Farnese Jr,66,"4,342",720,90,All
Katie Mcginty,,298,0,0,All
Pat Toomey,,,"1,198",0,All
Edward T Clifford Iii,,,,26,All
Total,"5,218","4,640","1,918",116,All
,Senator In The General Assembly 1st District,United States Senator,,,1
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
Lawrence M Farnese Jr,2,159,61,6,1
Katie Mcginty,,23,0,0,1
Pat Toomey,,,57,0,1
Edward T Clifford Iii,,,,2,1
Total,228,182,118,8,1
,Senator In The General Assembly 1st District,United States Senator,,,2
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Lawrence M Farnese Jr,3,201,16,4,2
Katie Mcginty,,5,0,0,2
Pat Toomey,,,32,0,2
Edward T Clifford Iii,,,,0,2
Total,224,206,48,4,2
,Senator In The General Assembly 1st District,United States Senator,,,3
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
Lawrence M Farnese Jr,1,198,52,4,3
Katie Mcginty,,22,0,0,3
Pat Toomey,,,97,0,3
Edward T Clifford Iii,,,,1,3
Total,255,220,149,5,3
,Senator In The General Assembly 1st District,United States Senator,,,4
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Lawrence M Farnese Jr,0,172,31,7,4
Katie Mcginty,,14,0,0,4
Pat Toomey,,,98,0,4
Edward T Clifford Iii,,,,6,4
Total,210,186,129,13,4
,Senator In The General Assembly 1st District,United States Senator,,,5
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Lawrence M Farnese Jr,5,160,57,2,5
Katie Mcginty,,15,0,0,5
Pat Toomey,,,109,0,5
Edward T Clifford Iii,,,,2,5
Total,224,175,166,4,5
,Senator In The General Assembly 1st District,United States Senator,,,6
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Lawrence M Farnese Jr,5,139,46,6,6
Katie Mcginty,,17,0,0,6
Pat Toomey,,,73,0,6
Edward T Clifford Iii,,,,0,6
Total,196,156,119,6,6
,Senator In The General Assembly 1st District,United States Senator,,,7
,Lawrence M Farnese Jr,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,7
Lawrence M Farnese Jr,3,48,145,7,7
Pat Toomey,,123,0,0,7
Katie Mcginty,,,22,0,7
Edward T Clifford Iii,,,,0,7
Total,203,171,167,7,7
,Senator In The General Assembly 1st District,United States Senator,,,8
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
Lawrence M Farnese Jr,4,184,44,1,8
Katie Mcginty,,7,0,0,8
Pat Toomey,,,71,0,8
Edward T Clifford Iii,,,,2,8
Total,233,191,115,3,8
,Senator In The General Assembly 1st District,United States Senator,,,9
,Lawrence M Farnese Jr,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
Lawrence M Farnese Jr,3,196,17,1,9
Katie Mcginty,,7,0,0,9
Pat Toomey,,,18,0,9
Edward T Clifford Iii,,,,0,9
Total,217,203,35,1,9
,Senator In The General Assembly 1st District,United States Senator,,,10
