col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District,United States Senator,,,All
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
W Curtis Thomas,48,"4,173",232,38,All
Katie Mcginty,,105,0,0,All
Pat Toomey,,,190,0,All
Edward T Clifford Iii,,,,8,All
Total,"4,491","4,278",422,46,All
,Representative In The General Assembly 181st District,United States Senator,,,1
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
W Curtis Thomas,4,439,31,2,1
Katie Mcginty,,8,0,0,1
Pat Toomey,,,25,0,1
Edward T Clifford Iii,,,,1,1
Total,476,447,56,3,1
,Representative In The General Assembly 181st District,United States Senator,,,2
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
W Curtis Thomas,1,195,2,1,2
Katie Mcginty,,2,0,0,2
Pat Toomey,,,6,0,2
Edward T Clifford Iii,,,,1,2
Total,199,197,8,2,2
,Representative In The General Assembly 181st District,United States Senator,,,3
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
W Curtis Thomas,2,381,9,5,3
Katie Mcginty,,15,0,0,3
Pat Toomey,,,10,0,3
Edward T Clifford Iii,,,,0,3
Total,397,396,19,5,3
,Representative In The General Assembly 181st District,United States Senator,,,4
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
W Curtis Thomas,10,345,5,0,4
Katie Mcginty,,13,0,0,4
Pat Toomey,,,4,0,4
Edward T Clifford Iii,,,,0,4
Total,360,358,9,0,4
,Representative In The General Assembly 181st District,United States Senator,,,5
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
W Curtis Thomas,1,159,2,0,5
Katie Mcginty,,2,0,0,5
Pat Toomey,,,6,0,5
Edward T Clifford Iii,,,,0,5
Total,162,161,8,0,5
,Representative In The General Assembly 181st District,United States Senator,,,6
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
W Curtis Thomas,9,437,1,6,6
Katie Mcginty,,11,0,0,6
Pat Toomey,,,10,0,6
Edward T Clifford Iii,,,,1,6
Total,453,448,11,7,6
,Representative In The General Assembly 181st District,United States Senator,,,7
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,7
W Curtis Thomas,10,721,58,11,7
Katie Mcginty,,20,0,0,7
Pat Toomey,,,48,0,7
Edward T Clifford Iii,,,,0,7
Total,800,741,106,11,7
,United States Senator,,,Representative In The General Assembly 181st District,8
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,W Curtis Thomas,8
Katie Mcginty,3,0,0,130,8
Pat Toomey,,5,0,1,8
Edward T Clifford Iii,,,1,0,8
W Curtis Thomas,,,,1,8
Total,133,6,1,132,8
,Representative In The General Assembly 181st District,United States Senator,,,9
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
W Curtis Thomas,2,365,29,6,9
Katie Mcginty,,10,0,0,9
Pat Toomey,,,15,0,9
Edward T Clifford Iii,,,,1,9
Total,402,375,44,7,9
,Representative In The General Assembly 181st District,United States Senator,,,10
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,10
W Curtis Thomas,6,365,6,0,10
Katie Mcginty,,7,0,0,10
Pat Toomey,,,5,0,10
Edward T Clifford Iii,,,,1,10
Total,377,372,11,1,10
,Representative In The General Assembly 181st District,United States Senator,,,11
,W Curtis Thomas,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,11
W Curtis Thomas,2,636,88,7,11
Katie Mcginty,,14,0,0,11
Pat Toomey,,,56,0,11
Edward T Clifford Iii,,,,2,11
Total,733,650,144,9,11
