col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,All
,Morgan Cephas,Dwight Evans,James Jones,All
Morgan Cephas,946,"4,951",33,All
Dwight Evans,,147,0,All
James Jones,,,25,All
Total,"5,930","5,098",58,All
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,2
,Morgan Cephas,Dwight Evans,James Jones,2
Morgan Cephas,70,384,2,2
Dwight Evans,,19,0,2
James Jones,,,0,2
Total,456,403,2,2
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,3
,Morgan Cephas,Dwight Evans,James Jones,3
Morgan Cephas,73,382,3,3
Dwight Evans,,11,0,3
James Jones,,,2,3
Total,458,393,5,3
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,4
,Morgan Cephas,Dwight Evans,James Jones,4
Morgan Cephas,48,290,3,4
Dwight Evans,,9,0,4
James Jones,,,1,4
Total,341,299,4,4
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,5
,Morgan Cephas,Dwight Evans,James Jones,5
Morgan Cephas,47,382,1,5
Dwight Evans,,6,0,5
James Jones,,,0,5
Total,430,388,1,5
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,6
,Morgan Cephas,Dwight Evans,James Jones,6
Morgan Cephas,102,351,2,6
Dwight Evans,,9,0,6
James Jones,,,0,6
Total,455,360,2,6
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,9
,Morgan Cephas,Dwight Evans,James Jones,9
Morgan Cephas,51,396,4,9
Dwight Evans,,8,0,9
James Jones,,,2,9
Total,451,404,6,9
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,10
,Morgan Cephas,Dwight Evans,James Jones,10
Morgan Cephas,65,357,2,10
Dwight Evans,,11,0,10
James Jones,,,0,10
Total,424,368,2,10
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,11
,Morgan Cephas,Dwight Evans,James Jones,11
Morgan Cephas,79,358,4,11
Dwight Evans,,7,0,11
James Jones,,,7,11
Total,441,365,11,11
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,14
,Morgan Cephas,Dwight Evans,James Jones,14
Morgan Cephas,69,318,1,14
Dwight Evans,,14,0,14
James Jones,,,3,14
Total,388,332,4,14
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,15
,Morgan Cephas,Dwight Evans,James Jones,15
Morgan Cephas,65,360,4,15
Dwight Evans,,10,0,15
James Jones,,,1,15
Total,429,370,5,15
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,16
,Morgan Cephas,Dwight Evans,James Jones,16
Morgan Cephas,66,382,2,16
Dwight Evans,,8,0,16
James Jones,,,1,16
Total,450,390,3,16
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,17
,Morgan Cephas,Dwight Evans,James Jones,17
Morgan Cephas,85,294,0,17
Dwight Evans,,13,0,17
James Jones,,,1,17
Total,379,307,1,17
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,18
,Morgan Cephas,Dwight Evans,James Jones,18
Morgan Cephas,64,366,1,18
Dwight Evans,,10,0,18
James Jones,,,3,18
Total,431,376,4,18
,Representative In The General Assembly 192nd District,Special Election Representative In Congress 2nd District,,21
,Morgan Cephas,Dwight Evans,James Jones,21
Morgan Cephas,62,331,4,21
Dwight Evans,,12,0,21
James Jones,,,4,21
Total,397,343,8,21
