col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,All
,Mike Driscoll,Brendan F Boyle,All
Mike Driscoll,256,"3,947",All
Brendan F Boyle,,117,All
Total,"4,203","4,064",All
,Representative In Congress 13th District,Representative In The General Assembly 173rd District,2
,Brendan F Boyle,Mike Driscoll,2
Brendan F Boyle,10,203,2
Mike Driscoll,,5,2
Total,213,208,2
,Representative In Congress 13th District,Representative In The General Assembly 173rd District,7
,Brendan F Boyle,Mike Driscoll,7
Brendan F Boyle,8,187,7
Mike Driscoll,,5,7
Total,195,192,7
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,11
,Mike Driscoll,Brendan F Boyle,11
Mike Driscoll,25,251,11
Brendan F Boyle,,14,11
Total,276,265,11
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,17
,Mike Driscoll,Brendan F Boyle,17
Mike Driscoll,11,193,17
Brendan F Boyle,,9,17
Total,204,202,17
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,24
,Mike Driscoll,Brendan F Boyle,24
Mike Driscoll,20,265,24
Brendan F Boyle,,5,24
Total,285,270,24
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,29
,Mike Driscoll,Brendan F Boyle,29
Mike Driscoll,42,320,29
Brendan F Boyle,,8,29
Total,362,328,29
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,30
,Mike Driscoll,Brendan F Boyle,30
Mike Driscoll,18,280,30
Brendan F Boyle,,6,30
Total,298,286,30
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,32
,Mike Driscoll,Brendan F Boyle,32
Mike Driscoll,12,301,32
Brendan F Boyle,,6,32
Total,313,307,32
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,35
,Mike Driscoll,Brendan F Boyle,35
Mike Driscoll,17,299,35
Brendan F Boyle,,13,35
Total,316,312,35
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,36
,Mike Driscoll,Brendan F Boyle,36
Mike Driscoll,16,369,36
Brendan F Boyle,,10,36
Total,385,379,36
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,37
,Mike Driscoll,Brendan F Boyle,37
Mike Driscoll,6,247,37
Brendan F Boyle,,0,37
Total,253,247,37
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,42
,Mike Driscoll,Brendan F Boyle,42
Mike Driscoll,14,218,42
Brendan F Boyle,,3,42
Total,232,221,42
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,43
,Mike Driscoll,Brendan F Boyle,43
Mike Driscoll,30,340,43
Brendan F Boyle,,11,43
Total,370,351,43
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,44
,Mike Driscoll,Brendan F Boyle,44
Mike Driscoll,23,277,44
Brendan F Boyle,,6,44
Total,300,283,44
,Representative In The General Assembly 173rd District,Representative In Congress 13th District,45
,Mike Driscoll,Brendan F Boyle,45
Mike Driscoll,12,197,45
Brendan F Boyle,,8,45
Total,209,205,45
