col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District,,State Treasurer,,,,All
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
Robert A Brady,129,0,"8,569",19,43,13,All
Deborah Williams,,10,63,78,19,2,All
Joe Torsella,,,51,0,0,0,All
Otto Voit,,,,2,0,0,All
Kristin Combs,,,,,12,0,All
James Babb,,,,,,2,All
Total,"8,773",172,"8,683",99,74,17,All
,State Treasurer,,,,Representative In Congress 1st District,,1
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Robert A Brady,Deborah Williams,1
Joe Torsella,4,0,0,0,346,3,1
Otto Voit,,1,0,0,2,2,1
Kristin Combs,,,0,0,1,2,1
James Babb,,,,0,0,0,1
Robert A Brady,,,,,3,0,1
Deborah Williams,,,,,,1,1
Total,353,5,3,0,352,8,1
,Representative In Congress 1st District,,State Treasurer,,,,2
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,James Babb,Kristin Combs,2
Robert A Brady,3,0,427,1,1,1,2
Deborah Williams,,0,0,8,1,1,2
Joe Torsella,,,1,0,0,0,2
Otto Voit,,,,0,0,0,2
James Babb,,,,,0,0,2
Kristin Combs,,,,,,0,2
Total,433,10,428,9,2,2,2
,Representative In Congress 1st District,,State Treasurer,,,,3
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Robert A Brady,9,0,443,0,2,0,3
Deborah Williams,,2,6,5,1,0,3
Joe Torsella,,,1,0,0,0,3
Otto Voit,,,,0,0,0,3
Kristin Combs,,,,,1,0,3
James Babb,,,,,,0,3
Total,454,14,450,5,4,0,3
,Representative In Congress 1st District,,State Treasurer,,,,4
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Robert A Brady,5,0,421,1,1,0,4
Deborah Williams,,0,1,4,0,0,4
Joe Torsella,,,4,0,0,0,4
Otto Voit,,,,0,0,0,4
Kristin Combs,,,,,1,0,4
James Babb,,,,,,0,4
Total,428,5,426,5,2,0,4
,Representative In Congress 1st District,,State Treasurer,,,,5
,Robert A Brady,Deborah Williams,Joe Torsella,Kristin Combs,Otto Voit,James Babb,5
Robert A Brady,6,0,346,1,1,0,5
Deborah Williams,,1,3,0,1,0,5
Joe Torsella,,,3,0,0,0,5
Kristin Combs,,,,1,0,0,5
Otto Voit,,,,,0,0,5
James Babb,,,,,,0,5
Total,354,5,352,2,2,0,5
,Representative In Congress 1st District,,State Treasurer,,,,6
,Robert A Brady,Deborah Williams,Joe Torsella,Kristin Combs,Otto Voit,James Babb,6
Robert A Brady,8,0,367,4,1,1,6
Deborah Williams,,0,2,1,2,0,6
Joe Torsella,,,3,0,0,0,6
Kristin Combs,,,,0,0,0,6
Otto Voit,,,,,0,0,6
James Babb,,,,,,0,6
Total,381,5,372,5,3,1,6
,Representative In Congress 1st District,,State Treasurer,,,,7
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,Kristin Combs,James Babb,7
Robert A Brady,7,0,338,0,2,1,7
Deborah Williams,,3,2,4,1,0,7
Joe Torsella,,,1,0,0,0,7
Otto Voit,,,,0,0,0,7
Kristin Combs,,,,,0,0,7
James Babb,,,,,,0,7
Total,348,10,341,4,3,1,7
,Representative In Congress 1st District,,State Treasurer,,,,8
,Robert A Brady,Deborah Williams,Joe Torsella,Otto Voit,Kristin Combs,James Babb,8
Robert A Brady,2,0,365,1,3,0,8
Deborah Williams,,0,4,5,0,0,8
Joe Torsella,,,1,0,0,0,8
Otto Voit,,,,0,0,0,8
Kristin Combs,,,,,1,0,8
James Babb,,,,,,0,8
Total,371,9,370,6,4,0,8
,State Treasurer,,,,Representative In Congress 1st District,,9
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Robert A Brady,Deborah Williams,9
Joe Torsella,3,0,0,0,427,5,9
Otto Voit,,0,0,0,1,5,9
Kristin Combs,,,2,0,1,1,9
James Babb,,,,0,0,0,9
