col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 5th District,,State Treasurer,,,,All
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
John Sabatina,575,0,"9,344",633,133,63,All
Ross Feinberg,,78,267,"3,711",35,54,All
Joe Torsella,,,139,0,0,0,All
Otto Voit,,,,41,0,0,All
Kristin Combs,,,,,17,0,All
James Babb,,,,,,17,All
Total,"10,748","4,145","9,750","4,385",185,134,All
,Senator In The General Assembly 5th District,,State Treasurer,,,,1
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
John Sabatina,30,0,622,14,6,2,1
Ross Feinberg,,0,14,160,2,2,1
Joe Torsella,,,2,0,0,0,1
Otto Voit,,,,0,0,0,1
Kristin Combs,,,,,0,0,1
James Babb,,,,,,2,1
Total,674,178,638,174,8,6,1
,Senator In The General Assembly 5th District,,State Treasurer,,,,2
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
John Sabatina,16,0,193,16,1,1,2
Ross Feinberg,,2,8,75,3,2,2
Joe Torsella,,,2,0,0,0,2
Otto Voit,,,,0,0,0,2
Kristin Combs,,,,,1,0,2
James Babb,,,,,,0,2
Total,227,90,203,91,5,3,2
,Senator In The General Assembly 5th District,,State Treasurer,,,,3
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
John Sabatina,4,0,201,11,3,0,3
Ross Feinberg,,0,9,54,0,1,3
Joe Torsella,,,4,0,0,0,3
Otto Voit,,,,0,0,0,3
Kristin Combs,,,,,0,0,3
James Babb,,,,,,0,3
Total,219,64,214,65,3,1,3
,Senator In The General Assembly 5th District,,State Treasurer,,,,4
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
John Sabatina,6,0,178,11,8,0,4
Ross Feinberg,,0,10,74,1,1,4
Joe Torsella,,,1,0,0,0,4
Otto Voit,,,,1,0,0,4
Kristin Combs,,,,,0,0,4
James Babb,,,,,,1,4
Total,203,86,189,86,9,2,4
,Senator In The General Assembly 5th District,,State Treasurer,,,,5
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,5
John Sabatina,8,0,129,15,2,2,5
Ross Feinberg,,1,3,92,1,0,5
Joe Torsella,,,3,0,0,0,5
Otto Voit,,,,0,0,0,5
James Babb,,,,,0,0,5
Kristin Combs,,,,,,0,5
Total,156,97,135,107,3,2,5
,Senator In The General Assembly 5th District,,State Treasurer,,,,6
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,6
John Sabatina,12,0,282,13,2,5,6
Ross Feinberg,,8,10,164,4,1,6
Joe Torsella,,,7,0,0,0,6
Otto Voit,,,,6,0,0,6
James Babb,,,,,1,0,6
Kristin Combs,,,,,,0,6
Total,314,187,299,183,7,6,6
,Senator In The General Assembly 5th District,,State Treasurer,,,,7
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,7
John Sabatina,11,0,272,18,7,4,7
Ross Feinberg,,2,10,115,3,0,7
Joe Torsella,,,0,0,0,0,7
Otto Voit,,,,2,0,0,7
Kristin Combs,,,,,0,0,7
James Babb,,,,,,1,7
Total,312,130,282,135,10,5,7
,Senator In The General Assembly 5th District,,State Treasurer,,,,8
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,8
John Sabatina,23,0,327,28,4,1,8
Ross Feinberg,,6,14,178,1,4,8
Joe Torsella,,,12,0,0,0,8
Otto Voit,,,,5,0,0,8
Kristin Combs,,,,,2,0,8
James Babb,,,,,,1,8
Total,383,203,353,211,7,6,8
,Senator In The General Assembly 5th District,,State Treasurer,,,,9
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
John Sabatina,20,0,219,21,3,2,9
Ross Feinberg,,2,9,91,0,1,9
Joe Torsella,,,3,0,0,0,9
Otto Voit,,,,1,0,0,9
Kristin Combs,,,,,2,0,9
James Babb,,,,,,1,9
Total,265,103,231,113,5,4,9
,Senator In The General Assembly 5th District,,State Treasurer,,,,10
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,10
John Sabatina,19,0,194,30,2,2,10
Ross Feinberg,,0,6,90,3,1,10
Joe Torsella,,,1,0,0,0,10
Otto Voit,,,,2,0,0,10
James Babb,,,,,1,0,10
Kristin Combs,,,,,,1,10
Total,247,100,201,122,6,4,10
,Senator In The General Assembly 5th District,,State Treasurer,,,,11
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,11
John Sabatina,11,0,152,22,0,3,11
Ross Feinberg,,0,5,73,3,0,11
Joe Torsella,,,2,0,0,0,11
Otto Voit,,,,0,0,0,11
James Babb,,,,,1,0,11
Kristin Combs,,,,,,0,11
Total,188,81,159,95,4,3,11
,Senator In The General Assembly 5th District,,State Treasurer,,,,12
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,12
John Sabatina,20,0,220,33,3,1,12
Ross Feinberg,,1,7,88,0,1,12
Joe Torsella,,,3,0,0,0,12
Otto Voit,,,,0,0,0,12
Kristin Combs,,,,,0,0,12
James Babb,,,,,,0,12
Total,277,97,230,121,3,2,12
,Senator In The General Assembly 5th District,,State Treasurer,,,,13
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,13
John Sabatina,12,0,171,6,2,0,13
Ross Feinberg,,2,5,41,0,0,13
Joe Torsella,,,1,0,0,0,13
Otto Voit,,,,1,0,0,13
James Babb,,,,,0,0,13
Kristin Combs,,,,,,0,13
Total,191,48,177,48,2,0,13
,Senator In The General Assembly 5th District,,State Treasurer,,,,14
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,14
John Sabatina,15,0,174,10,6,3,14
Ross Feinberg,,2,1,49,3,1,14
Joe Torsella,,,5,0,0,0,14
Otto Voit,,,,2,0,0,14
James Babb,,,,,0,0,14
Kristin Combs,,,,,,1,14
Total,208,56,180,61,9,5,14
,Senator In The General Assembly 5th District,,State Treasurer,,,,15
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,15
John Sabatina,10,0,176,13,0,0,15
Ross Feinberg,,0,3,84,1,0,15
Joe Torsella,,,1,0,0,0,15
Otto Voit,,,,0,0,0,15
James Babb,,,,,0,0,15
Kristin Combs,,,,,,1,15
Total,199,88,180,97,1,1,15
,Senator In The General Assembly 5th District,,State Treasurer,,,,16
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,16
John Sabatina,11,0,176,19,5,2,16
Ross Feinberg,,5,4,73,1,0,16
Joe Torsella,,,4,0,0,0,16
Otto Voit,,,,1,0,0,16
Kristin Combs,,,,,0,0,16
James Babb,,,,,,0,16
Total,213,83,184,93,6,2,16
,Senator In The General Assembly 5th District,,State Treasurer,,,,17
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,17
John Sabatina,15,0,204,16,1,3,17
Ross Feinberg,,2,15,82,2,0,17
Joe Torsella,,,9,0,0,0,17
Otto Voit,,,,0,0,0,17
James Babb,,,,,0,0,17
Kristin Combs,,,,,,0,17
Total,239,101,228,98,3,3,17
,Senator In The General Assembly 5th District,,State Treasurer,,,,18
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,James Babb,Kristin Combs,18
John Sabatina,12,0,173,14,5,4,18
Ross Feinberg,,0,6,75,0,0,18
Joe Torsella,,,3,0,0,0,18
Otto Voit,,,,1,0,0,18
James Babb,,,,,0,0,18
Kristin Combs,,,,,,0,18
Total,208,81,182,90,5,4,18
,Senator In The General Assembly 5th District,,State Treasurer,,,,19
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,19
John Sabatina,18,0,341,49,8,1,19
Ross Feinberg,,3,12,162,0,1,19
Joe Torsella,,,6,0,0,0,19
Otto Voit,,,,1,0,0,19
Kristin Combs,,,,,0,0,19
James Babb,,,,,,0,19
Total,417,178,359,212,8,2,19
,Senator In The General Assembly 5th District,,State Treasurer,,,,20
,John Sabatina,Ross Feinberg,Joe Torsella,Otto Voit,Kristin Combs,James Babb,20
John Sabatina,23,0,157,16,5,0,20
Ross Feinberg,,2,4,37,0,0,20
