col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Special Election Representative In Congress 2nd District,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Dwight Evans,James Jones,All
Hillary Clinton,"53,849",0,0,0,0,"236,816","3,770",All
Donald J Trump,,"4,796",0,0,0,"1,816","12,464",All
Jill Stein,,,"1,093",0,0,"1,777",205,All
Gary Johnson,,,,873,0,755,"1,067",All
Darrell L Castle,,,,,146,106,89,All
Dwight Evans,,,,,,"5,648",0,All
James Jones,,,,,,,683,All
Total,"294,435","19,076","3,075","2,695",341,"246,918","18,278",All
