col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Attorney General,,All
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Josh Shapiro,John Rafferty,All
Hillary Clinton,"26,719",0,0,0,0,"526,740","12,966",All
Donald J Trump,,"8,223",0,0,0,"17,256","80,960",All
Gary Johnson,,,937,0,0,"2,805","3,116",All
Jill Stein,,,,"1,113",0,"4,616",789,All
Darrell L Castle,,,,,163,402,479,All
Josh Shapiro,,,,,,"5,666",0,All
John Rafferty,,,,,,,"2,318",All
Total,"566,425","106,439","6,858","6,518","1,044","557,485","100,628",All
