col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President And Vice President Of The United States,,,,,Auditor General,,,,All
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Hillary Clinton,295,0,0,0,0,"7,213",317,157,27,All
Donald J Trump,,43,0,0,0,70,692,4,11,All
Gary Johnson,,,10,0,0,11,65,1,28,All
Jill Stein,,,,4,0,31,8,50,1,All
Darrell L Castle,,,,,1,0,5,2,0,All
Eugene A Depasquale,,,,,,42,0,0,0,All
John Brown,,,,,,,63,0,0,All
John J Sweeney,,,,,,,,2,0,All
Roy A Minet,,,,,,,,,0,All
Total,"8,009",820,115,94,8,"7,367","1,150",216,67,All
,President And Vice President Of The United States,,,,,Auditor General,,,,1
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,1
Hillary Clinton,19,0,0,0,0,428,12,6,2,1
Donald J Trump,,1,0,0,0,5,14,0,2,1
Jill Stein,,,0,0,0,1,0,3,0,1
Gary Johnson,,,,0,0,1,2,0,0,1
Darrell L Castle,,,,,0,0,0,0,0,1
Eugene A Depasquale,,,,,,2,0,0,0,1
John Brown,,,,,,,4,0,0,1
John J Sweeney,,,,,,,,0,0,1
Roy A Minet,,,,,,,,,0,1
Total,467,22,4,3,0,437,32,9,4,1
,President And Vice President Of The United States,,,,,Auditor General,,,,2
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,2
Hillary Clinton,20,0,0,0,0,413,7,12,1,2
Donald J Trump,,2,0,0,0,5,25,0,0,2
Jill Stein,,,0,0,0,1,0,3,0,2
Gary Johnson,,,,0,0,0,2,0,0,2
Darrell L Castle,,,,,0,0,0,0,0,2
Eugene A Depasquale,,,,,,3,0,0,0,2
John Brown,,,,,,,4,0,0,2
John J Sweeney,,,,,,,,0,0,2
