col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 3rd District,Representative In Congress 1st District,,All
,Sharif Street,Robert A Brady,Deborah Williams,All
Sharif Street,2,322,32,All
Robert A Brady,,16,0,All
Deborah Williams,,,17,All
Total,356,338,49,All
,Senator In The General Assembly 3rd District,Representative In Congress 1st District,,1
,Sharif Street,Robert A Brady,Deborah Williams,1
Sharif Street,2,322,32,1
Robert A Brady,,16,0,1
Deborah Williams,,,17,1
Total,356,338,49,1
