col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,All
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,All
John J Taylor,45,0,"1,804",387,29,19,5,All
Joe Hohenstein,,31,119,"1,492",20,12,2,All
Donald J Trump,,,119,0,0,0,0,All
Hillary Clinton,,,,99,0,0,0,All
Gary Johnson,,,,,3,0,0,All
Jill Stein,,,,,,4,0,All
Darrell L Castle,,,,,,,1,All
Total,"2,289","1,676","2,042","1,978",52,35,8,All
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,2
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,2
John J Taylor,6,0,224,37,2,1,0,2
Joe Hohenstein,,6,22,196,2,2,1,2
Donald J Trump,,,10,0,0,0,0,2
Hillary Clinton,,,,16,0,0,0,2
Gary Johnson,,,,,0,0,0,2
Jill Stein,,,,,,0,0,2
Darrell L Castle,,,,,,,1,2
Total,270,229,256,249,4,3,2,2
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,4
,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,John J Taylor,Joe Hohenstein,4
Donald J Trump,18,0,0,0,0,180,16,4
Hillary Clinton,,14,0,0,0,26,138,4
Gary Johnson,,,0,0,0,4,3,4
Jill Stein,,,,0,0,2,1,4
Darrell L Castle,,,,,0,0,0,4
John J Taylor,,,,,,2,0,4
Joe Hohenstein,,,,,,,4,4
Total,214,178,7,3,0,214,162,4
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,6
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,6
John J Taylor,4,0,170,43,6,0,0,6
Joe Hohenstein,,2,16,129,5,1,0,6
Donald J Trump,,,17,0,0,0,0,6
Hillary Clinton,,,,8,0,0,0,6
Gary Johnson,,,,,0,0,0,6
Jill Stein,,,,,,0,0,6
Darrell L Castle,,,,,,,0,6
Total,223,153,203,180,11,1,0,6
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,10
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,John J Taylor,Joe Hohenstein,10
Hillary Clinton,8,0,0,0,0,29,137,10
Donald J Trump,,4,0,0,0,119,13,10
Jill Stein,,,1,0,0,5,3,10
Gary Johnson,,,,0,0,2,2,10
Darrell L Castle,,,,,0,0,0,10
John J Taylor,,,,,,6,0,10
Joe Hohenstein,,,,,,,4,10
Total,174,136,9,4,0,161,159,10
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,11
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,11
John J Taylor,2,0,162,32,7,3,0,11
Joe Hohenstein,,2,4,118,3,0,0,11
Donald J Trump,,,9,0,0,0,0,11
Hillary Clinton,,,,5,0,0,0,11
Gary Johnson,,,,,0,0,0,11
Jill Stein,,,,,,3,0,11
Darrell L Castle,,,,,,,0,11
Total,206,127,175,155,10,6,0,11
,President And Vice President Of The United States,,,,,Representative In The General Assembly 177th District,,12
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Joe Hohenstein,John J Taylor,12
Hillary Clinton,5,0,0,0,0,115,22,12
Donald J Trump,,4,0,0,0,7,90,12
Gary Johnson,,,2,0,0,1,2,12
Darrell L Castle,,,,0,0,0,1,12
Jill Stein,,,,,0,1,0,12
Joe Hohenstein,,,,,,3,0,12
John J Taylor,,,,,,,2,12
Total,142,101,5,1,1,127,117,12
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,13
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Jill Stein,Darrell L Castle,Gary Johnson,13
John J Taylor,6,0,177,44,3,1,1,13
Joe Hohenstein,,0,12,86,1,0,0,13
Donald J Trump,,,10,0,0,0,0,13
Hillary Clinton,,,,10,0,0,0,13
Jill Stein,,,,,0,0,0,13
Darrell L Castle,,,,,,0,0,13
Gary Johnson,,,,,,,0,13
Total,232,99,199,140,4,1,1,13
,Representative In The General Assembly 177th District,,President And Vice President Of The United States,,,,,14
,John J Taylor,Joe Hohenstein,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,14
John J Taylor,1,0,136,35,1,1,0,14
Joe Hohenstein,,1,8,97,1,1,0,14
Donald J Trump,,,9,0,0,0,0,14
Hillary Clinton,,,,7,0,0,0,14
Gary Johnson,,,,,0,0,0,14
Jill Stein,,,,,,0,0,14
