col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Dwight Evans,James A Jones,All
Hillary Clinton,168,0,0,0,0,"3,204",47,All
Donald J Trump,,15,0,0,0,31,143,All
Jill Stein,,,9,0,0,48,5,All
Gary Johnson,,,,8,0,27,11,All
Darrell L Castle,,,,,1,2,2,All
Dwight Evans,,,,,,48,0,All
James A Jones,,,,,,,7,All
Total,"3,419",189,62,46,5,"3,360",215,All
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,2
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Dwight Evans,James A Jones,2
Hillary Clinton,10,0,0,0,0,243,6,2
Donald J Trump,,2,0,0,0,3,10,2
Jill Stein,,,3,0,0,4,0,2
Darrell L Castle,,,,0,0,1,0,2
Gary Johnson,,,,,0,0,0,2
Dwight Evans,,,,,,2,0,2
James A Jones,,,,,,,2,2
Total,259,15,7,1,0,253,18,2
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,3
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Dwight Evans,James A Jones,3
Hillary Clinton,18,0,0,0,0,470,9,3
Donald J Trump,,2,0,0,0,7,38,3
Jill Stein,,,2,0,0,9,1,3
Gary Johnson,,,,2,0,4,2,3
Darrell L Castle,,,,,0,0,0,3
Dwight Evans,,,,,,5,0,3
James A Jones,,,,,,,1,3
Total,497,47,12,8,0,495,51,3
,Representative In Congress 2nd District,,President And Vice President Of The United States,,,,,4
,Dwight Evans,James A Jones,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,4
Dwight Evans,2,0,180,1,2,3,0,4
James A Jones,,0,2,3,1,0,1,4
Hillary Clinton,,,2,0,0,0,0,4
Donald J Trump,,,,1,0,0,0,4
Gary Johnson,,,,,0,0,0,4
Jill Stein,,,,,,0,0,4
Darrell L Castle,,,,,,,0,4
Total,188,7,184,5,3,3,1,4
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,5
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Dwight Evans,James A Jones,5
Hillary Clinton,45,0,0,0,0,267,2,5
Donald J Trump,,1,0,0,0,1,9,5
Jill Stein,,,0,0,0,4,1,5
Gary Johnson,,,,0,0,2,0,5
Darrell L Castle,,,,,0,0,1,5
Dwight Evans,,,,,,2,0,5
James A Jones,,,,,,,1,5
Total,314,11,5,2,1,276,14,5
,President And Vice President Of The United States,,,,,Representative In Congress 2nd District,,6
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Dwight Evans,James A Jones,6
Hillary Clinton,18,0,0,0,0,278,9,6
Donald J Trump,,2,0,0,0,7,30,6
Gary Johnson,,,3,0,0,6,2,6
Jill Stein,,,,0,0,2,1,6
Darrell L Castle,,,,,1,0,0,6
Dwight Evans,,,,,,2,0,6
James A Jones,,,,,,,0,6
Total,305,39,11,3,1,295,42,6
,Representative In Congress 2nd District,,President And Vice President Of The United States,,,,,7
,Dwight Evans,James A Jones,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,7
Dwight Evans,4,0,309,2,8,3,0,7
James A Jones,,1,4,8,0,4,0,7
Hillary Clinton,,,10,0,0,0,0,7
Donald J Trump,,,,1,0,0,0,7
Jill Stein,,,,,0,0,0,7
Gary Johnson,,,,,,0,0,7
Darrell L Castle,,,,,,,0,7
Total,326,17,323,11,8,7,0,7
,Representative In Congress 2nd District,,President And Vice President Of The United States,,,,,8
,Dwight Evans,James A Jones,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,8
Dwight Evans,3,0,178,3,3,0,0,8
James A Jones,,0,1,5,0,0,0,8
Hillary Clinton,,,6,0,0,0,0,8
Donald J Trump,,,,0,0,0,0,8
Jill Stein,,,,,1,0,0,8
Gary Johnson,,,,,,1,0,8
Darrell L Castle,,,,,,,0,8
Total,187,6,185,8,4,1,0,8
,Representative In Congress 2nd District,,President And Vice President Of The United States,,,,,9
,Dwight Evans,James A Jones,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,9
Dwight Evans,4,0,203,0,1,1,0,9
James A Jones,,1,1,4,0,0,0,9
Hillary Clinton,,,5,0,0,0,0,9
Donald J Trump,,,,0,0,0,0,9
Gary Johnson,,,,,0,0,0,9
Jill Stein,,,,,,0,0,9
Darrell L Castle,,,,,,,0,9
Total,209,6,209,4,1,1,0,9
,Representative In Congress 2nd District,,President And Vice President Of The United States,,,,,10
,Dwight Evans,James A Jones,Hillary Clinton,Jill Stein,Donald J Trump,Darrell L Castle,Gary Johnson,10
Dwight Evans,3,0,144,4,1,0,0,10
