col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,All
,Dwight Evans,James A Jones,Rosita C Youngblood,All
Dwight Evans,311,0,"9,119",All
James A Jones,,161,132,All
Rosita C Youngblood,,,93,All
Total,"9,430",293,"9,344",All
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,1
,Dwight Evans,James A Jones,Rosita C Youngblood,1
Dwight Evans,14,0,403,1
James A Jones,,3,2,1
Rosita C Youngblood,,,6,1
Total,417,5,411,1
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,2
,Dwight Evans,James A Jones,Rosita C Youngblood,2
Dwight Evans,12,0,361,2
James A Jones,,1,3,2
Rosita C Youngblood,,,4,2
Total,373,4,368,2
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,3
,Dwight Evans,James A Jones,Rosita C Youngblood,3
Dwight Evans,21,0,276,3
James A Jones,,1,1,3
Rosita C Youngblood,,,2,3
Total,297,2,279,3
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,4
,Dwight Evans,James A Jones,Rosita C Youngblood,4
Dwight Evans,12,0,274,4
James A Jones,,4,2,4
Rosita C Youngblood,,,0,4
Total,286,6,276,4
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,5
,Dwight Evans,James A Jones,Rosita C Youngblood,5
Dwight Evans,17,0,516,5
James A Jones,,8,11,5
Rosita C Youngblood,,,4,5
Total,533,19,531,5
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,6
,Dwight Evans,James A Jones,Rosita C Youngblood,6
Dwight Evans,14,0,284,6
James A Jones,,18,4,6
Rosita C Youngblood,,,4,6
Total,298,22,292,6
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,7
,Dwight Evans,James A Jones,Rosita C Youngblood,7
Dwight Evans,20,0,406,7
James A Jones,,6,2,7
Rosita C Youngblood,,,6,7
Total,426,8,414,7
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,8
,Dwight Evans,James A Jones,Rosita C Youngblood,8
Dwight Evans,10,0,411,8
James A Jones,,11,5,8
Rosita C Youngblood,,,2,8
Total,421,16,418,8
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,9
,Dwight Evans,James A Jones,Rosita C Youngblood,9
Dwight Evans,13,0,337,9
James A Jones,,6,6,9
Rosita C Youngblood,,,0,9
Total,350,12,343,9
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,10
,Dwight Evans,James A Jones,Rosita C Youngblood,10
Dwight Evans,8,0,400,10
James A Jones,,2,3,10
Rosita C Youngblood,,,2,10
Total,408,5,405,10
,Representative In The General Assembly 198th District,Representative In Congress 2nd District,,11
,Rosita C Youngblood,Dwight Evans,James A Jones,11
Rosita C Youngblood,4,441,9,11
Dwight Evans,,9,0,11
James A Jones,,,9,11
Total,454,450,18,11
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,12
,Dwight Evans,James A Jones,Rosita C Youngblood,12
Dwight Evans,13,0,402,12
James A Jones,,7,5,12
Rosita C Youngblood,,,3,12
Total,415,12,410,12
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,13
,Dwight Evans,James A Jones,Rosita C Youngblood,13
Dwight Evans,7,0,367,13
James A Jones,,4,3,13
Rosita C Youngblood,,,4,13
Total,374,7,374,13
,Representative In The General Assembly 198th District,Representative In Congress 2nd District,,14
,Rosita C Youngblood,Dwight Evans,James A Jones,14
Rosita C Youngblood,4,485,5,14
Dwight Evans,,8,0,14
James A Jones,,,10,14
Total,494,493,15,14
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,15
,Dwight Evans,James A Jones,Rosita C Youngblood,15
Dwight Evans,11,0,413,15
James A Jones,,6,5,15
Rosita C Youngblood,,,5,15
Total,424,11,423,15
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,16
,Dwight Evans,James A Jones,Rosita C Youngblood,16
Dwight Evans,27,0,435,16
James A Jones,,10,14,16
Rosita C Youngblood,,,4,16
Total,462,24,453,16
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,17
,Dwight Evans,James A Jones,Rosita C Youngblood,17
Dwight Evans,19,0,488,17
James A Jones,,9,9,17
Rosita C Youngblood,,,6,17
Total,507,18,503,17
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,18
,Dwight Evans,James A Jones,Rosita C Youngblood,18
Dwight Evans,9,0,340,18
James A Jones,,6,4,18
Rosita C Youngblood,,,5,18
Total,349,10,349,18
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,19
,Dwight Evans,James A Jones,Rosita C Youngblood,19
Dwight Evans,8,0,298,19
James A Jones,,5,2,19
Rosita C Youngblood,,,5,19
Total,306,7,305,19
,Representative In The General Assembly 198th District,Representative In Congress 2nd District,,20
,Rosita C Youngblood,Dwight Evans,James A Jones,20
Rosita C Youngblood,4,332,6,20
Dwight Evans,,7,0,20
James A Jones,,,5,20
Total,342,339,11,20
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,21
,Dwight Evans,James A Jones,Rosita C Youngblood,21
Dwight Evans,6,0,310,21
James A Jones,,1,2,21
Rosita C Youngblood,,,1,21
Total,316,3,313,21
,Representative In The General Assembly 198th District,Representative In Congress 2nd District,,22
,Rosita C Youngblood,Dwight Evans,James A Jones,22
Rosita C Youngblood,11,393,19,22
Dwight Evans,,14,0,22
James A Jones,,,13,22
Total,423,407,32,22
,Representative In Congress 2nd District,,Representative In The General Assembly 198th District,23
,Dwight Evans,James A Jones,Rosita C Youngblood,23
Dwight Evans,27,0,434,23
James A Jones,,14,5,23
Rosita C Youngblood,,,6,23
Total,461,19,445,23
,Representative In The General Assembly 198th District,Representative In Congress 2nd District,,24
,Rosita C Youngblood,Dwight Evans,James A Jones,24
Rosita C Youngblood,1,313,5,24
Dwight Evans,,5,0,24
James A Jones,,,2,24
Total,319,318,7,24
