col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,All
,Brian Sims,Robert A Brady,Deborah Williams,All
Brian Sims,98,"7,387",663,All
Robert A Brady,,179,0,All
Deborah Williams,,,835,All
Total,"8,148","7,566","1,498",All
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,2
,Brian Sims,Robert A Brady,Deborah Williams,2
Brian Sims,7,254,29,2
Robert A Brady,,9,0,2
Deborah Williams,,,37,2
Total,290,263,66,2
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,3
,Brian Sims,Robert A Brady,Deborah Williams,3
Brian Sims,11,246,24,3
Robert A Brady,,7,0,3
Deborah Williams,,,35,3
Total,281,253,59,3
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,4
,Brian Sims,Robert A Brady,Deborah Williams,4
Brian Sims,3,329,25,4
Robert A Brady,,6,0,4
Deborah Williams,,,48,4
Total,357,335,73,4
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,5
,Brian Sims,Robert A Brady,Deborah Williams,5
Brian Sims,2,295,32,5
Robert A Brady,,12,0,5
Deborah Williams,,,40,5
Total,329,307,72,5
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,6
,Brian Sims,Robert A Brady,Deborah Williams,6
Brian Sims,11,356,28,6
Robert A Brady,,12,0,6
Deborah Williams,,,62,6
Total,395,368,90,6
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,7
,Brian Sims,Robert A Brady,Deborah Williams,7
Brian Sims,7,416,45,7
Robert A Brady,,11,0,7
Deborah Williams,,,63,7
Total,468,427,108,7
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,8
,Brian Sims,Robert A Brady,Deborah Williams,8
Brian Sims,2,292,16,8
Robert A Brady,,8,0,8
Deborah Williams,,,39,8
Total,310,300,55,8
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,9
,Brian Sims,Robert A Brady,Deborah Williams,9
Brian Sims,2,381,31,9
Robert A Brady,,7,0,9
Deborah Williams,,,21,9
Total,414,388,52,9
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,10
,Brian Sims,Robert A Brady,Deborah Williams,10
Brian Sims,3,367,32,10
Robert A Brady,,9,0,10
Deborah Williams,,,44,10
Total,402,376,76,10
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,11
,Brian Sims,Robert A Brady,Deborah Williams,11
Brian Sims,3,381,45,11
Robert A Brady,,8,0,11
Deborah Williams,,,59,11
Total,429,389,104,11
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,12
,Brian Sims,Robert A Brady,Deborah Williams,12
Brian Sims,3,405,44,12
Robert A Brady,,6,0,12
Deborah Williams,,,40,12
Total,452,411,84,12
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,13
,Brian Sims,Robert A Brady,Deborah Williams,13
Brian Sims,0,200,12,13
Robert A Brady,,4,0,13
Deborah Williams,,,18,13
Total,212,204,30,13
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,14
,Brian Sims,Robert A Brady,Deborah Williams,14
Brian Sims,2,436,21,14
Robert A Brady,,6,0,14
Deborah Williams,,,33,14
Total,459,442,54,14
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,17
,Brian Sims,Robert A Brady,Deborah Williams,17
Brian Sims,8,374,30,17
Robert A Brady,,15,0,17
Deborah Williams,,,30,17
Total,412,389,60,17
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,18
,Brian Sims,Robert A Brady,Deborah Williams,18
Brian Sims,4,333,36,18
Robert A Brady,,14,0,18
Deborah Williams,,,44,18
Total,373,347,80,18
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,19
,Brian Sims,Robert A Brady,Deborah Williams,19
Brian Sims,5,394,29,19
Robert A Brady,,6,0,19
Deborah Williams,,,45,19
Total,428,400,74,19
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,20
,Brian Sims,Robert A Brady,Deborah Williams,20
Brian Sims,3,255,19,20
Robert A Brady,,3,0,20
Deborah Williams,,,30,20
Total,277,258,49,20
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,21
,Brian Sims,Robert A Brady,Deborah Williams,21
Brian Sims,1,345,24,21
Robert A Brady,,7,0,21
Deborah Williams,,,25,21
Total,370,352,49,21
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,22
,Brian Sims,Robert A Brady,Deborah Williams,22
Brian Sims,7,460,41,22
Robert A Brady,,11,0,22
Deborah Williams,,,43,22
Total,508,471,84,22
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,23
,Brian Sims,Robert A Brady,Deborah Williams,23
Brian Sims,8,449,50,23
Robert A Brady,,9,0,23
Deborah Williams,,,43,23
Total,507,458,93,23
,Representative In The General Assembly 182nd District,Representative In Congress 1st District,,24
,Brian Sims,Robert A Brady,Deborah Williams,24
Brian Sims,6,419,50,24
Robert A Brady,,9,0,24
Deborah Williams,,,36,24
Total,475,428,86,24
