col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer,,,,Representative In The General Assembly 194th District,,All
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Pam Delissio,Bill Pounds,All
Joe Torsella,141,0,0,0,"13,249","1,484",All
Otto Voit,,76,0,0,550,"5,175",All
Kristin Combs,,,32,0,422,137,All
James Babb,,,,43,123,197,All
Pam Delissio,,,,,325,0,All
Bill Pounds,,,,,,262,All
Total,"14,874","5,801",591,363,"14,669","7,255",All
,Representative In The General Assembly 194th District,,State Treasurer,,,,1
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
Pam Delissio,5,0,304,10,15,5,1
Bill Pounds,,2,21,103,5,8,1
Joe Torsella,,,2,0,0,0,1
Otto Voit,,,,2,0,0,1
Kristin Combs,,,,,1,0,1
James Babb,,,,,,3,1
Total,339,139,327,115,21,16,1
,Representative In The General Assembly 194th District,,State Treasurer,,,,2
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
Pam Delissio,2,0,305,11,17,3,2
Bill Pounds,,4,27,131,2,4,2
Joe Torsella,,,2,0,0,0,2
Otto Voit,,,,1,0,0,2
Kristin Combs,,,,,1,0,2
James Babb,,,,,,1,2
Total,338,168,334,143,20,8,2
,Representative In The General Assembly 194th District,,State Treasurer,,,,3
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Pam Delissio,5,0,291,2,7,1,3
Bill Pounds,,0,9,38,1,3,3
Joe Torsella,,,3,0,0,0,3
Otto Voit,,,,0,0,0,3
Kristin Combs,,,,,1,0,3
James Babb,,,,,,0,3
Total,306,51,303,40,9,4,3
,Representative In The General Assembly 194th District,,State Treasurer,,,,4
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Pam Delissio,1,0,201,10,9,1,4
Bill Pounds,,3,13,76,5,6,4
Joe Torsella,,,2,0,0,0,4
Otto Voit,,,,1,0,0,4
Kristin Combs,,,,,0,0,4
James Babb,,,,,,0,4
Total,222,103,216,87,14,7,4
,State Treasurer,,,,Representative In The General Assembly 194th District,,5
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Pam Delissio,Bill Pounds,5
Joe Torsella,6,0,0,0,396,43,5
Otto Voit,,7,0,0,18,180,5
Kristin Combs,,,1,0,12,2,5
James Babb,,,,0,1,1,5
Pam Delissio,,,,,16,0,5
Bill Pounds,,,,,,6,5
Total,445,205,15,2,443,232,5
,Representative In The General Assembly 194th District,,State Treasurer,,,,6
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,Kristin Combs,James Babb,6
Pam Delissio,4,0,275,20,11,1,6
Bill Pounds,,1,17,92,8,2,6
Joe Torsella,,,2,0,0,0,6
Otto Voit,,,,2,0,0,6
Kristin Combs,,,,,1,0,6
James Babb,,,,,,3,6
Total,311,120,294,114,20,6,6
,Representative In The General Assembly 194th District,,State Treasurer,,,,7
,Pam Delissio,Bill Pounds,Joe Torsella,Otto Voit,James Babb,Kristin Combs,7
Pam Delissio,5,0,297,13,3,7,7
Bill Pounds,,2,17,113,8,0,7
Joe Torsella,,,2,0,0,0,7
Otto Voit,,,,1,0,0,7
James Babb,,,,,0,0,7
Kristin Combs,,,,,,1,7
Total,325,140,316,127,11,8,7
,State Treasurer,,,,Representative In The General Assembly 194th District,,8
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Pam Delissio,Bill Pounds,8
Joe Torsella,2,0,0,0,250,19,8
Otto Voit,,2,0,0,9,66,8
Kristin Combs,,,1,0,6,3,8
James Babb,,,,1,3,2,8
Pam Delissio,,,,,3,0,8
Bill Pounds,,,,,,2,8
