col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,All
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,All
John Sabatina,25,0,"1,384",48,All
Ross Feinberg,,5,13,236,All
Robert A Brady,,,14,0,All
Deborah Williams,,,,2,All
Total,"1,457",254,"1,411",286,All
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,3
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,3
John Sabatina,6,0,276,3,3
Ross Feinberg,,0,2,21,3
Robert A Brady,,,3,0,3
Deborah Williams,,,,1,3
Total,285,23,281,25,3
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,14
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,14
John Sabatina,2,0,153,8,14
Ross Feinberg,,0,1,17,14
Robert A Brady,,,2,0,14
Deborah Williams,,,,0,14
Total,163,18,156,25,14
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,15
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,15
John Sabatina,5,0,171,8,15
Ross Feinberg,,1,1,33,15
Robert A Brady,,,1,0,15
Deborah Williams,,,,0,15
Total,184,35,173,41,15
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,16
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,16
John Sabatina,3,0,198,4,16
Ross Feinberg,,1,2,43,16
Robert A Brady,,,4,0,16
Deborah Williams,,,,1,16
Total,205,46,204,48,16
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,19
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,19
John Sabatina,6,0,143,13,19
Ross Feinberg,,0,4,28,19
Robert A Brady,,,1,0,19
Deborah Williams,,,,0,19
Total,162,32,148,41,19
,Representative In Congress 1st District,,Senator In The General Assembly 5th District,,20
,Robert A Brady,Deborah Williams,John Sabatina,Ross Feinberg,20
Robert A Brady,3,0,216,2,20
Deborah Williams,,0,2,46,20
John Sabatina,,,1,0,20
Ross Feinberg,,,,3,20
Total,221,48,219,51,20
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,21
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,21
John Sabatina,2,0,227,10,21
Ross Feinberg,,0,1,48,21
Robert A Brady,,,0,0,21
Deborah Williams,,,,0,21
Total,239,49,228,58,21
