col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer,,,,United States Senator,,,All
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Joe Torsella,"6,146",0,0,0,"513,697","22,675","2,566",All
Otto Voit,,"1,135",0,0,"7,052","82,292",790,All
Kristin Combs,,,763,0,"7,624","1,037","1,511",All
James Babb,,,,76,"1,204",910,"2,517",All
Katie Mcginty,,,,,"15,144",0,0,All
Pat Toomey,,,,,,"7,206",0,All
Edward T Clifford Iii,,,,,,,267,All
Total,"545,084","91,269","10,935","4,707","544,721","114,120","7,651",All
