col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 185th District,Special Election Representative In Congress 2nd District,,All
,Maria P Donatucci,Dwight Evans,James Jones,All
Maria P Donatucci,239,"1,252",24,All
Dwight Evans,,29,0,All
James Jones,,,49,All
Total,"1,515","1,281",73,All
,Representative In The General Assembly 185th District,Special Election Representative In Congress 2nd District,,1
,Maria P Donatucci,Dwight Evans,James Jones,1
Maria P Donatucci,46,281,5,1
Dwight Evans,,4,0,1
James Jones,,,14,1
Total,332,285,19,1
,Representative In The General Assembly 185th District,Special Election Representative In Congress 2nd District,,2
,Maria P Donatucci,Dwight Evans,James Jones,2
Maria P Donatucci,63,310,4,2
Dwight Evans,,8,0,2
James Jones,,,3,2
Total,377,318,7,2
,Representative In The General Assembly 185th District,Special Election Representative In Congress 2nd District,,3
,Maria P Donatucci,Dwight Evans,James Jones,3
Maria P Donatucci,55,364,4,3
Dwight Evans,,6,0,3
James Jones,,,1,3
Total,423,370,5,3
,Representative In The General Assembly 185th District,Special Election Representative In Congress 2nd District,,13
,Maria P Donatucci,Dwight Evans,James Jones,13
Maria P Donatucci,75,297,11,13
Dwight Evans,,11,0,13
James Jones,,,31,13
Total,383,308,42,13
