col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 3rd District,Auditor General,,,,All
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Sharif Street,117,"7,682",107,35,22,All
Eugene A Depasquale,,66,0,0,0,All
John Brown,,,171,0,0,All
John J Sweeney,,,,17,0,All
Roy A Minet,,,,,3,All
Total,"7,963","7,748",278,52,25,All
,Senator In The General Assembly 3rd District,Auditor General,,,,1
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,1
Sharif Street,5,228,5,3,0,1
Eugene A Depasquale,,5,0,0,0,1
John Brown,,,6,0,0,1
John J Sweeney,,,,1,0,1
Roy A Minet,,,,,0,1
Total,241,233,11,4,0,1
,Senator In The General Assembly 3rd District,Auditor General,,,,2
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,2
Sharif Street,10,481,3,3,2,2
Eugene A Depasquale,,4,0,0,0,2
John Brown,,,7,0,0,2
John J Sweeney,,,,1,0,2
Roy A Minet,,,,,1,2
Total,499,485,10,4,3,2
,Senator In The General Assembly 3rd District,Auditor General,,,,3
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,3
Sharif Street,3,375,4,1,1,3
Eugene A Depasquale,,4,0,0,0,3
John Brown,,,15,0,0,3
John J Sweeney,,,,0,0,3
Roy A Minet,,,,,0,3
Total,384,379,19,1,1,3
,Senator In The General Assembly 3rd District,Auditor General,,,,4
,Sharif Street,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,4
Sharif Street,4,574,9,2,1,4
Eugene A Depasquale,,8,0,0,0,4
John Brown,,,9,0,0,4
Roy A Minet,,,,0,0,4
John J Sweeney,,,,,0,4
Total,590,582,18,2,1,4
,Senator In The General Assembly 3rd District,Auditor General,,,,5
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,5
Sharif Street,1,362,2,2,0,5
Eugene A Depasquale,,4,0,0,0,5
John Brown,,,4,0,0,5
John J Sweeney,,,,0,0,5
Roy A Minet,,,,,0,5
Total,367,366,6,2,0,5
,Senator In The General Assembly 3rd District,Auditor General,,,,6
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,6
Sharif Street,1,342,2,2,2,6
Eugene A Depasquale,,6,0,0,0,6
John Brown,,,12,0,0,6
John J Sweeney,,,,0,0,6
Roy A Minet,,,,,0,6
Total,349,348,14,2,2,6
,Senator In The General Assembly 3rd District,Auditor General,,,,7
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,7
Sharif Street,6,441,3,2,0,7
Eugene A Depasquale,,1,0,0,0,7
John Brown,,,6,0,0,7
John J Sweeney,,,,0,0,7
Roy A Minet,,,,,0,7
Total,452,442,9,2,0,7
,Senator In The General Assembly 3rd District,Auditor General,,,,8
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,8
Sharif Street,3,312,5,1,1,8
Eugene A Depasquale,,1,0,0,0,8
John Brown,,,8,0,0,8
John J Sweeney,,,,0,0,8
Roy A Minet,,,,,0,8
Total,322,313,13,1,1,8
,Senator In The General Assembly 3rd District,Auditor General,,,,9
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,9
Sharif Street,9,268,4,2,0,9
Eugene A Depasquale,,2,0,0,0,9
John Brown,,,4,0,0,9
John J Sweeney,,,,0,0,9
Roy A Minet,,,,,0,9
Total,283,270,8,2,0,9
,Senator In The General Assembly 3rd District,Auditor General,,,,10
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,10
Sharif Street,8,225,4,0,0,10
Eugene A Depasquale,,1,0,0,0,10
John Brown,,,2,0,0,10
John J Sweeney,,,,0,0,10
Roy A Minet,,,,,0,10
Total,237,226,6,0,0,10
,Senator In The General Assembly 3rd District,Auditor General,,,,11
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,11
Sharif Street,3,234,5,0,0,11
Eugene A Depasquale,,2,0,0,0,11
John Brown,,,5,0,0,11
John J Sweeney,,,,2,0,11
Roy A Minet,,,,,0,11
Total,242,236,10,2,0,11
